L2_orth,L2_ipa,L2_gloss,L2_etym
-',/ʔ/,"verb nominalizing suffix
‎illi + ‎-' → ‎illi'
‎impa + ‎-' → ‎impa'",
a'chi,,will be,
-a'na'n,,Modal verb suffix reflecting that the subject of the verb should do the action/event/state expressed by the verb.,
aabi,,to paint,
aachi,,to say (something),
aachompa',,"city, town, store, trading post",
aachomposhi',,store(s),
aaholissochi',,desk,
aaimpa',,table(s),
aaishi,,to take away from,
aakapassachi',,"refrigerator, fridge",
aakapassali',,"refrigerator, fridge",
-aako̠,,Contrastive object ending used with vowel-loss nouns and pronouns.,
aba',,up,
aballaka',,following,
abi,,to kill,
abikoppolo',,plague,
aboa,,house,
aboha,,house,
abooha,,house,
aboowa,,house,
aboshi,,"restroom, outhouse",
achi,,to say,
acho'li,,to sew,
achumpa,,town,
afammi,,years,
afammi,,"to be another year old, to have a birthday",
afehna,,very,
ah,,"yes
Synonym: hohmi",
ahi',,potato,
aholissochi,,desk,
ahunta,,"to live (somewhere), to reside",
aiimpa,,table,
aiissachi,,to stop,
aiohlponi,,kitchen,
aiombinili,,chair,
aiya,,to go,
akaka,,chicken,
akanka',,chicken,
akankawaalhaali',,fried chicken,
akankishniha',,tomato,
akankoshi',,egg(s),
-akookya,,too,
akostinichi,,to understand,
alba,,a weed,
alhchimbakma̠,,later,
alhpisa,,right (as opposed to left),
amboowa,,room,
amo,,to mow,
ani,,to produce,
apisa,,straight ahead,
apisachi,,To watch,
ashiila,,soup,
ashiila,,to melt on to,
awa,,and (used only in numerical expressions such as awa chaffa),
awa-ontoklo,,seventeen,
awa-ontoklo,,to be seventeen in number,
awa-oshta,,fourteen,
awa-oshta,,to be fourteen in number,
awa-tochchí'na,,thirteen,
awa-tochchí'na,,to be thirteen in number,
awaalhaali,,to be fried,
ayachi,,to send off (a letter),
ayokpa,,to be happy,
ayokpánchi,,to like sb/sth,
ayoppa,,to be happy,
ayoppachi,,"to worship, to praise",
ayoppánchi,,to like,
ayukpa,,to be happy,
ayukpa,,happy,
ayukpachi,,To like,
ba,,Alternative spelling of ba',
ba',,"or (conjunction used between two complete but parallel sentences or, less often, between two noun phrases.",
ba',,"so, hey (used to introduce a question or exclamation formed with verb question suffix +taa)
Chihaksi ba’? ― Hey/So/Are you crazy?
Ba’ ishlataa?/! ― Hey/So, you have arrived?/!",
bagi',,"carriage, buggy",buggy
balaafka',,pants,
balaafokha',,Alternative form of balaafka',
banaha,,flour,
banna,,to want,
bashpo,,knife,
biits,,beets,beets
bila,,to melt,
bokushi,,river,
bunna,,to want,
bíyyi'ka,,used after a verb with the modal suffix -a'hi to express,
bíyyi'ka,,to have (something) all over (itself/oneself),
chaaha,,tall,
chaffa,,one,
chahta,,Choctaw,
chaklit,,chocolate,chocolate
chakwihili',,opossum,
Chalakki',,Cherokee,
chaloklowa',,turkey,
champoli,,to taste good,
cheli',,"preserves, jelly",jelly
chepota,,child,
-chi,,Causative verb suffix.,
chifalli,,to clean,
Chihoowa,,God,
Chikasha,,the Chickasaw people.,
Chikasha,,Chickasaw,
Chikashshanompa,,Alternative form of Chikashshanompa',
Chikashshanompa',,the Chickasaw language.,
Chikashshihoo,,Chickasaw woman,
Chikashshihoo',,Alternative form of Chikashshihoo,
chikimba,,supposedly,
chilita,,to try,
chimmi,,yours,
chipota,,child,
chofaak,,fork(s),
chofalli,,to clean,
chofata,,to be clean,
chofatli,,to clean,
chokfi,,"rabbit, sheep",
chokka',,house,
choklhiili,,to smile,
chokma,,"good
Anchokma ― I'm fine",
chokma,,"well
Chinchokma? ― Are you well?",
chokma,,Hello!,
chokma,,(active) to do/act good,
chokma'shki,,"Hello! (a big hello), Thanks!, Thank you!",
cholok,,hole,
chomak,,tobacco,
chompa,,to buy,
chuka,,home,
chukma,,"good, Toksali' chukma!Good work!",
chukma,,well,
chukma,,hello,
chula,,fox,
chumpah,,"to buy, purchase",
fahli,,to wag,
faloha,,long,
falowa,,to be long,
fama,,to be whipped,
fammi,,to whip,
fani',,squirrel,
fimmi,,to throw out (something),
fochosh,,duck,
fohi',,a honey bee,
fokha,,to be in (Class I sing. subject),
fokha,,(auxiliary) to be about,
folosh,,spoon,
foni',,bone,
footi,,to vote,vote
foshi,,Alternative form of foshi',
foshi',,bird,
fóyyokha,,"to be wearing something, to be in something",
hachishno',,you all,
haklo,,to listen to,
hakshop,,skin,
haksi,,drunk,
haksibish,,ear,
haksichi,,to deceive,
halhabli,,to kick,
halhi,,to kick,
hashi',,sun,
hashintak,,comb,
haship,,the area between the breasts,
hashtola',,winter (season),
hattak,,"person, man",
hatuk,,person,
hawi',,a prostitute,
hayip,,lake,
hekia,,to stand,
hemona,,new,
hemonna,,"to ready, get ready",
hichito,,big,
hichito,,to be big,
hika,,"to stop, to halt",
hilha,,to dance,
himitta,,new,
himmak,,Alternative form of himmaka',
himmaka',,now,
himmaka̠,,Alternative form of himmaka',
himona,,to wait,
hishi',,body hair,
-hmano,,"Where is/are X?
Holissohmano? [Holisso-hmano?]Where is/are the book(s)?",
ho,,they,
ho'mi,,okay,
ho'mi,,you're welcome,
hoba,,to present,
hochifo,,"to name somebody/something (Class I subject, Class II/noun object)",
hohmi,,"yes
Synonym: ah",
holba,,to be photographed,
holhchifo,,name,
holhchifo,,(intransitive) to be named (Class II subject),
holissaapisa',,school,
holisso-aapisa',,Alternative form of holissaapisa',
holissochi,,to write,
hollonkso',,a fart,
homa,,red,
homi,,to be bitter (noun subject),
homi,,spicy,
homichi,,to make spicy,
homma,,red,
homma,,to be red,
homma',,red,
hommayyi',,pink,
homo,,to roof,
honkso,,"to fart
honkso chibannataa?do you want to fart?
ki'yo, oblaashaash honksolitokno, I farted yesterday",
hoobuk,,"eunuch, infertile person; an insult; after European",
hoomi,,Alternative form of ho'mi,
hoomi,,Alternative form of ho'mi,
hopoba,,to be hungry,
hoshottika,,to be shady,
hoshottikachi,,to put up a shade,
hotoffi,,to untie,
hotopachi,,To hurt,
hottok,,ashes,
huksobish,,ear,
hánglo,,to listen to (something/someone),
iabiso̠wa',,sock(s),
ihoo,,woman,
ii-,,we (subject of an active transitive verb or active,
ik-,,a prefix expressing negation,
ikana,,friend,
ikimiksho,,to not have.,
iksho,,to not be,
iksho,,without,
ikshokat,,without,
ilbak,,"hand, arm",
ilbak-oshi',,"finger, (sometimes specifically) little finger",
ilbuk,,hand,
ilbukoshi,,finger,
ilhpokonna,,to dream,
ilii-,,we (subject of an active transitive or active intransitive,
illi,,"to die
Synonym: loshoma",
illi',,death,
ilo̠hoshontikachi,,to shade oneself,
imahooba,,to think,
imalhkaniya,,to forget,
imihoo,,wife,
imilhlha,,afraid,
impa,,"to eat, to be eating, Synonym: apa (active, transitive)",
impa',,"food, groceries",
inchipota,,"child, offspring (son or daughter)",
incho'li,,to tattoo,
inchokka',,home,
inchokma,,"(intransitive) to be well, (intransitive) to feel well,",
inkana',,friend,
inkanomi,,"kinfolk, relatives",
inki,,father,
inkáttohmi,,to have how many?,
inpok,,grandchild,
intanap,,war,
intiik,,sister,
ipok,,grandchild,
ippo'si',,grandmother,
ish-,,"The subject of an active verb.
you, thou
Ishimpa.You are eating.",
ish-,,"Alternative form of isht- (“with, about”) preverb before a consonant.",
ishkanno'si',,small,
ishki',,mother,
ishkin,,eye(s),
ishko,,to drink,
