L2_orth,L2_ipa,L2_gloss,L2_etym
a,,"or, there",
a,,"probably, perhaps, whether",
a,,The first letter of the Standard Albanian Latin-script,
a,,"probably, perhaps, whether",
a,,The first letter of the Standard Albanian Latin-script,
-a,[a],feminine singular nominative suffixed definite article:,
A,,"The first letter of the Albanian alphabet, written in the Latin script.",
A,,The first letter of the Arvanitic Albanian Greek-script alphabet.,
aba,[aˈba],(old) thin felt (usually white or gray),
abaci,[abaˈt͡si],"abbacy, jurisdiction of an abbot, abbey",
abak,[aˈbak],abacus,
abakë,[aˈbakə],ashtray,
abanoz,[abaˈnɔz],ebony tree,
abat,[aˈbat],abbot,
abazhur,[abaˈʒuɾ],lampshade (cover over a lamp),
abdes,,abdest,
abdhellë,[avðɛɫ],"(Regional Greek borrowing) leech, bloodsucker",
abdikim,,abdication,
abdikoj,[ab.dik.ɔj],"(intransitive) I abdicate, resign",
abe,[aˈbɛ],"shadow, (regional) spectre, phantasm, (regional) gracefulness,",
abë,[ˈabə],frieze,
abece,[a.bɛ.t͡sɛ],"ABC, alphabet",
abëcë,[a.bə.t͡sə],"ABC, alphabet",
abetar,,"fibula, reader (1st grade)",
abetare,[a.bɛ.ta.ɾɛ],"ABC book, primer; a book used by children learning",
abis,[aˈbis],abyss,
abisinas,[abiˈsinas],"Abyssinian, Ethiopian",
Abisini,[abisiˈni],"Abyssinia, Ethiopia",
ablativ,,"(grammar) the grammatical case ablative, Synonym: rrjedhore",ablative
abolla,,"so as, so that, for",a-
abonim,[a.bɔn.im],subscription,
abonohem,[a.bɔn.ohɛm],"(transitive) to subscribe, subscribe to",
abonoj,[abonɔj],I subscribe,
abonsina,,(archaic) really,
abonuar,[a.bɔnu.ar],subscriber,
abonuar,[a.bɔnu.ar],participle of abonoj,
abrogim,[abɾɔˈɡim],"abrogation, abolition",
abrogoj,[abɾɔˈɡɔj],(transitive) I abrogate,
absolut,[apsoˈlut],absolute,
absolutisht,[apsoluˈtiʃt],absolutely,
