L2_orth,L2_ipa,L2_gloss,L2_etym
𐨀𐨀𐨎,,I,
𐨀𐨁𐨡𐨣𐨁,,"now, Synonym: 𑀅𑀥𑀼𑀦𑀸 (adhunā)",
𐨀𐨂𐨠𐨣,,exertion,
𐨀𐨒𐨁,,"Kharosthi script form of 𑀅𑀕𑀺 (agi, “fire”)",
𐨀𐨱𐨎,,I,
𐨐𐨁𐨚,,"Alternative form of 𑀓𑀝 (kaṭa, “done”)",
𐨐𐨁𐨚𐨿𐨪,,Alternative form of 𑀓𑀝 (kaṭa),
𐨐𐨚,,Kharosthi script form of 𑀓𑀝 (kaṭa),
𐨐𐨚𐨬,,"Alternative form of 𑀓𑀢𑀯𑁆𑀬 (katavya, “to be done; to be performed; mandatory”)",
𐨐𐨚𐨬𐨁𐨩,,Kharosthi script form of 𑀓𑀝𑀯𑀺𑀬 (kaṭaviya),
𐨐𐨪𐨞,,alternative form of 𑀓𑀸𑀭𑀡 (kāraṇa),
𐨐𐨿𐨪𐨁𐨚,,Alternative form of 𑀓𑀝 (kaṭa),
𐨟𐨿𐨪𐨩𐨆,,three,
𐨡𐨁𐨤𐨁,,"writing; a document, script",
𐨡𐨿𐨪𐨁𐨝,,"firm, hard",
𐨣𐨁𐨤𐨁𐨯𐨿𐨟,,"written, c. 256 BCE, Aśoka, Rock Edict 5 Shahbazgarhi,",
𐨤𐨂𐨟𐨿𐨪,,Kharosthi script form of 𑀧𑀼𑀢𑁆𑀭 (putra),
𐨤𐨿𐨪𐨁𐨟𐨁,,"satisfaction, joy",
𐨦𐨡𐨩,,twelve,
𐨦𐨿𐨪𐨨𐨞,,"(Hinduism) Alternative form of 𑀩𑁆𑀭𑀸𑀫𑁆𑀳𑀡 (brāmhaṇa,",
𐨨𐨂𐨚,,"Alternative form of 𑀫𑀢 (mata, “dead”)",
𐨨𐨚,,Kharosthi script form of 𑀫𑀝 (maṭa),
𐨩𐨡𐨁,,"if, c. 257 BCE, Aśoka, Major Rock Edict 9 line 20,",
𐨪𐨂𐨖,,"Alternative form of 𑀯𑁆𑀭𑀙 (vracha, “tree”)",
𐨫𐨢,,Kharosthi script form of 𑀮𑀥 (ladha),
𐨬𐨂𐨝,,Kharosthi script form of 𑀯𑀼𑀠 (vuḍha),
𐨭𐨟,,hundred,
𐨯𐨿𐨤𐨒𐨿𐨪,,Alternative form of 𑀲𑁆𑀯𑀕 (svaga),
𑀅𑀁𑀢𑀭,,"(long) period of time, interval, c. 257 BCE, Aśoka,",
