L2_orth,L2_ipa,L2_gloss,L2_etym
aburbɛ,,pineapple,
Alaarba,/à.láːɾ.bá/,Wednesday,
Alamisi,,Thursday,
aleefɩ,,Indian heliotrope (Heliotropium indicum),
algrɛ,,"displacement, movement",
algɛ,,to dislocate,
aliko,,flat on the belly,
alupele,,"airplane, aeroplane",aeroplane
amõlwaa,,rock hyrax (procavia capensis),
Ankra,/aŋk.ɾa/,Accra (the capital and largest city of Ghana),
ankɔra,,a barrel (of water),
Arzãn-tɩɩga,,moringa tree,
arzãna,,"heaven, paradise",
Arzũma,,Friday,
asaala,,human being,
Asibi,,Saturday,
Atalaata,,Tuesday,
ateko,,"sea, ocean",
ayɛɩ,,no,
ayɩla,,alike,
azãnpayɛla,,on the back,
bagbagɩ,,"severely
Sɩbgɛ ẽ bagbagɩ.
Punish him severely.",
banaasɩ,,"four, 4
Nõosɩ banaasɩ
four hens",
basɛ,/bà.sɛ̀/,"to leave, to abandon, to cause",
bike,,"shake, move, Mam yetɩ m yõkɛ la foote, zɛ sĩm da bike,",
boko,,hole,
borborɩ,,bread,
burkĩna,/bùɾ.kĩ̀.nà/,honest person,
buuri,,"species, kind, race, ethnicity, tribe",
bã'aga,,"disease, illness",
bã-loŋre,,contagious disease,
bãarɛ,,"granary, storehouse",
bãnkɩ,,bank,
bãnnɛ,,"astonishing, extraordinary",
bãraaga,,beam (for the top of the granary),
bõnɔnẽrba,/bõ.nɔ.nẽ́ɾ.ba/,people's thing,
bĩmbĩnne,,stage,
bɔgra,,to make noise,
bɔgtɛ,,bucket,bucket
bɔkɔ,,(human body) shoulder,
bʋsãaŋa,,a Bissa person,
da,/dà/,to buy,
da'aga,,market (large area for sellinɡ ɡoods),
daarɛ,,day (24 hours),
dapoore,,space behind the house,
dãmnɛ,/dã̀m.nɛ̀/,"news
Mam wõm ba dãmnɛ.I have heard their news.",
dõrga,,accusation,
dõrɛ,,"accuse falsely, calumniate, slander",
foole,,/fó:.lé/,
foole,,line (of objects or people),
fãrfãre,,the Farefare language,
fãrfãrga,,a Farefare person,
Fɔɔ,,September,
geene,,onion,
girgiri,,"riot
Tʋbkawõŋa boorɩ la girgiri zẽ'aA stupid person loves a place with a riot",
graaf,/ɡɾaːf/,"earl, count",
gã,,to be laying down,
gõlmagɔɔgɔ,,red ant,
gʋrŋɛ,,"Farefare, Gurune (person)",
hãma,/hã́.má/,hammer,hammer
iis,,ice,
kaap,/kaːp/,"cape, headland",kaap
karfɔ,,"hour
A wa'am na karfɔ anuu
He came at five o'clock",
ko'om,,water,
kobɔɔtɩ,/kó.bɔ̀ː.tɪ̀/,wardrobe,cupboard
koose,,to sell,
koosgo,,sale,
koost,/koːst/,coast (on the sea),
kromosom,/kɾo.mo.som/,(genetics) chromosome,chromosome
kuraaga,,countryside,
kurgo,,"iron, metal",
kut-weefo,,bicycle,
kutu,,"iron, metal",
kutuyeho,,bicycle,
kãrga,,leg (between foot and knee),
kɔba,,tire,
kɔpɩ,,cup,cup
kɛ'ɛŋa,,dry,
kɛkrɛ,,"calculation, computation",
kɛkɛ,,calculate,
kʋlaa,/kʊ.laː/,river,
kʋlaatẽŋa,/kʊ.laː.tẽ.ŋa/,island,
kʋlɩŋa,,door,
kʋlɩŋa'ateko,/kʊ.lɪ.ŋa.ʔa.te.ko/,"port (on the sea, for shipping and such)",
laatɩ,,"flashlight, electric torch",light
lag-pɛɛlga,,cowry shell,
lag-võogɔ,,ticket (money),
lagfɔ,,money,
leme,,to taste,
lig-kõbrɛ,,coin,
loore,,"vehicle, car",lorry
malɛka,,angel,
mi'ige,/mi.ʔi.ɡe/,acid,
mi'isgo,,acid,
miniti,,minute,
pa'asgɔ,/paˈas.ɡɔ/,"the act of adding, addition",
pa'asɛ,,to add,
pasʋa,/pá.sʊ́.a/,scissors,
pebsʋm,,"air, Pebsʋm ka boe deem, There is no air in the house",
puugo,,flower,
pãanɛ,,bread,
Pɔ,,Pô (a city in Burkina Faso),
pɛ'ɛsa,,plural of pɛ'ɛsrɛ,
pʋsʋka,,half,
Riin,,"the Rhine, a river in Germany and the Netherlands (and France and Switzerland)",
sakrɛ,,obedience,
Sakutega,,October,
sakɛ,,to accept,
samɛtɔ,,cement,
sore,,"road, way, street",
sorɔpurŋa,,intersection,
sãntɛɛnɛ,,Twi language,
sãŋkt,/sãŋkt/,saint,
teem,,"to move something, Sẽŋɛ ka teem bʋʋsɩ la, Go move the",
tɔtɔ,,quickly,
tɩŋa,,"land, country, city, town, village, the world, Earth",
tɩŋa,,low,
tẽŋa,,"land, country, city, town, village, the world, Earth",
tẽŋa,,low,
Tẽŋasʋkabeene,/tẽ.ŋa.sʊ.ka.beː.ne/,The Equator,
weefo,,horse,
yeho,,horse,
yelle,/jél.lé/,"problem, matter, affair",
yellenẽrba,/jél.lé.nẽ́ɾ.bá/,republic,
yoko,,hollow,
yõmẽela,,snot,
yʋʋlga,,Kassena person (ethnicity),
zelle,,egg,
zoore,,a mountain or hill,
zãagɛ,/zã́ː.ɡɛ́/,to go far from,
zãarɛ,/zã́ː.rɛ́/,"hammer, heavy metal bar",
zãarɛ,/zã́ː.rɛ́/,distance,
zãarɛ,/zã́ː.rɛ́/,distance,
zẽ'a,,"location, place",
Zẽkɔ,,Zecco (a town in southern Burkina Faso 2 miles from the border with Ghana),
ãnkaa,,orange,
ãnkɔra,,barrel (of water),
ãnkɩtɛ,,handkerchief,handkerchief
ãnsãŋka,,pod of dawadawa tree,
