ID,Form,IPA,Gloss,Language_ID
0,abong,,house,0
1,agew,,day,0
2,anak,,"child (a female or male child, a daughter or son)",0
3,Ancheta,,"A  surname, from Basque​.",0
4,anggapo,,nothing; none,0
5,apges,,smarting; burning sensation from a wound,0
6,aso,,dog,0
7,bagoong,,fermented fish paste,0
8,baleg,,big,0
9,baog,,(anatomy) skin,0
10,basakay,/ba.ˈsa.kaj/,iguana,0
11,Bautista,,"A Christian surname, from Spanish​.",0
12,bii,,woman,0
13,bilay,,life,0
14,binulbol,,rice porridge,0
15,bokol,,lump in the head,0
16,buek,,(anatomy) hair,0
17,Bugayong,,A  surname​.,0
18,Cabral,,"A  surname, from Portuguese​.",0
19,Cruz,,"A Christian surname, from Spanish​.",0
20,danum,,water,0
21,deket,,black,0
22,Dumpit,,"A  surname, from Spanish​.",0
23,duyaw,,yellow,0
24,eleng,,nose,0
25,Garcia,,"A  surname, from Spanish of Spanish origin.",0
26,Gorospe,,"A  surname, from Basque​.",0
27,ina,,"mother (female (human) who parents a child, gives birth",0
28,kanyon,/kaˈɲon/,(weaponry) cannon,0
29,kiew,,tree,0
30,kugip,,dream,0
31,labi,/ˈla.bi/,"night, evening",0
32,maimpis,,thin,0
33,malinak,,calm,0
34,mangan,/ˈmaŋan/,to eat,0
35,Mangaoang,,A  surname​.,0
36,mata,,eye (organ),0
37,Mercado,,"A  surname, from Spanish​.",0
38,migmig,,urine,0
39,multa,/mulˈta/,fine (a fee levied as punishment for breaking the law),0
40,ngaran,,name,0
41,ogaw,,child,0
42,Olivares,,"A  surname, from Spanish​.",0
43,palya,,vegetable,0
44,Panggalatok,,"(slang, offensive, vulgar, derogatory, ethnic slur) A Pangasinense (person); the Pangasinan (language)",0
45,pasiseng,,green,0
46,pasiseng,,green,0
47,puso,,(anatomy) heart,0
48,puto,,white rice cake,0
49,Quezada,,"A  surname, from Spanish​.",0
50,Reyes,,"A  surname, from Spanish​.",0
51,Rosales,,"A  surname, from Spanish​., A municipality of Pangasinan,",0
52,sakey,,one,0
53,siopa,/ʃoˈpa/,"who
Siopa 'yo?Who is this? Who is it?",0
54,sira,/siˈra/,fish,0
55,sirit,/ˈsi.rit/,urine,0
56,sirit,/ˈsi.rit/,to urinate,0
57,siwsiw,,chick,0
58,Tamayo,,"A  surname, from Basque​.",0
59,tipon,,"assembly; gathering, savings",0
60,tipon,,to collect; to gather,0
61,Tolentino,,"A  surname, from Spanish​.",0
62,Untalan,,A  surname​.,0
63,Zulueta,,"A  surname, from Basque​.",0
