ID,Form,IPA,Gloss,Language_ID
0,А,,"The first letter of the Abaza alphabet, written in the Cyrillic script.",0
1,а-,,"(definite) article, attached to Abaza words, denoting definiteness.
ажвлара ― až°lara ― The nation.",0
2,аба,,father,0
3,абаза,,Abaza,0
4,абаза,,"Abaza, Abaza person",0
5,август,/av.ɡust/,August,0
6,адабыжьмакъ,[adabəʑmaq],turtle,0
7,Акъва,,Sukhumi,0
8,амгӏа,[amʕa],shoe,0
9,амшын,[aːmʃən],sea,0
10,апрель,/a.prel/,April,0
11,апсыуа,,Abkhazian,0
12,бага,[baɡa],fox,0
13,бгъьы,/ˈbʁʲə/,leaf,0
14,абызшва,,language,0
15,Гвдоутӏа,,Gudauta,0
16,гъар,,captive,0
17,гъынчыльа,/ɣən.t͡ɕə.la/,January,0
18,гьей,[ɡʲej],whale,0
19,гӏапынхъамыз,/ʕa.pən.qa.məz/,March,0
20,гӏвба,[ˀyˑba],two,0
21,-гӏвы,,"suffix, denoting a profession or a performer of an action.",0
22,гӏвыга,[ʕʷəɡa],mirror,0
23,декабрь,/de.kabrʲ/,December,0
24,джвджвага,[d͡ʒʷəd͡ʒvaɡa],laundry,0
25,джыш,[d͡ʒəʃ],onion,0
26,джьындж,[d͡ʒʲənd͡ʒ],plate,0
27,дзхӏвымыгъ,,"sloe, blackthorn, Prunus spinosa, Synonyms: дзхӏвы",0
28,дзы,,water,0
29,дзыгъба,[d͡zəɣba],ship,0
30,закӏы,[zəˈkʼə],one,0
31,-ква,,plural-forming suffix,0
32,ла,,dog,0
33,мазахӏван,/ma.za.ħʷan/,February,0
34,май,/maj/,May,0
35,мартӏ,/martʼ/,March,0
36,мцы,/ˈmt͡sə/,a lie,0
37,ноябрь,/no.jabrʲ/,November,0
38,октябрь,/ok.tʲabrʲ/,October,0
39,па,,son,0
40,пслачва,,fish,0
41,псхӏальыва,[psħaɮəva],"haliva (a Circassian food, fried triangular pasties with mainly Circassian cheese or potato)",0
42,пхынхъа,/pχən.qa/,June,0
43,пхынчыльа,/pχən.t͡ɕə.la/,July,0
44,пщба,[pɕˑba],four,0
45,-ра,,"the infinitive form of a verb, denoting there is no tense",0
46,сентябрь,/sen.tʲabrʲ/,September,0
47,атранспорт,,transport,0
48,хвба,[χʷˑˈba],five,0
49,хпа,[χpa],three,0
50,хӏара,,we (1st person plural pronoun),0
51,цгвы,[t͡sɡʷə],cat,0
