L2_orth,L2_ipa,L2_gloss,L2_etym
babu,/babu/,"official, officer (of the Indian government of the",
ero,,angry,
huʈʰu,/hu(ː)ʈʰu/,"big, fat, wide
pramod ʈʰi innen huʈʰu.Pramod is a fat foreigner/Indian.
Antonyms: boi͂ja (“small”), telo (“thin”)",
ijan-piʈʰi,/ijanpiʈʰi/,"sad, Antonym: əmpoəwə (“happy”)",
innen,/i(ː)nnen/,"non-Andamanese foreigner, Antonym: əŋ (“Jarawa”), In",
iŋ,/iŋ/,water,
-jə,/jə/,"An evidential suffix, marking an action or situation that is immediately verifiable by the listener(s).
Allema, innen ɖag ɖ-eŋge-jə.Come, the foreigners have brought the coconuts [as you can see right now].
Antonym: -ʈʰe (non-verifiable evidential suffix)",
kaja,/kaja/,"mother
tenmej kajaTenmey's mother
ma-kaja ʈʰi innen.My mother is a non-Jarawa (a foreigner).",
li,/li/,"this, these, li aːw ʈʰi talu.This bow is long., Synonym:",
li,/li/,"this, these, this one, these ones, li topo t-ita-b.He",
ləːw,/ləːw/,honey,
ma,/ma/,me; us (singular and plural first-person pronoun in,
mi,/mi/,"I; we (both singular and plural first-person pronoun,",mi
naɖem,/naɖem/,"not (negating adverb)
mi allema-hə naɖem.I might not come.
unnə naɖem.Don't go home.
Synonym: -ma",
noha,/no(ː)ha/,bird,
paŋnaŋ,,sky,
taŋg,/taŋɡ/,"vehicle, Hypernym: ʈʰotkili (“small vehicle”), bicycle",
taŋg,/taŋɡ/,Alternative form of taːŋ (“tree”),
taŋg,/taŋɡ/,Alternative form of taːŋ (“tree”),
taːŋ,,"tree
tenmej taːŋ ɖi ičilo-wa.Tenmey is cutting the tree.",
topo,/topo/,"snake
Hyponym: čəlaːŋ (“cobra”)",
topo,/topo/,An unknown-gender given name,
tʰaɖo,/tʰaɖo/,"Pandanus andamanensis, a pandanus palm indigenous to the Andamans; the Jarawa use it for medicine and wooden baskets",
tʰujijə,/tʰujijə/,"the fronds or leaves of Nypa fruticans, the nipa palm; the Jarawa use these as adornment",
ullel,/ullel/,sea,
učəhə,/ucəhə/,"short
mi innen wɛ ʈʰi učəhə.We are shorter than foreigners (non-Jarawas, Indians).
Synonyms: orgontʰo, boi͂ja
Antonym: orkalaŋ (“tall”)",
-wa,/wa/,Post-back vowel allomorphic form of -jə (an evidential suffix marking verifiable action).,
woǰoʈʰo,/woɟoʈʰo/,"make; adds a causative sense.
mi əŋka:b ɖi woǰoʈʰo iŋ-tapo ɖi inčo-wa.I make/made the old man drink the fresh water.
Synonym: wa- (causative prefix for certain verbs)",
čaɖɖaː,/caɖɖaː/,"home, house, hut",
čokogere,/cokoɡere/,"helicopter
Synonym: ŋeŋeŋe",
čonel,,banana,
ɖi,/ɖi/,"the; marks the preceding noun phrase as definite, whose identity is already known by direct observation or by context.
mi napo ɖ-əjojəba.I see/saw the fish.
oloŋa ɖi ahapela.The piglet is/was running.",
ən-imun,/ənimun/,mouth,
ən-ipo,/ənipo/,leg,
ʈorči,/ʈorci/,"flashlight, torch",torch
ʈʰehuːʈʰu,/ʈʰehuːʈʰu/,elephant,
ʈʰi,/ʈʰi/,"The Jarawa copula, largely equivalent to English ""to be"".
Connects a preceding or implied noun phrase, and a subsequent complement, either another noun phrase or an adjective. Not used for personal pronouns.
ʈʰi buʈʰə.It is close by.
babu ʈʰi innen.The officer is a foreigner/an Indian.
Marks that the following verb has an adverbial usage.
li ʈʰi čawaja bəᵼʈʰe.He went while walking.
Optionally intervenes between an adjective used as subject, and a subsequent verb.
malawə ʈʰi allema.Many [people] have come.",
