L2_orth,L2_ipa,L2_gloss,L2_etym
caroti,,"baton, truncheon, Synonym: lícho",
chicaclavó,,nail,
chicacājní,,"airplane, aeroplane",
chjexe,,the fruit of the chiotilla cactus (Escontria chiotilla),
chjonta,,chicken sacrifice,
chjotìí,,wattle (of a turkey),
chꞌocan,,banana,
cjátse,,red,
cocható,,billy goat,
coche,,fish,
cochilíni,,northern bobwhite (Colinus virginianus),
cochiyó,,knife,
Cochjīsō,,"San Francisco Huapanapan, Oaxaca",
cochápi,,northern mockingbird (Mimus polyglottos),
cochíno,,pig,
cochē,,louse,
cocjo,,scarab beetle,
cocjéntá,,barn owl (Tyto alba),
cocjēntā,,(rare) wolf,
cocātē,,horse,
colondrina,,barn swallow (Hirundo rustica),
colélo,,lamb,
conche,,snake,
conchecjixro,,a kind of rattlesnake (clarification of this definition,
Conchia,,Oaxaca (city),
conchāa,,white-nosed coati (Nasua narica),
conchēchā,,rainbow,
conchīā,,mottled owl (Strix virgata),
conchīā,,scorpion,
conchīā,,scorpion,
contacoxrátso,,ladder-backed woodpecker (Dryobates scalaris),
contójin,,opossum,
contāníxra,,coyote (Canis latrans),
copaxixi,,Boucard's wren (Campylorhynchus jocosus),
copáto,,duck,
cosápo,,toad,
cotigre,,jaguar (Panthera onca),
cotjōnche,,rhinoceros beetle,
cotsīcārꞌēnájan,,Mexican beaded lizard (Heloderma horridum),
cotsꞌaja,,iguana,
cotsꞌajaméco,,Mexican spiny-tailed iguana (Ctenosaura pectinata),
cotsꞌajaxrātjō,,green iguana (Iguana iguana),
cotsꞌe,,"talaje (Ornithodoros talaje), a type of tick",
cotèntsō,,domestic goat (Capra aegagrus hircus),
cotónchi,,cat,
coxecho,,Scott's oriole (Icterus parisorum),
coxenco,,a kind of sea monster (clarification of this definition is needed),
Coxrjō,,"San Juan Ajalpan, Puebla",
coxrotjá,,"red-tailed hawk (Buteo jamaicensis)
Synonym: cotjá",
coxroxe,,bird,
coxróntá,,gray fox (Urocyon cinereoargenteus),
coxrānonte,,ring-tailed cat or cacomistle (Bassariscus sp.) (clarification,
coxrōsáninquí,,black vulture (Coragyps atratus),
coxījnā,,deer (clarification of this definition is needed),
Cóha,,"Santiago Miltepec, Oaxaca",
cóha,,(rare) sky,
cānītjōa,,the Nahuatl language,
cōjā,,egg,
iconni,,eye,
Ijnqui,,"San Gabriel Chilac, Puebla",
inta,,"tree, bush, shrub",
Jnquíjnā,,"Teotitlán del Camino, Oaxaca",
Jnājncōsine,,"Tlacotepec, Puebla",
lahuerta,,"orchard, garden",
mincó,,Sunday,
nchitja,,comal (griddle),
nejenni,,tongue,
nitjó,,month,
ntacajni,,palm tree,
ntachje,,pitahaya cactus,
ntachjexe,,chiotilla cactus (Escontria chiotilla),
ntachjēntē,,black sapote (Diospyros nigra) tree,
ntachꞌocan,,"banana plant, banana tree",
ntamesá,,table,
ntanche,,"Beaucarnea gracilis
Synonym: canchetsja",
ntano,,Peruvian pepper (Schinus molle),
Ntájnā,,"Coxcatlán, Puebla",
Ntāchjina,,"Tehuacán, Puebla",
Ntānche,,"Altepexi, Puebla",
Ntānīnca,,"San Sebastián Zinacatepec, Puebla",
ntāyaon,,ocean,
ntējē,,desert,
nánó,,year,
númērō,,number,
Nācaxro,,"Acatepec, Puebla",
nīnco,,church,
nīo,,firewood,
nīxin,,new,
rábānō,,radish,
Tochrꞌuán,,"Santa María Coapan, Puebla",
topápa,,potato,
Tuanhan,,Veracruz (city),
Tꞌánīnca,,Puebla (city),
xjannóhé,,twin,
xjansāo,,"eldest child, firstborn",
xrochre,,soap,
xrōchrē,,metate (grinding stone),
xrōmármol,,onyx,
āsénni,,soul,
