L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Mapudungun alphabet, written in the Latin script.",
abvlen,,To abound.,
acawaj,,Raguileo Alphabet spelling of achawall,
achao,,hen,
achawall,,hen; chicken,
af,,beside; next to.,
afafan,,cheer; acclamation,
afeluwvn,,To be bored.,
afelvn,,To discontinue an action.,
afelzuamvn,,To demolish.,
afkazi,,partner,
afkentu,,Without ceasing; incessantly.,
afmatufal,,wonderful; admirable,
afmatun,,To admire; to be amazed.,
afvlkan,,"to color, to dye, to stain.",
afvmvn,,To cook,
afvn,,"To finish, to complete.",
age,,(anatomy) face,
agken,,dry,
agkvn,,To dry oneself.,
aheltun,,To threaten.,
ahelvn,,To threaten.,
aifiñ,,decorated,
ajfeñ,,wound,
ajfiz,,pea,
ajfvlvn,,to wound,
ajfvn,,"To hurt oneself, to be wounded.",
ajkvn,,To hear.,
ajkvtun,,To listen to; To pay attention.,
ako,/aˈko/,garlic,
akun,,To arrive.,
aling,,fever (high temperature),
aliwen,,tree,
aliwentu,,grove,
alka,,rooster,
alka,,(grammar) masculine,
alofvn,,To shine.,
alwe,,soul; specter,
amucan,,travel,
amuh,,To go.,
amulzugun,,To send a message.,
amun,,to go,
anci,,light,
antv,,sun,
anvn,,To sit down.,
anvpvran,,To sit up.,
anvtuwe,,seat,
apew,,"story, tale, fable, myth",
apolvn,,to fill something up.,
apvmtukun,,To spend.,
apvmvn,,To consume.,
araw,,plough,
arelvn,,To lend someone something.,
Arkentina,,Argentina (a country in South America),
awkan,,rebellion,
awkan,,To rebel.,
awna,,wave,
azgejuwvn,,To play with a toy.,
azkintun,,To observe.,
azman,,To come across; To find by accident.,
azo,,now; For a short while.,
azvm,,practical skill,
azvmvn,,To understand; To know well.,
azvn,,To be dressed up; To look good.,
añelvn,,To threaten.,
bafaxa,,toad,
bafkeh,,lake,
bafken,,lake,
baku,,paternal grandfather,
bame,,sea lion,
cag,,(anatomy) leg,
cagvjkuwv,,(anatomy) finger,
caja,,cooking pot,
calin,,to greet,
caw,,father,
cazi,,salt,
ce,/ˈt͡ʃe/,person,
cece,,maternal grandfather,
cejkomtun,,To take shelter from the rain.,
cemkvn,,thing,
cew,,(interrogative) where,
cew,,where,
cezki,,maternal grandfather,
cezkuy,,parent-in-law (father-in-law or mother-in-law).,
cezugun,,language,
chadi,,salt,
chafod,,cough,
chale,,The husband of someone's sororal niece,
challa,,pot (cooking),
chang,,(anatomy) leg,
cheche,,maternal grandfather,
Chile,,Chile (a country in South America),
chilla,,"saddle, mount",
chillka,,book,
chumleymi,,how are you,
cijka,,book,
cijkatun,,To read.,
cikv,,fishhook,
colchagua,,cornfield,
conulaf,,pigeon,
coz,,yellow,
cucu,,maternal grandmother,
cufkeñ,,grey,
culpeu,,culpeo,
cumvl,,(interrogative) when.,
cvje,,brown hooded gull.,
cvjkumtukun,,To take shelter from the rain.,
dallun,,to acuse,
dañi,,skunk,
defe,,debt,
digueñ,,dihueñe mushroom,
dümüll,,plough,
ejkan,,To hide.,
ejkawvn,,To hide oneself.,
ekun,,To respect.,
eltun,,cemetery,
eltuwe,,cemetery,
elun,,To give.,
eluwe,,cemetery,
elvn,,To put.,
epe,,"almost, nearly",
epu,,two,
epuwe,,The day after tomorrow.,
erke,,"similar, alike",
erke,,"just as, just like",
erke,,"same as, like, as",
eymi,,Second-person singular personal pronoun. you.,
eymu,,Second-person dual personal pronoun. you two.,
eymvn,,"Second-person plural personal pronoun, you.",
eñum,,"hot, warm",
eñumalvn,,To heat.,
eñumtun,,To get warm.,
faciantv,,today,
falin,,To be worth.,
falke,,(anatomy) shoulder,
fanen,,To weigh.,
faylan,,To dance.,
fena,,oats,
fenxen,,so much,
fenxen,,"much, a lot",
fenzen,,To sell.,
fey,,"Third-person singular personal pronoun. he, she, it.",
feyegu,,"Third-person dual personal pronoun, they two.",
feyegvn,,"Third-person plural personal pronoun, they.",
feyentun,,To obey.,
fijka,,brother-in-law,
filu,,snake,
fitrun,,smoke,
fixun,,smoke,
foro,,(anatomy) bone,
fotra,,mud,
fotvm,,son,
foxa,,mud,
foye,,cinnamon (tree),
foḻo,,boldo tree and its leaves used as an herbal remedy,
funa,,manure; natural fertilizer,
fvca,,elderly male.,
fvcan,,To be old.,
fvh,,seed,
fvnilo,,(anatomy) muscle,
fvrin,,To fry.,
fvw,,thread,
fvxa,,big,
fvxarume,,thick,
fvñapuwe,,poison,
ge,,(anatomy) eye,
gehgen,,To belong.,
gijan,,To buy.,
gijatun,,"To ask, to ask for.",
goyin,,To forget.,
goyman,,To forget.,
gulgu,,ulmo (Eucryphia cordifolia),
gulu,,west,
Gulumapu,,Chile (a country in South America),
guru,,A fox,
guyvn,,To forget.,
gvfetun,,To persuade.,
gvman,,To cry.,
gvnan,,To get lost.,
gvnenkan,,To trick or deceive.,
gvnewvn,,To control.,
gvriñvn,,To refill.,
gvrv,,fox,
gvxam,,conversation,
gvxamvn,,To talk; converse.,
gvxvn,,To strangle.,
gvñunkuwv,,(anatomy) wrist,
gvñvn,,To be hungry.,
hampvlkan,,To travel abroad.,
hamuh,,(anatomy) foot,
hemvlcijka,,dictionary,
heyvn,,To breathe.,
huachu,,gaucho,
hvmvtun,,To smell.,
ichuna,,sickle,
