L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Ingrian alphabet, called a and written in the Latin script.",
aaloi,/ˈaːloi̯/,crimson,
aampuussen,/ˈaːmpuːsˌsen/,letter,
aampuustmisso,/ˈaːmpuːstˌmisːo/,"alphabet, Synonym: alfavitta",
aatto,/ˈaːtːo/,eve,
aattoon,/ˈaːtːon/,"on the eve of, Joulun aattoon. ― On Christmas Eve.",
aattoon,/ˈaːtːon/,essive singular of aatto,
aattua,/ˈaːtːua/,(transitive) to get used to,
abessiivi,/ˈɑbesˌsiːvi/,Chernyavskij's form of abessiva,
abessiva,,(grammar) abessive case,
ablatiivi,/ˈɑblɑˌtiːvi/,Chernyavskij's form of ablativa,
ablativa,,(grammar) ablative case,
ackat,/ˈat͡ʃkat/,glasses,
adessiivi,/ˈɑdesˌsiːvi/,Chernyavskij's form of adessiva,
adessiva,,(grammar) adessive case,
adjala,/ˈɑdjɑlɑ/,blanket,
adjektiivi,/ˈɑdjekˌtiːvi/,Chernyavskij's form of adjektiva,
adjektiva,,(grammar) adjective,
adra,/ˈɑdrɑ/,"plough, 1936,  N. A. Iljin and V. I. Junus,  Bukvari",
adria,/ˈɑdriɑ/,meal,
adverba,,(grammar) adverb,
adverbi,/ˈɑdverˌbi/,Chernyavskij's form of adverba,
ahas,/ˈɑhɑs/,"tight, cramped",
ahassoz,/ˈahasˌsoz/,"shipment, loading",
ahavojja,/ˈahaˌvojːa/,(transitive) to chap,
ahaz,/ˈɑhɑz/,Chernyavskij's form of ahas,
ahhaava,/ˈaxːaːˌva/,chapped,
aho,/ˈɑho/,"glade (open area in a forest), 1936,  V. I. Junus,",
aika,/ˈɑi̯kɑ/,"time, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
aikahiin,/ˈai̯kahiːn/,early,
aikuhiin,/ˈai̯kuˌhiːn/,adult,
aima,/ˈai̯ma/,"pure, Tää vezi on aima. ― This water is pure.",
aimastaa,/ˈai̯masˌtaː/,"only, just",
ain,/ɑi̯n/,"always, on and on, 1936,  N. A. Iljin and V. I. Junus,",
aina,/ˈɑi̯nɑ/,"Alternative form of ain
1936,  N. A. Iljin and V. I. Junus,  Bukvari iƶoroin șkouluja vart, Leningrad: Riikin Ucebno-pedagogiceskoi Izdateljstva, page 32:Makkaa aina yksintää, siis et noise läsimää.Always sleep alone, so you don't get ill.",
ainakki,/ˈai̯nakˌki/,at least,
ainava,/ˈai̯naˌva/,"only, sole",
airo,/ˈɑi̯ro/,"oar, paddle, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
aita,/ˈɑi̯tɑ/,"fence, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
aitta,/ˈɑi̯tːɑ/,"storehouse, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
aivan,/ˈai̯van/,"completely, very, literally",
akkusativa,,(grammar) accusative case,
akkuzatiivi,/ˈɑkːuzɑˌtiːvi/,Chernyavskij's form of akkusativa,
al,/ˈɑl/,"(of location) under, underneath, 1936,  V. I. Junus,",
ala-,/ˈala/,"under-, sub-, lower",
alatse,/ˈalaˌt͡se/,"(of motion) by beneath, by underneath, Käyvvä alatse",
alfavitta,,"alphabet, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
alku,/ˈɑlku/,"start, beginning",
all,,Soikkola spelling of al,
allaa,/ˈalːaː/,"(of motion) down, downward, 1936,  N. A. Iljin and",
allatiivi,/ˈalːaˌtiːvi/,Chernyavskij's form of allativa,
allativa,,(grammar) allative case,
alle,/ˈɑlːe/,"(of motion) under, underneath, 1936,  V. I. Junus,",
alt,/ˈɑlt/,"(of motion) from under, 1936,  V. I. Junus,  Iƶoran",
ampua,/ˈampuˌa/,"(transitive) to shoot, 1936,  N. A. Iljin and V. I.",
anna,/ˈanːa/,indicative present connegative of antaa,
anne,/ˈanːe/,"forgiveness, mercy",
antaa,/ˈɑntɑː/,"(transitive) to give, (transitive) to allow",
api,/ˈɑpi/,help,
apilain,/ˈɑpilɑi̯n/,"helper, assistant",
apinikka,/ˈɑpinikːɑ/,"helper, aide",
apusana,,(grammar) adposition,
arriina,/ˈarːiːˌna/,"harpoon, fishing spear",
arvo,/ˈarvo/,"value, importance, cost, worth, reason, sense, rank,",
arvutoz,/ˈarvuˌtoz/,"riddle, puzzle",
assia,/ˈasːiˌa/,Alternative form of assiia,
assiia,/ˈasːiːˌa/,"matter, issue",
astiinvaihtelu,/ˈastiːnˌvai̯hteˌlu/,(phonology) consonant gradation,
auki,/ˈau̯ki/,"open, (phonetics) open",
aukku,/ˈau̯kːu/,"gap, opening",
avata,/ˈɑʋɑtɑ/,"(transitive) to open, 1936,  N. A. Iljin and V. I.",
avvaaro,/ˈavːaːˌro/,"spacious, roomy",
bukva,/ˈbukva/,"letter, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
bukvari,/ˈbukvaˌri/,"primer, ABC book, 1936,  N. A. Iljin and V. I. Junus,",
cisla,/ˈt͡ʃislɑ/,"number, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
cislasana,,(grammar) numeral,
ciukkia,/ˈt͡ʃiu̯kːiˌa/,to chirp,
clena,/ˈt͡ʃlenɑ/,"member, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
daaca,/ˈdaːt͡ʃa/,dacha,
diftonga,,"(phonetics) diphthong, 1936,  V. I. Junus,  Iƶoran",
diftongi,/difˈtoŋɡi/,Chernyavskij's form of diftonga,
-e,/-e/,"Used to form nouns from either verbs or adjectives.,",
eel,/ˈeːl/,"(of location) before, in front of",
eel,/ˈeːl/,adessive singular of esi,
eelee,,Chernyavskij's form of eelle,
eelt,/ˈeːlt/,(of motion) from in front of,
eelt,/ˈeːlt/,ablative singular of esi,
egle,/ˈeɡlæ/,"yesterday, 1936,  V. I. Junus,  Iƶoran Keelen Grammatikka‎[1],",
eglee,,Chernyavskij's form of egle,
eglelliin,/ˈeɡlelˌliːn/,yesterday's,
ehki,/ˈehki/,"perhaps, maybe",
ehkä,/ˈehkæ/,Synonym of ehki,
