L2_orth,L2_ipa,L2_gloss,L2_etym
&,,och,
1,,"The number one (1).
Synonyms: ett, en",
1-krona,,a one crown (1 krona) coin,
1-öring,,a 1 öre coin,
10-krona,,a ten crown (10 krona) coin,
10-öring,,a 10 öre coin,
100-lapp,,a hundred (100 krona) banknote,
10:e,,Abbreviation of tionde (“10th”).,
112,/ɛt.ɛtˈtvoː/,"112, the pan-European emergency phone number.",
11:e,,Abbreviation of elfte (“11th”).,
12:e,,Abbreviation of tolfte (“12th”).,
13:e,,Abbreviation of trettonde (“13th”).,
14:e,,Abbreviation of fjortonde (“14th”).,
180,/²ɛtˌɔtɪ/,"(sports) 180
Jag gjorde en 180 på det där hoppet.I made a 180 on that jump.",
1:a,,Abbreviation of första (“1st”).,
1:e,,Abbreviation of förste (“1st”).,
2-krona,,"a two crown (2 krona) coin (less common, minted 1876-1971)",
2-öring,,a 2 öre coin,
20-lapp,,a twenty (20 krona) banknote,
200-lapp,,a two-hundred (200 krona) banknote,
25-öring,,a 25 öre coin,
2:a,,Abbreviation of andra (“2nd”).,
2:e,,Abbreviation of andre (“2nd”).,
3:e,,Abbreviation of tredje (“3rd”).,
4:e,,Abbreviation of fjärde (“4th”).,
5-krona,,a five crown (5 krona) coin,
5-öring,,a 5 öre coin,
50-lapp,,a fifty (50 krona) banknote,
50-öring,/fɛmtɪˌœːrɪŋ/,A Swedish coin with a nominal value of 50 öre.,
5:e,,Abbreviation of femte (“5th”).,
6:e,,Abbreviation of sjätte (“6th”).,
7:e,,Abbreviation of sjunde (“7th”).,
8:e,,Abbreviation of åttonde (“8th”).,
9:e,,Abbreviation of nionde (“9th”).,
@,,(computing) The symbol used as a separator between a username and a domain name in an e-mail address.,
-a,,A verb-building suffix that can be added to noun or,
-a,,(on a positive adjective) Weak (definite) singular,
-a,,"Create a noun from a numeral., ‎tre (“three”) + ‎-a",
-a,,(on a positive adjective) Weak (definite) singular,
-a,,"Create a noun from a numeral., ‎tre (“three”) + ‎-a",
-a,,"Create a noun from a numeral., ‎tre (“three”) + ‎-a",
-a-,/a/,(somewhat archaic or dialectal) Genitival interfix,
A-dur,,A major,
a-kassa,,Abbreviation of arbetslöshetskassa (“unemployment insurance”).,
A-lagare,,"person that is part of an A team, Två A-lagare satt",
a-moll,,(music) A minor,
