L2_orth,L2_ipa,L2_gloss,L2_etym
a,,hen,
ah,/aʔ˧/,"fowl, (specifically) chicken (Gallus gallus)",
ahpi,/aʔ˧.pi˧/,hen,
ahsa,/aʔ˧.sa˧˥/,chicken meat,
ahsi,,star,
ai,/ai̯˧˥/,crab,
anngol,,"fast, quick",
asa,/a˧.sa˧/,(transitive) to hope,
asi,/a˧.si˧/,star,
atui,,egg,
awl,/ɔl˧/,easy,
awm,/ɔm˧˥/,(intransitive) to exist,
awp,/ɔp˧˩/,(transitive) to brood,
ba,,(transitive) to owe,
ba,,bat (mammal),
ba,,bat (mammal),
bah,,bet,
ban,/ban˧˩/,arm,
bang,/baŋ˧/,wall,
bawl,/bɔl˧/,blunt,
bawu,/bɔu̯˧/,(intransitive) to swell,
be,/be˧˩/,bean,
beita,,end,
bengnge,,what,
beteu,,peacock,
bi,,thatch,
bil,/bil˧/,ear,
boksa,,pork,
bom,/bom˧/,(transitive) to bind,
bong,/boŋ˧/,cow,
bongneu,,calf,
bongnoi,,milk,
bongsa,/boŋ˧.sa˧˥/,beef,
bongtel,,bull,
bu,,(transitive) to hide,
bu,,"nest, cottage, hut",
bu,,cooked rice,
bu,,"nest, cottage, hut",
bu,,cooked rice,
bu,,cooked rice,
bungsing,,banyan,
chi,,seed,
chi,,salt,
chi,,salt,
chibon,,mole,
chil,/cil˧/,saliva,
ching,/ciŋ˧/,claw,
chouphe,,grasshopper,
dah,/daʔ˧/,bell,
dai,,dew,
dai,,(transitive) to hinder,
dai,,"fence, hedge",
dai,,(transitive) to hinder,
dai,,"fence, hedge",
dai,,"fence, hedge",
delkop,,turban,
demdoteng,,tablet,
dipkua,,nausea,
don,,drink,
dong,,(transitive) to solicit,
dong,,(transitive) to intercept,
dong,,(transitive) to hinder,
dong,,(intransitive) to ask,
dong,,(transitive) to intercept,
dong,,(transitive) to hinder,
dong,,(intransitive) to ask,
dong,,(transitive) to hinder,
dong,,(intransitive) to ask,
dong,,(intransitive) to ask,
e-,/ə˧/,"Used to form agent nouns from verbs; -er
‎e- + ‎ne (“to eat”) → ‎ene (“eater”)",
ebane,/ə˧.ba˧.nə˧/,between,
ebom,,bunch,
ebom,,binder,
ebom,,binder,
ehunghi,,become,
ei,/əi̯˧/,we (exclusive),
eigel,,we first personal pronoun plural inclusive,
ejan,,(of weight) light,
ekamtheu,,mustard oil,
ekap,/ə˧.kap˧˥/,shooter,
ekel,/ə˧.kəl˧/,climber,
eki,/ə˧.ki˧˥/,Alternative form of ki (“horn”),
ekop,,pair,
ema,/ə˧.ma˧˩/,"he, she",
en,,(intransitive) to look,
en,,"food, meal",
en,,"food, meal",
ene,/ə˧.ne˧/,eater,
engai,,digest,
engphuan,,foam,
enjelui,,feast,
enkemmu,,mustard seed,
enkemnu,,mustard seed,
enngol,,fast,
epa,,his father,
epha,,good,
evam,,ash,
gal,/ɡal˧/,war,
galmi,/ɡal˧.mi˧˩/,"warrior, soldier",
ganhing,,insect,
gemla,,distance,
gen,/ɡen˧/,(transitive) to say,
gil,/ɡil˧/,belly,
gilja,,hip,
gilkiya,,appetite,
gilpi,,stomach,
gong,,thin,
gu,/ɡu˧˩/,bone,
gua,/ɡu˧.(w)a˧/,bamboo,
guk,/ɡuk˧˩/,six,
gukna,/ɡuk˧˩na˧/,sixth,
gul,/ɡul˧/,"snake, serpent",
guo,,rain,
ha,/ha˧/,tooth,
hai,,mango,
hai,,"(intransitive) to chew, (transitive) to skim off",
hai,,cup,
hai,,(transitive) to forget,
hai,,"(intransitive) to chew, (transitive) to skim off",
hai,,cup,
hai,,(transitive) to forget,
hai,,cup,
hai,,(transitive) to forget,
hai,,(transitive) to forget,
hampa,,grass,
hamtheileu,,dumb,
hanmun,/han˧.mun˧/,grave,
hi,/hi˧/,disease,
hinkhu,,life,
hitang,,common cold,
hoileu,,bad,
hong,,open,
hu,/hu˧/,steam,
huengpeio,,come,
huwan,,cook,
huwot,,brain,
ikim,/i˧.kim˧/,surroundings,
in,/in˧˥/,house,
inmai,,courtyard,
insa,,"pet, domestic animal",
insung,,room,
intung,,roof,
intuseng,,roof,
ja,,hear,
jatkhat,,one hundred,
jeneitain,,regularly,
jeng,/ɟəŋ˧/,penis,
ji,,spouse,
jingcheng,,tomorrow,
jingekal,/ɟi˧.ŋə˧.kal˧/,morsel,
jong,/ɟoŋ˧/,monkey,
jongkhal,,weak,
jumhoime,,shameful,
jun,,urine,
jutjol,,smooth,
kai,,"(intransitive) to rise, ascend, go up",
kai,,"askew, low",
kai,,"(transitive) pull, drag, draw",
kai,,"askew, low",
kai,,"(transitive) pull, drag, draw",
kai,,"(transitive) pull, drag, draw",
kal,/kal˧/,(intransitive) to increase,
kamkei,/kam˧.kəi̯˧/,tiger,
kangva,,swan,
kap,/kap˧˥/,(transitive) to shoot,
kei,,I,
kel,,goat,
kel,,kidney,
kel,,(transitive) to climb,
kel,,kidney,
kel,,(transitive) to climb,
kel,,(transitive) to climb,
kem,,mouth,
ken,/ken˧/,wheel,
keng,,"(transitive) to bring, (transitive) to carry",
keng,,leg,
keng,,naked,
keng,,(transitive) to fry,
keng,,leg,
keng,,naked,
keng,,(transitive) to fry,
keng,,naked,
keng,,(transitive) to fry,
