L2_orth,L2_ipa,L2_gloss,L2_etym
aáguam,,horns,
aáyesi,,fox,
asarón,,hoe,
áyacame,,rattlesnake,
aꞌa,,"Third person singular object pronoun. Him, her, it.",
baaca,,reed,
baácot,,snake,
básso,,grass,
beegua,,skin (clarification of this definition is needed),
bemela,,new,
bette,,heavy,
bétuku,,down,
buaana,,"(intransitive) cry, weep",
buasia,,tail,
canteélam,,candle,
chíccul,,mouse,
cóbaꞌara,,big-headed,
cobba,,head,
cooni,,crow,
cuchuléero,,fisherman,
cueereppa,,a kind of toad (clarification of this definition is needed),
cutchu,,fish,
cutta,,"firewood, wood",
cuuna,,husband,
cuuna,,get married (of a woman),
ecbualéero,,thief,
eecha,,"(transitive) to sow, plant, 1996,  Rafael García J.,",
eeye,,a kind of red ant (clarification of this definition is needed),
ereꞌesuúquim,,a kind of ant (clarification of this definition is needed),
etcho,,sahuaro,
ette,,louse,
guaacas,,"cow, meat",
guaacha,,(transitive) dry,
guaaque,,(intransitive) dry,
guaasa,,"lot, plot, parcel (of land)",
guácoꞌori,,comal (griddle),
guatta,,willow,
guocco,,pine tree,
guoccou,,dove (clarification of this definition is needed),
huetche,,fall,
huicóꞌori,,bow (weapon),
huiíquit,,bird,
huiiru,,turkey vulture (Cathartes aura),
huitcha,,spine,
iebu,,last year,
jacaraye,,daughter-in-law,
jiihue,,(transitive) taste,
juppa,,skunk,
juuri,,white-nosed coati (Nasua narica),
juyya,,tree,
jüpa,,mesquite,
kaba'i,,horse,
kámma,,pumpkin,
kutta,,tree,
kü'u,,century plant,
laaben,,violin,
láatiro,,date (fruit),
leepe,,orphan,
-léero,,"Forms nouns from verbs, meaning ""person who [verbs]"",",
maáchil,,scorpion,
maaso,,deer,
macca,,give,
mamni,,five,
mecha,,Obsolete spelling of meecha,
meecha,,"moon, month",
meesa,,table,
missi,,cat,
móꞌone,,son-in-law,
muúmu,,bee,
naabo,,prickly pear cactus,
nácapi,,deaf,
náccam,,"ears, ear",
nenca,,(transitive) sell,
ninni,,tongue,
nokki,,language,
ojbo,,blood,
oko,,pine,
omme,,male friend,
omme,,"Hey, man!",
oona,,salt,
ooꞌou,,man (adult male),
otta,,bone,
óusei,,"jaguar (Panthera onca), mountain lion (Puma concolor)",
paánim,,bread,
paaros,,hare,
paseáloa,,(intransitive) take a walk,
puéeta,,door,
puúsim,,eyes,
quecáꞌara,,mangy (clarification of this definition is needed),
quéeca,,scabies (clarification of this definition is needed),
quiíchul,,cricket (insect),
-ra,,"Suffix forming adjectives from nouns. 
‎cobba (“head”) + ‎-ra → ‎cóbaꞌara (“big-headed”)",
saábom,,soap,
saugua,,leaf,
sauguo,,saguaro cactus,
seegua,,flower,
siicu,,"navel, belly button",
suula,,heart,
-t,,Diminutive suffix,
taahue,,hawk (clarification of this definition is needed),
taaꞌa,,the sun,
tacá,,body,
tacá,,"(a specified number of) twenties, senú tacá ― twenty",
tajji,,fire,
tammi,,tooth,
tapichaléero,,fan,
tauhui,,"chest, thorax",
teccu,,squirrel,
técquil,,work,
teencu,,dream,
teeni,,mouth,
tékku,,squirrel,
teóꞌopo,,church,
tepojti,,branding iron,
tépput,,flea,
tépuam,,axe,
tequipanoa,,work,
tequipanoaléero,,worker (clarification of this definition is needed),
tetta,,"stone, rock",
tirijco,,wheat,
tópaꞌara,,big-bellied,
toppa,,belly,
tuurus,,spider,
túutanom,,bone marrow,
ubba,,bathe,
uusi,,boy,
wo'i,,coyote (Canis latrans),
yécaꞌara,,big-nosed,
yecca,,nose,
yooco,,tomorrow,
yóoco,,jaguar,
yóoko,,jaguar,
yuccu,,rain,
yucque,,(intransitive) rain,
