L2_orth,L2_ipa,L2_gloss,L2_etym
alora,/alôra/,"so, well then, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
baca,/bǎːtsḁ/,older brother,
baliža,/bǎliːʒḁ/,suitcase,
bit,,to be,
bog,/bôːɡ/,god,
boma,/bômḁ/,"bomb, 2010, Luigi Peca, “La guerre à Acquaviva”:, Nu",
bughata,/bǔɣaːtḁ/,jar,
dan,/dâːn/,"day, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
di,/di/,(interrogative) where,
di,/di/,"where, 2010, Natalina Spadanuda, “Le renard et le loup”:,",
did,/dîd/,grandfather,
drugi,/drǔɡi/,"second, other, another, 2010, Rino John Gliosca, “Bonifacio",
džuvendu,,youth,
eš,/eʃ/,"and, 2010, Natalina Spadanuda, “Le renard et le loup”:,",
fat,/fât/,"story, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
faš,/faʃ/,"bundle, beam",
fažo,/fǎʒo/,bean,
gošta,/ɡǒːʃtḁ/,"year, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
grad,/ɡrâːd/,"village, country",
gvera,/ɡwêrḁ/,"war, 2010, Luigi Peca, “La guerre à Acquaviva”:, Alora",
halja,/xâʎḁ/,"article of clothing, 2010, Luigi Peca, “La guerre à",
hiža,/xîʒḁ/,"house, home",
Hrvatska,,Croatia,
jima,/jǐmḁ/,"name, noun",
jimat,/jǐmat/,to have,
jist,/jîst/,"to eat, 2010, Natalina Spadanuda, “Le renard et le",
jutarak,,Tuesday,
jutorak,,Tuesday,
klupak,,ball,
kobila,/kǒbilḁ/,"mare (female horse), 2010, Luigi Peca, “La guerre à",
kokoša,,chicken,
konj,/kôːɲ/,horse,
kost,,bone,
kota,/kǒta/,cauldron,
krava,/krâvḁ/,cow,
krv,,blood,
kum,/kûːm/,"godfather, 2010, Natalina Spadanuda, “Le renard et",
kvadr,/kwâːdr/,"square, picture",
kvart,/kwâːrt/,"part of something, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
Lamerika,/lamɛ̂rikḁ/,"America, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
Lauštralija,,Australia (a continent and country in Oceania),
lačan,/lâtʃan/,"hungry, 2010, Natalina Spadanuda, “Le renard et le",
lisica,/lǐsitsḁ/,"fox, vixen, 2010, Natalina Spadanuda, “Le renard et",
Litalija,,Italy,
ljud,/ʎuːd/,"man, 2010, Luigi Peca, “La guerre à Acquaviva”:, Alora,",
luma,/lûmḁ/,loin,
lupuort,/lupûort/,harbor,
magina,,car (vehicle),
marijo,/marǐjo/,thief,
mat,,mother,
mblad,/mblâːd/,"young, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
mblika,,milk,
medikat,/medǐkat/,"to medicate, to treat, 2010, Luigi Peca, “La guerre",
mor,,sea,
nava,/nâːvḁ/,ship,
neba,,sky,
nedilja,,"Sunday, week",
nikor,/nǐkor/,"no one, nobody, 2010, Natalina Spadanuda, “Le renard",
nimat,/nǐmat/,not to have,
nišča,/nîʃtʃḁ/,"nothing, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
noga,/nǒːɡḁ/,"leg, foot",
noča,/nôtʃḁ/,night,
ospit,/ôspit/,guest,
pa,/pa/,"well, so, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
petak,,Friday,
peč,,oven,
pičun,/pǐtʃuːn/,pigeon,
pop,/pôp/,priest,
posto,/pǒsto/,shoe,
povidat,/povǐdat/,"to say, to tell, 2010, Rino John Gliosca, “Bonifacio",
proprja,/prôprjḁ/,"just, exactly, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
prvidan,,Monday,
reča,,word,
rivat,/rǐvat/,"to come, to arrive, 2010, Luigi Peca, “La guerre à",
ruka,/rǔːkḁ/,hand,
sedla,,saddle,
sedža,,chair,
semaj,/sěmaːj/,always,
semblič,/sêːmblitʃ/,"simple, 2010, Rino John Gliosca, “Bonifacio en Amérique”:,",
sfedni,/sfêdni/,"always, 2010, Natalina Spadanuda, “Le renard et le",
so,/so/,salt,
srca,/sr̂tsḁ/,heart,
sreba,,silver,
srida,,Wednesday,
strofinač,/strofǐnatʃ/,a cloth,
stvara,/stwâːrḁ/,"thing, 2010, Natalina Spadanuda, “Le renard et le loup”:,",
subita,/sûbitḁ/,"immediately, at once, right away, 2010, Natalina Spadanuda,",
subota,,Saturday,
sundza,/sûːnd͡zḁ/,"sun, 2010, Luigi Peca, “La guerre à Acquaviva”:, Ka",
tata,/tâːtḁ/,"dad, father",
teg,/têːɡ/,"work, employment
2010, Rino John Gliosca, “Bonifacio en Amérique”:
Kada biša mblad, je vaza put e si ga poša Lamèrika. Aje-ka maša po jiška teg, ka teg vude ga ne biša ga.When he was young, he set out and went to America. Because he had to look for work, as there was no work here.",
tit,/tît/,to want,
tito,,roof,
tribuna,/tribǔna/,court,
vazat,/vâzat/,"to take, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
večara,/vêtʃarḁ/,"evening, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
vo,/vo/,ox,
voda,/vôdḁ/,water,
vota,/vǒːta/,"time, occurrence, instance of an event, 2010, Natalina",
vuk,/vûːk/,"wolf, 2010, Natalina Spadanuda, “Le renard et le loup”:,",
zdravlja,,health,
zvizda,/zvîːzdḁ/,star,
zvona,,bell,
čela,,forehead,
čeljada,/tʃeʎǎːdḁ/,"person, Rino John Gliosca, Bonifacio en Amérique, as",
četrtak,,Thursday,
četvrtak,,Thursday,
čipula,/tʃǐpulḁ/,onion,
čita,/tʃǐta/,city,
škura,/ʃkûːrḁ/,"dark, darkness, 2010, Luigi Peca, “La guerre à Acquaviva”:,",
ščera,/ʃtʃêrḁ/,daughter,
žena,/ʒěːnḁ/,woman,
