L2_orth,L2_ipa,L2_gloss,L2_etym
𐤀,,"The first letter of the Phoenician abjad, called aleph.",
𐤀𐤁,,in,
𐤀𐤁,,father,
𐤀𐤁,,father,
𐤀𐤁𐤍,,stone,
𐤀𐤁𐤕,,fatherhood,
𐤀𐤂𐤃𐤃,,band,
𐤀𐤃𐤌,,"man, Synonym: 𐤀𐤔‎ (ʾš), (mythology) the first man",
𐤀𐤇,,brother,
𐤀𐤇𐤓𐤌,/ʔa.χiːˈram.mu/,"A male given name., Ahiram, a king of Byblos.",
𐤀𐤇𐤕,,sister,
𐤀𐤇𐤕,,one,
𐤀𐤇𐤕,,one,
𐤀𐤉𐤕,,"Used to introduce a semantically definite direct object.,",
𐤀𐤊𐤋,,to eat,
𐤀𐤋,,"god, deity",
𐤀𐤋𐤌,,god,
𐤀𐤋𐤌𐤕,,window,
𐤀𐤋𐤐,, thousand,
𐤀𐤋𐤐,," bull, ox, head of cattle, Name of the first letter",
𐤀𐤋𐤐,," bull, ox, head of cattle, Name of the first letter",
𐤀𐤋𐤔𐤉,,Cyprus (the island in the Mediterranean Sea).,
𐤀𐤍𐤇𐤍,,we (first-person plural personal pronoun),
𐤀𐤍𐤉,,Alternative form of 𐤀𐤍𐤊‎ (ʾnk),
𐤀𐤍𐤊,,"I (first-person singular personal pronoun), 5th century",
𐤀𐤍𐤊𐤉,,"Alternative spelling of 𐤀𐤍𐤊‎ (ʾnk, “I”)",
𐤀𐤎,,fire,
𐤀𐤓𐤁𐤏,,four,
𐤀𐤓𐤁𐤏𐤕,,four,
𐤀𐤓𐤅,,lion,
𐤀𐤓𐤍,,"ark, chest, box, coffin, sarcophagus, c. 1000 B.C.E.,",
𐤀𐤓𐤑,,"earth, land",
𐤀𐤔,,"man, Synonym: 𐤀𐤃𐤌‎ (ʾdm)",
𐤀𐤔,,"who, which, Sarcophagus inscription of Eshmunazar II,",
𐤀𐤔,,"who, which, Sarcophagus inscription of Eshmunazar II,",
𐤀𐤕,,you (masculine second person singular personal pronoun),
𐤀𐤕,,you (feminine second person singular personal pronoun),
𐤀𐤕,,you (feminine second person singular personal pronoun),
𐤀𐤕𐤌,,you (masculine second-person plural personal pronoun),
𐤁,,"The second letter of the Phoenician abjad, called beth.",
𐤁,,"Alternative form of 𐤀𐤁‎ (ʾb /ab, eb/)",
𐤁𐤀,,to come,
𐤁𐤉𐤍,,son,
𐤁𐤉𐤕,,Alternative form of 𐤁𐤕‎ (bt),
𐤁𐤍,,"son, 5th century BCE, sarcophagus inscription of Tabnit",
𐤁𐤍𐤕,,daughter,
𐤁𐤏𐤋,,"lord, master, owner, master, husband, Baal (""The Lord""),",
𐤁𐤓,,son,
𐤁𐤓𐤆𐤋,,"iron, ‏𐤍𐤎𐤊 𐤁𐤓𐤆𐤋‎‎nsk brzlHe who casts iron",
𐤁𐤔𐤓,,meat; flesh,
𐤁𐤕,,"house, Name of the second letter of the Phoenician",
𐤂,,"The third letter of the Phoenician abjad, called gimel.",
𐤂𐤁𐤋,,Byblos,
𐤂𐤃𐤓,,"wall, compound",
𐤂𐤃𐤓,,"Gades, the ancient Punic settlement at Cádiz, Spain",
𐤂𐤋𐤂𐤋,,wheel,
𐤂𐤌𐤋,,"camel, Name of the third letter of the Phoenician alphabet",
𐤃,,"The fourth letter of the Phoenician abjad, called daleth.",
𐤃𐤁𐤓𐤕,,wasp,
𐤃𐤌,,blood,
𐤃𐤓,,"family, clan, perpetuity",
𐤄,,that,
𐤄,,"The fifth letter of the Phoenician alphabet, representing the consonant /h/ and word-final vowels.",
𐤄𐤀,,he (masculine third-person singular personal pronoun),
𐤄𐤀,,she (feminine third-person singular personal pronoun),
𐤄𐤀,,she (feminine third-person singular personal pronoun),
𐤄𐤌𐤕,,they (masculine third-person plural personal pronoun),
𐤄𐤌𐤕,,they (feminine third-person plural personal pronoun),
𐤅,,"The sixth letter of the Phoenician abjad, called waw.",
𐤆,,"this, 9th century BC, Kilumuwa Stela:, ‏𐤅𐤌𐤉 𐤉𐤔𐤇𐤕 𐤄𐤎𐤐𐤓",
𐤆,,"The seventh letter of the Phoenician abjad, representing",
𐤆𐤉𐤕,,"either olives or their oil, 1962,  Donner, Herbert;",
𐤆𐤒𐤍,,"beard, bearded chin",
𐤇,,"The eighth letter of the Phoenician abjad, called heth.",
𐤇𐤋𐤁,,"milk, fat",
𐤇𐤌𐤔,,five,
𐤇𐤌𐤔𐤕,,five,
𐤇𐤓𐤑,,gold,
𐤇𐤓𐤔,,"to plow, to till",
𐤈,,"The ninth letter of the Phoenician abjad, called teth.",
𐤉,,"The tenth letter of the Phoenician abjad, called yodh.",
𐤉𐤃,,hand,
𐤉𐤌,,day,
𐤉𐤌,,open sea,
𐤉𐤌,,open sea,
𐤉𐤍,,wine,
𐤉𐤓𐤇,,moon,
𐤉𐤓𐤔𐤋𐤌,,Jerusalem,
𐤉𐤕𐤌,,orphan,
𐤊,,"The eleventh letter of the Phoenician abjad, called kaph.",
𐤊𐤄𐤍,,"priest, 5th century BCE, sarcophagus inscription of",
𐤊𐤄𐤍𐤕,,priestess,
𐤊𐤊𐤁,,"star (distant, apparently stationary luminous celestial",
𐤊𐤋𐤁,,dog,
𐤊𐤌𐤍,/kʰammaːn/,"cumin, 1962,  Donner, Herbert; Röllig, Wolfgang,  Kanaanäische",
𐤊𐤌𐤓,,priest,
𐤊𐤍𐤏𐤍,,Canaan,
𐤋,,"The twelfth letter of the Phoenician abjad, called lamed.",
𐤋𐤁,,heart,
𐤋𐤁𐤍,,white,
𐤋𐤋,,night,
𐤋𐤔𐤍,,tongue,
𐤌,,"The 13th letter of the Phoenician abjad, called mem.",
𐤌𐤀𐤕,,hundred,
𐤌𐤂𐤍,,shield,
𐤌𐤋𐤊,,"king, 5th century BCE, sarcophagus inscription of Tabnit",
𐤌𐤋𐤊,,"Málaga, a city in Spain, ancient Phoenician colony.",
𐤌𐤋𐤊,,"Málaga, a city in Spain, ancient Phoenician colony.",
