L2_orth,L2_ipa,L2_gloss,L2_etym
bugu,/²bɞʉː.ɣɵ/,bow,
báðn,[bóːn],child,
fengte,,To go around gathering food or feed.,
fouke,[²fɞʉː.k],"a little while, a short while, Dú kann fell staðne",
fugł,[fɞ́ʉːɣɵɽ],bird,
futu,,milking pail,
hata,,heat,
hata,,to heat,
hata,,to heat,
horreg,,"how, Horreg hitteð deð ænnhvur?, How did you meet eachother?",
hvur,/ʋɞːɾ/,where,
hás,[hóːs],"hoarse, husky (voice)",
igjann,[ˌɪˈjɐnː],again,í gegn
jáðn,[jóːn],iron,
Jó,,A male given name.,
klatr,,"trouble, hassle",
kvæðn,[kʰʋǽːn],"mill, quern",
kú,/kʉː/,cow,
ljá,[jɑ́ʊː],scythe,
ljøt,/jøːt/,"unsightly, deformed",
louv,,The leaf of a plant.,
moułe,[²mɞʉː.ɽ],to eat bread without toppings,
radd,/rædː/,afraid,
rýpe,/²ryːp/,a grouse or ptarmigan (genus Lagopus),
segi,[sɛ̀jːɪ],to say,
sleip,[ɬeɪːp],slippery,
souð,[sɞ́ʉː],sheep,
stjaga,,ladder,
storkje,[stɞ̀ʂː],"girl, Jeg sá dekk tré storkje staðne heime., I saw",
svýn,,"hog, pig, swine",
symi,[sʏ̀ːmɪ],to swim,
Ufsale,[ˈʊfˌsɑːl],Uppsala (a city in eastern central Sweden),
vili,[ʋɪ̀ːlɪ],"(with accusative) to want, wish, would like",
vuku,/²ʋoː.ko/,week,
æðnen,[²æːn],"other, another, else",
æðnen,[²æːn],second,
