L2_orth,L2_ipa,L2_gloss,L2_etym
jaat,,shirt,shirt
jal.yu,,occiput,
jalya,/caʎa/,"no good, useless, rubbish
1994, Algy Paterson, Alan Dench (tr.), Catching a Goanna, in Martuthunira: A language of the Pilbara region of Western Australia
Ngayu jirli mir.ta wii panyu, puni-rra yawarrunyja-l.yarra murla-ngara-a tharnta-ngara-a, jalya-npa-rra, puni-rra nhuwa-l.yarra waruulwa-l.yarra.
If my arm is not good, I'll keep missing all the game, euroes, I'll be useless, I'll keep on being unable to spear them.",
jamanu,/camanu/,foot,
jami,,bush medicine,
jampajampa,,(nominal) near death,
jamulu,,mouth,
jamulungkura,,moustache,
jankalwayara,,policeman,
jankurna,,"emu, Dromaius novaehollandiae",
janta,,"crippled, lame",
jantira,,old woman,
jarra,,whistling kite (Haliastur sphenurus),
jarrkurti,,three,
jarru,,march fly,
jiinngu,,"a type of grevillea, Grevillea pyramidalis",
jilimpilyura,,"peewee, mudlark, magpie-lark, Grallina cyanoleuca",
jilingka,,on horseback,
jimpu,,egg,
jina,,"Track, footprint., Foot.",
jinamirtali,,camel,
jinpi,,plate,
jintijinti,,Willie wagtail,
jiri,,"(nominal) spine, thorn",
jirli,,upper arm,
jirti,,spark,
jiruna,,"Australian pelican, Pelecanus conspicillatus",
jiwa,,(nominal) surprised,
julyu,,old man,
jurlu,,all,
juwayu,,hand,
juwayumarta,,doctor,
kaara,,hip,
kaju,,axe,
kalika,,(nominal) one,
kaparli,/kapaɭi/,The sister of one's maternal grandfather.,
kartu,,"thou, you (2nd person singular nominative pronoun)",
kawarli,/kawaɭi/,"paternal grandmother, father's mother",
kayarra,,two,
kayulu,,water,
kukunyjayi,,sheep,
kulhampa,,fish,
kuna,/kuna/,"dung, poo, excrement, shit",
kunhan,,nipple,
kunthamarta,,"a Chinese man, Chinaman",
kurilkura,,"pacific gull, Larus pacificus",
malumalu,/malumalu/,darkness,
mama,/mama/,paternal uncle (one’s father’s brother),
manpurr,,knee,
mara,/maɻa/,hand,
mari,/maɻi/,younger sister,
marra,/mara/,"wing, flipper",
martiju,/maʈicu/,"paternal aunt, one's father's sister",
Martuthunira,,"Martuthunira., 1994, Algy Paterson, Alan Dench (tr.),",
mayili,/majili/,"(nominal) paternal grandfather, father's father.",
miyu,,cat,
mulha,,Nose.,
mulhajurirri,,"red fox, Vulpes vulpes",
mulyira,,(nominal) dingo,
mungka-,,(transitive) to eat,
mungkannguntharri,,edible animal,
muyi,,dog,
ngali,/ŋali/,"We two, you and I (first person dual inclusive pronoun)",
ngaliwa,,we (including you) (first person plural inclusive pronoun),
ngaliya,,"we two (not including you), he/she and I (first person dual exclusive pronoun)",
nganarna,/ŋanaɳa/,We (not including you) (first person plural exclusive,
nganthari,/ŋan̪t̪aɻi/,"tooth, sharp",
ngarnngarn,/ŋaɳŋaɳ/,chin,
ngayu,/ŋaju/,I (first person singular nominative pronoun),
nguu,,(nominal) face,
nhawu-,,(transitive) to see,
nhunawa,,you (second person plural pronoun),
nhuwala,,you two (second person singular dual pronoun),
nyina-,,(transitive) to sit,
nyingkurluwinparri,,horse,
palalyi,/palaʎi/,Before; earlier.,
paniya,,eye,
parla,,money,
parna,,(nominal) head,
patha-,,(transitive) to hit with a missile,
pirlu,/piɭu/,Upper buttocks.,
purnijikarta,,The shell of a tortoise or turtle.,
puwa,/puwa/,(nominal) rotten,
thal.ya,,footprint,
thaliman,,horseman,
thanuwa,,"vegetable food, tucker",
thawi,,A type of song.,
thuli,,tawny frogmouth,
thurla,,Eye.,
waari,,fish,
wangka-,,speak; make a sound (of both humans and animals),
warla,,heel,
warli,,bottom lip,
warlu,,snake,
warruwa,/waruwa/,"Ghost, devil.",
warta,,forehead,
wirlu,/wiɭu/,the blackheart tree (probably an acacia such as Acacia,
wirti,,pearl shell,
wiyaa,,maybe,
wuyu,,river,
yaji,/jaci/,The father of one's wife; father-in-law.,
yalhuru,/jal̪uɻu/,Tongue.,
yinyjin,/jiɲcin/,(nominal) engine,engine
yiri,,the point of a spear,
yiriny,/jiɻiɲ/,Mosquito.,
yirra,/jira/,tooth,
yumini,/jumini/,The elder brother of one's father.,
yungkartanyu,,blood,
yuru,,milk,
yuya,,quail,
