L2_orth,L2_ipa,L2_gloss,L2_etym
'e,/ʔe/,say,
'u,/ʔu/,"eat, drink",
aguará,,fox,
aku,,hot,
akã,/ã.ˈk̃ã/,head,
akãrangue,/ã.k̃ã.ɾ̃ã.ˈᵑɡʷe/,hair (specifically on the head),
ama,,rain,
ambue,,other,
angirũ,,friend,
anguja,,rat,
ao,,clothes,
api,,skin,
apu'a,/a.pu.ˈʔa/,"round, spherical
so'o apu'ameatball",
ara'apy,,Tuesday,
araka'epa,,when?,
araka'eve,,never,
arakõi,,Monday,
aranduka,/a.ɾa.ⁿdu.ˈka/,"book
Mávapa ohai amo aranduka?
Who wrote that book?",
arapo,,Thursday,
arapokõi,,Saturday,
arapoteĩ,,Friday,
ararundy,,Wednesday,
arasa,,guava,
arateĩ,,Sunday,
ary,/aˈɾɨ/,year,
asaje,,"midday, noon",
ava,/a.ˈʋa/,"man, human",
avañe'ẽ,/ʔã.ʋã.ɲẽ.ˈʔẽ/,Guaraní (language),
avei,,"also, too",
che,/ʃe/,"I, me",
che,/ʃe/,"my
che angirũ — ""my friend""",
chiri,,diarrhea,
eira,,wild cat,
eiru,,bee,
-ete,,"intensive suffix: very
michĩete ― very small
Hesa hovyete. ― His eyes are deep blue.",
Etoña,,Estonia,
guasu,,big,
guasu,,very,
guasu,,deer,
guata,/ɰʷaˈta/,to walk,
gueteri,,still,
gui,,from,
guyra,,bird,
g̃,,The 10th letter of the Guaraní alphabet.,
G̃,,The 10th letter of the Guaraní alphabet.,
ha,,and,
ha'ekuéra,,they,
hayhu,/ha.ɨ.ˈhu/,to love,
haʼe,,"he, him",
hecha,/heˈʃa/,to see,
heta,,many,
heẽ,,yes,
ho,/ho/,"to go
Che ahata che rógape.
I am going home.",
hoja,,cover,
hovy,,grue: green and blue,
hovyngy,/ho.vɨ.ˈᵑɡɨ/,"sky blue, light blue",
hungy,,grey,
hũ,,black,
ike,,enter,
ime,,be,
ingyaterrañe'ẽ,,English,
Islã,,Islam,
ita,,stone,
jagua,,dog,
jaguaru,/ᵈja.ɰʷa.ˈɾu/,"a wolf, especially the grey wolf",
japu,,lie,
japu,,to lie,
jeikuaa,,to be known,
jerovia,/ᵈje.ɾo.ʋi.ˈa/,"faith, belief",
jety,,sweet potato,
jogua,,"to buy, to acquire",
joja,,equality,
joka,,break,
juka,/d͡ʒuˈka/,to kill,
ka'avo,,plant,
ka'i,,monkey,
kakuaa,/ka.kua.ˈa/,to grow,
kane'õ,/k̃ã.nẽ.ˈʔõ/,tired,
kangy,,weak,
karaiñe'ẽ,,Spanish,
karape,/ka.ɾa.ˈpe/,low,
karumbe,,turtle,
kasõ,,trousers,
katu,,ability,
katupyry,,capable,
ke,,dream,
kichiha,/kiʃiˈha/,"girlfriend
Ñañemoirũ ramo karai pyharére ikatúntema ñasẽ jaguata tape pytũ ivaivévare, kuñataĩ porã, ñande kichiha, róga rekávo.[1]",
ko,,this,
ko'ápe,,here,
ko'ẽ,,dawn,
ko'ẽrõ,/ko.ʔẽ.ˈɾ̃õ/,tomorrow,
kuaa,/kwaˈa/,"to know, to be aware of",
kuimbaʼe,,man,
kupyju,/ku.pɨ.ˈᵈju/,rooster (male of the domestic chicken),
kure,,pig,
kururu,/ku.ɾu.ˈɾu/,"frog, toad",
-kuéra,,"Used to form plurals of nouns.
ñandukuéraspiders",
kuña,,woman,
kuñataĩ,,girl,
Kyoasia,,Croatia,
kyra,,fat,
kytĩ,/kɨˈtĩ/,to cut,
kóva,,this one,
kũ,,tongue,
mainumby,,hummingbird,
mainumbí,,hummingbird,
manduvi,,peanut,
mandyju,/ma.ⁿdɨ.ˈᵈju/,cotton (plant),
mba'e,/ᵐba.ˈʔe/,thing,
mba'eichapa,,how?,
mba'eichapa,,"hello, hi",
mba'era'ã,,(physics) mass,
mba'éichapa,,how,
mba'épa,,what?,
mbarakaja,,cat,
mberu,,fly,
mbo'e,/ᵐbo.ˈʔe/,"to teach, to instruct",
mbo-,,"Used to form causative of verbs.
mbohérato name, to give a name to",
mboka,,"weapon, arm (clarification of this definition is needed)",
mboy,/ᵐbo.ˈɨ/,"how many, how much
Mboy jagua rereko?
How many dogs do you have?",
mbyja,/ᵐbɨ.ˈᵈja/,star (celestial body),
mbyky,/ᵐbɨ.ˈkɨ/,"short, brief",
me,,male,
me'ẽ,,to give; to transfer the possession/holding of something to someone else,
menda,,wedding,
michĩ,/mĩ.ˈɕ̃ĩ/,"small, little",
mo-,,"Used to form causative of verbs.
mopu'ãto raise, to cause to rise",
monda,,steal,
monde,,dress,
mondo,,to send,
mongakuaa,,"to make grow, to cultivate, to raise a child, to parent",
monge,,to go to sleep,
mopu'ã,/mõ.p̃ũ.ˈʔã/,"to raise, to lift
Kuimba'e omopu'ã ipo ha oporandu.
The man raised his hand and asked.",
morotĩ,,white,
moõpa,,where?,
mymba,,animal,
mávapa,,who?,
nahániri,,"no
""Reñe'ẽ piko karaiñe'ẽ?""  ""Nahániri.""
""Do you speak Spanish?""  ""No.""",
nase,,to be born,
nde,/nde/,"you
Nde reikuaa papapykuaa rehe. ― You know about maths.",
nde,/nde/,"your
Nde vakapipopo. ― Your ball.",
-nguéra,,"Used to form plurals of nouns.
akãnguéraheads",
o,,house,
okambúva,/o.ka.ˈᵐbu.ʋa/,mammalian,
okambúva,/o.ka.ˈᵐbu.ʋa/,mammal,
oko,,home,
opa,,all,
opy,/oˈpɨ/,"in Guaraní religion, a small chapel for praying
2007,  Juçara Elza Hennerich, Mário Tupã Lopes,  Olhares de guarani para guarani, Gráfica UNICENTRO, →ISBN, page 101:Opy ma ojejapo yvy ra’gui, takua, yvygui, kapi’i gui.(The) chapel is made of wood, bamboo, clay and satintail.",
ore,/oˈɾe/,"we (exclusive)
Ore roha'ã. ― We (excluding the listener, we and not you) try.
Ñande jaháta okápe ha ore ropytáta ko yvyra pýpe. ― We (all, everyone) will go outside and we (not everyone, just me and some other people) will stay by this tree.",
ore,/oˈɾe/,"our (possessive determiner of ore)
Kóva ore mbo'ehao. ― This is our (and not your) school.",
pa,,ten,
para,,sea,
parral,,grape,
pe,,that (near addressee),
pepo,,wing,
Perũ,,Peru (a country in South America),
peteĩ,,"a, an
Paraguái, ha'e peteĩ tetã mitã pyahu oĩpotáva omohesãi jey, opa yvy apére oĩva ha oikovéva.
Paraguay, a country with young people who are willing to give nature a helping hand.[1]",
peteĩ,,one,
peteĩha,,first,
peẽ,/peˈẽ/,"second-person plural personal pronoun; you
Peẽ peguapy. ― You sit.",
pira,,fish,
pirapire,/pi.ˌɾa.pi.ˈɾe/,money,
pire,,leather,
pita,,smoke,
porã,,"beautiful, pretty, handsome",
poyvi,/po.ɨ.ˈʋi/,"flag, banner",
pukarã,,joke,
pyhare,,night,
pyhareve,,morning,
pytyvõ,/p̃ɨ̃.t̃ɨ̃.ˈʋ̃õ/,"to help, to assist",
pytã,,red,
rambosa,,breakfast,
rasiuñe'ẽ,,Portuguese,
rata,,fire,
reko,,dependent form of teko,
reko,,have,
resa,,(anatomy) eye,
rete,,body,
ro,,bitter,
ru,,father,
ryguasu,,chicken,
sa,,hundred,
sa'y,/saˈʔɨ/,color,
sa'yju,,yellow,
sapatu,,shoe,
saraki,/sa.ɾa.ˈki/,playful,
soro,/soˈɾo/,(intransitive) to break,
su,,thousand,
sy,,mother,
sái,,skirt,
sỹi,/ˈsɨ̃.ĩ/,"smooth, not rough",
tague,/ta.ˈɰʷe/,"fur, pelt",
takamby,/ta.ka.ˈᵐbɨ/,angle,
tape,/ta.ˈpe/,path,
tapia,,wall,
tapiti,/ta.pi.ˈti/,rabbit,
tapo,/ta.ˈpo/,root,
Taragüi,,Corrientes,
