L2_orth,L2_ipa,L2_gloss,L2_etym
abhijñä,,higher knowledge,
abhinai,,to represent dramatically,
abhinaiṣṣe,,having to do with representing dramatically,
abhiprāy,,intention,
abhisamai,,understanding,
abhyantarakālp,,"intermediate age, middle aged",
abhyākhyām,,false or baseless accusation,
acalasuttär,,acalasutra (a kind of salve),
acirne,,lack of digestion; indigestion,
acār,,"propriety, rule",
acāräṣṣe,,pertaining to propriety,
adhiṣṭhit,,"to take control over, particularly magically.",
adhyāśai,,disposition,
adāttadāṃ,,Alternative form of atāttadāṃ (“theft”),
agamadhare,,A person holding a religious position,
agradharma,,foremost law,
agrakulike,,Someone from a prominent family,
ai-,,to give,
aik-,,"to know, recognize",
aikare,,empty,
aikne,,duty,
ainake,,"common, low-born, not noble",
airpätte,,"unheeding, disregarding",
aise,,power,
aiw-,,"to be turned toward, face",
aiyye,,"ovine, pertaining to sheep",
aiyyer,,sheath,
aiśamo,,wise,
aiśamñe,,wisdom,
ajamot,,"celery, caraway",
ajvare,,without fever,
akalye,,"learning, study",
akalṣälle,,"pupil, student, disciple",
akappi,,"impurity, filth, uncleanliness",
akarte,,"near, nearby",
akartte,,"Alternative form of akarte (“near, nearby”)",
akaru,,aloe,
akautatte,,unsplittable,
akañc,,"Alternative form of akañce (“far, remote”)",
akañcar,,"distant, remote, a rural area",
akek,,finally,
akessu,,"end, Synonym: āke",
akeññe,,"Agnean (exonymic designation for the Agneans, the ""Tocharian",āke
aklaṣṣälñe,,teaching,
aknātsaññeṣṣe,,having to do with ignorance.,
akraupatte,,"unassembled, dispersed",
akritātñe,,ungrateful,
akrtājñe,,Alternative form of akritātñe (“ungrateful”),
akrūna,,tears (drops of liquid from crying),
aksaṣṣuki,,"teacher, instructor",*aks-
akuśal,,inauspicious,
akwam-pere,,sprout and stalk,
akwatsäññe,,"sharpness, violence",
akṛtajñe,,ungrateful,
akṣalñe,,instruction,
akṣār,,syllable,
alanmeṃ,,"from somewhere, someone, anyone else",
alletsñe,,"strangeness, foreignness",
alāsk-,,to be sick,
alāᵤ,,wether (a castrated male goat or sheep),
alāṣñeṣṣe,,pertaining to laziness,
alāṣṣālle,,sickness,
amarṣ,,"discontent, anger, indignation, impatience",
amarṣäṣṣe,,"pertaining to discontent, anger",
Ambara,,An unknown-gender given name,
amiske,,"bad-tempered, despondent",
amok,,"art, artifice, craft",
amoktse,,artisan,
amokätstse,,Alternative form of amoktse (“artisan”),
amokäṣṣe,,pertaining to art,
ampar,,"Alternative form of āmpär (“bodily limb, member”)",
ampoño,,"rottenness, infection, abscess",
Amrtarakṣita,,An unknown-gender given name,
Amrtasena,,An unknown-gender given name,
amāc,,minister (royal official),
amāllate,,"not depressed, not cast down",
amāntatte,,"not evil-minded, not scattered, concentrated",
amāskai,,difficult,
amāskai,,"difficultly, with difficulty",
amāskaitstse,,difficult,
amāṃ,,"pride, arrogance",
anaikātte,,"unknown, unnoticed",
anaiwatsñe,,"unpleasantness, something unwanted",
anindri,,without or lacking senses,
anityāt,,"impermanence, fickleness, vacillation",
anityātṣṣe,,having to do with impermanence,
antapi,,both,*āntäp(ä)i
antarakalp,,a subdivision of an eon,
antariye,,lower garment,
antartiṣ,,invisible,
antarvās,,undergarment,
antarābhav,,a soul between death and reincarnation.,
antarāy,,"embarrassment, obstacle, disturbance, disruption",
antiṣpuräṣṣe,,having to do with a harem,
antiṣpūr,,harem,
antseṣṣe,,pertaining to the shoulder,
antāpce,,firebrand,
anubhāp,,"perception, apprehension",
anupasampanne,,unordained,
anuwasām,,"washing, bath",
anāgat,,non-attainment,
anākätte,,"blameless, irreproachable",
anāntapa,,"eternal, forever",
anāpatti,,unpunishableness,
anāsk-,,"to breathe, inhale, (causative) to make breathe, resuscitate",
