L2_orth,L2_ipa,L2_gloss,L2_etym
а,,"but, and",
аблоко,,Alternative form of аблъко (ablŭko),
аблъко,,apple,
абꙑ,,"so that, in order that",
авва,,father,
агнецъ,,Alternative form of агньць (agnĭcĭ),
агнець,,Alternative form of агньць (agnĭcĭ),
агниць,,Alternative form of агньць (agnĭcĭ),
агньць,,lamb,
агнѧ,,lamb,
агода,,berry,
баба,,"married woman, midwife, fortune teller, hex, (in the",
банꙗ,,"bath, bathing place",
баранъ,,ram (male sheep),
батѧ,,"father, Synonym: отьць (otĭcĭ)",
безмьздьнꙑи,,"disinterested, gratuitous; incorruptible",
безмѣнъ,,stilyard,
берегъ,,"bank (of a river), shore (of the sea)",
береза,,birch,
бити,,"(transitive) to beat, to hit",
блоха,,Alternative form of блъха (blŭxa),
блъха,,flea,
блꙋдъ,,"adultery, prostitution, fornication",
бо,,for,
божьница,,church,
боль,,"pain, ache",
боранъ,,Alternative form of баранъ (baranŭ),
борода,,"beard, chin",
бородатъ,,bearded,
брада,,"beard, chin",
брадатъ,,"bearded, 1432, Пролог 1432 г. Публ. Библ.:, Ефимии",
брегъ,,Alternative form of брѣгъ (brěgŭ),
бръвь,,eyebrow,
брѣгъ,,"bank (of a river), shore (of the sea), precipice",
брѣза,,birch,
бълоха,,Alternative form of блъха (blŭxa),
бѣгати,,"to run, to flee",
бѣсовьскъ,,daemonic,
бѣсъ,,"demon, evil spirit",
бꙋкꙑ,,letter,
варъ,,boiled liquid,
вельможа,,aristocrat,
веретено,,spindle,
весь,,village,
вода,,water,
волосъ,,a hair,
вонѧти,,(intransitive) to smell (have a smell),
ворогъ,/ˈʋoroɡʊ/,"an enemy, foe, Лаврентеи, editor (1377), “ворогъ”,",
врагъ,,"an enemy, foe, XI century, Память и Похвала князю русскому",
вълна,,wool,
вълна,,wave,
вълна,,wave,
вꙑсокъ,,"high, tall",
Галичь,,"Halych, a town in Ukraine",
гласъ,,"voice, sound",
говьно,,excrement,
голосъ,,voice,
гора,,mountain,
грива,,mane,
гробъ,,"hole, pit",
гроза,,horror,
грудьнъ,,November,
даръ,,gift,
дворъ,,"court, courtyard",
деревня,,"village[7][6], field[7][6], ploughed field[3][2], cleaned",
дивица,,Alternative form of дѣвица (děvica),
доброта,,beauty,
добръ,,good,
домъ,,"house, home, домъ къ дому́.domŭ kŭ domú.house to house.",
дьнь,,day,
дьньсь,,"today, now",
дяковати,,"to thank, 1433,  ЗНТШ LXXVI, Lipnishki, page 139:Za",
дѣва,,"maiden, damsel, virgin",
дѣвица,,"maid, maiden, damsel, virgin",
дѣвка,,"young woman, girl
12th century, The Tale of Igor's Campaign, 10
Съ заранія въ пятъкъ потопташа поганыя плъкы Половецкыя и рассушясь стрѣлами по полю, помчаша красныя дѣвкы Половецкыя, а съ ними злато, и паволокы, и драгыя оксамиты.",
дꙋга,,rainbow,
дꙋти,,"to breathe, blow",
жаба,,"toad, frog",
железо,,Alternative form of желѣзо (želězo),
жельзо,,Alternative form of желѣзо (želězo),
желѣзо,,iron,
жила,,"vein, tendon",
звѣзда,,star,
звѣрѧ,,"animal, beast, 1470, (Please provide the book title",
здоровъ,,healthy,
зеленъ,,green,
землꙗ,/zʲɛmˈlʲa/,"soil, land, world, earth, land, country, nation, people,",
змии,,"snake, Synonym: ꙋжь (užĭ), dragon",
знати,,to know,
зѣница,,pupil,
зꙋбъ,,Alternative spelling of зоубъ (zubŭ),
и,,and,
Игорь,,"A male given name, Igor",
илъ,,silt,
