L2_orth,L2_ipa,L2_gloss,L2_etym
abagat,,south wind,
abagatan,,south,
abaka,,Manila hemp; abaca,
abalayan,,co-parent-in-law,
Abueg,,A  surname​.,
adal,,learning; education; knowledge; degree; vocation; profession,
adalem,/aˈdalɛm/,deep location (such as of a river or opening in the ground),
adayo,/adaˈju/,far,
adda,/adˈda/,to have,
addayo,/adˈdajo/,far,
adigi,/ʔaˈdiɡi/,post; pillar,
adipen,/ʔaˈdipɛn/,slave,
adjetivo,,(grammar) adjective,
ag-,,"verbalizing suffix, used to form a verb in the object focus from a root word
ag-+doktor=agdoktor ""to be a doctor""
ag-+taray=agtaray ""to run""",
agadal,/ʔaˈɡadal/,"to study, to learn",
aganak,/ʔaɡaˈnak/,to give birth,
agarak,,to make wine,
agarak,,to gather; to congregate; to join together; to assemble,
agarak,,to gather; to congregate; to join together; to assemble,
agari,/ʔaˈɡari/,to reign,
agbagkat,,to carry,
agbasa,,"to read
Agbasa ti ubing iti libro.",
agbatok,/ʔaɡˈbatuk/,to dive,
Agbayani,,A  surname​.,
agbayani,,to become a hero,
agbuldos,,to bulldoze,bulldoze
agbuya,,to watch,
Agbuya,,A  surname of local origin.,
Agcaoili,,A  surname​.,
agdait,,"to sew, 1971, Emma J. Fonacier Bernabe, Virginia Lapid,",
agdan,/ʔaɡˈdan/,"ladder, stairs; stairway; staircase",
agdenna,,to stay close,
agek,/ʔaˈɡɛk/,"kiss, Synonyms: anggo, ungngo",
ageskuela,,to go to school,
aggasto,,to spend (use money),
agkatawa,,to laugh,
aglako,,to sell,
Aglipay,,"A  surname, from Ilocano​, most associated with Gregorio",
agong,/ʔaˈɡoŋ/,nose,
agos,,Alternative form of agus,
agosto,,August,
Agpangan,,"A  surname, from Ilocano​.",
Agsalud,,"A  surname, from Ilocano​.",
agsangit,,To cry; to weep,
agsigarilio,/ʔaɡsiɡaˈɾiljo/,"to smoke (inhale and exhale smoke from a burning cigarette),",
agtakder,,to stand,
agtaray,/aɡtaˈɾai/,to run,
agturis,,to have diarrhea,
agtutubo,,youth,
agus,/ˈʔaɡus/,current (of water in the sea),
agyamanak,,thank you,
akkub,/akˈkub/,"cover; wrapper, shell of a crab",
al-alia,/ʔalʔalˈja/,ghost,
alagad,/ʔalaˈɡad/,"model, example, standard",
Alcala,,"A  surname, from Spanish​., A municipality of Cagayan,",
aldaw,/ʔalˈdau/,day,
alipugpug,,whirlwind,
aliwadang,,(anatomy) clavicle,
alo,,pestle (instrument used with a mortar to grind things),
alsem,/ʔalˈsɛm/,sourness,
alutiit,,"house lizard, common house gecko, (Hemidactylus frenatus)",
ama,,father,
amian,,north wind,
amin,,total; entire; complete,
amin,,all,
amin,,all,
amin,,"confession of one's fault, admittance of defeat; concession",
amin,,"confession of one's fault, admittance of defeat; concession",
Ancheta,,"A  surname, from Basque​.",
Andaya,,"A  surname, from Basque",
angal,,moan,
angep,/ʔaˈŋɛp/,fog,
angin,/ˈʔaŋin/,wind (movement of air),
angkat,/ʔaŋˈkat/,(financial) revenue; return,
angot,/ˈʔaŋut/,odor; smell,
ania,/ˈʔanja/,(interrogative) what,
aniaman,/ʔanˈjaman/,thing,
anibong,/ʔaˈniboŋ/,"fishtail palm (Caryota cumingii), Synonym: ammoan",
anis,/ʔaˈnis/,anise,
anod,/ˈʔanod/,"float; drift, being carried away by the current",
apal,/ˈʔapal/,envy,
apaman,/ʔaˈpaman/,hardly,
apas,/ˈʔapas/,anger,
apay,,(interrogative) why,
apgad,,salt,
apo,/ʔaˈpo/,"(usually endearing, familiar) grandparent, (usually",
apog,/ˈʔapoɡ/,lime (calcium oxide),
apoy,/ʔaˈpoi̯/,fire,
apros,/ʔapˈɾos/,light touch,
apros,/ʔapˈɾos/,soft or gentle rub,
apros,/ʔapˈɾos/,soft or gentle rub,
arado,/ʔaˈɾado/,plow,
arak,,wine; liquor; alcoholic beverage,
arak,,gathering; congregation; assembly,
arak,,gathering; congregation; assembly,
arbis,/ʔaɾˈbis/,drizzle,
arem,/ˈʔaɾɛm/,desire,
ari,/ˈʔari/,king,
ariek,/ʔaɾˈjɛk/,disgust,
arimadeng,/ʔaɾimaˈdɛŋ/,aversion,
arimokamok,/ʔaɾimoˈkamok/,drizzle,
