L2_orth,L2_ipa,L2_gloss,L2_etym
ѕвѣзда,,star,
ѕвѣздозьрьць,,"astrologer, astronomer",
ѕѣло,,"very, from Vita Methodii, 1100600-1100610:, етеръ дроугъ",
їисоусъ,,Jesus,
їисъ,,Jesus,
а,,"and, but",
А,,"The first letter of the Old Church Slavonic alphabet, written in the Cyrillic script.",
абие,,Alternative form of абиѥ (abije),
абиѥ,,"immediately, at once, from Vita Methodii, 0501100-0501110:,",
аблань,,apple tree,
аблъко,,apple,
абье,,Alternative form of абиѥ (abije),
авити,,"(reflexive) to show, (reflexive) to appear",
авьнъ,,"obvious, apparent, clear, from the Life of Wenceslas:,",
агарѣнинъ,,"Hagrite, Hagarene",
агарѣнинъ,," “агарѣнинъ”, in Cyrillomethodiana‎[1], accessed 21",
агньць,,lamb,
агнѧ,,lamb,
агода,,fruit,
аг҃гл,,(abbreviation) Alternative form of ангелъ (angelŭ),
адовъ,,hell,
адовьскъ,,"hell's, infernal",
адъ,,"hell, Hades, Sheol, the abode of the dead before the",
адьскъ,,"hell's, infernal",
азъ,,I,
аице,,egg,
акꙑ,,"as, like",
алкати,,to starve,
алпъ,,"(military) troop commander, Synonyms: воѥвода (vojevoda),",
алъдии,,boat,
алъдьи,,boat,
алъкати,,to starve,
алънии,,"doe, hind",
алъньи,,"doe, hind",
алъчьнъ,,"hungry, starving",
амемоурмнии,,caliph,
амемоурмнинъ,,caliph,
амемоурмньи,,caliph,
ангелъ,,"angel, messenger",
антихрьстъ,,antichrist,
ан҃г,,(abbreviation) Alternative form of ангелъ (angelŭ),
анꙉелъ,,Alternative form of ангелъ (angelŭ),
апостольство,,apostleship,
асѵрии,,Assyrian,
ащера,,lizard,
баба,,"grandmother, midwife, wet nurse",
балии,,physician,
балованиѥ,,healing,
бальи,,physician,
бальство,,"cure, medicine",
банꙗ,,"bathing place, (figuratively) baptism, spiritual revival",
бедра,,thigh,
беженьство,,non-marriage,
без,,"without, from СЛОВО НѢКОЕГО КАЛОУГЕРА О ЧЬТЕНИИ КЪНИГЪ:,",
безаконоваша,,third-person plural aorist indicative of безаконовати (bezakonovati),
безблазьнъ,,inexperienced,
безбожьѥ,,atheism,
бездъна,,"abyss, (literally) bottomless",
безмьздьникъ,,penniless person,
безоумьникъ,,mindless person,
безоумьнъ,,mindless,
бестоудьникъ,,shameless person,
бестоудьць,,shameless person,
