L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Lithuanian alphabet, called a and written in the Latin script.",
aa,/ɐ.ɐ/,"yeah, uh-huh (expression of agreement), - Ar̃ nóri",ага
abakas,[ɐˈbaː.kɐs̪],"abacus (device for performing calculations), abacus",
abatas,/ɐˈbaː.tɐs/,abbot,
abatija,/ɐˈbaː.tʲɪ.jɐ/,"abbey (a monastery headed by an abbot, and also the",
abatė,/ɐˈbaː.tʲeː/,a female abbot.,
abažūras,/ɐ.bɐˈʒuː.rɐs/,"lampshade, Synonym: lempos gaubtas",
abchazas,/ɐpˈxaː.zɐs/,"Abkhazian, a person with the nationality of Abkhazia.,",
Abchazija,/ɐpˈxaː.zɪ.jɐ/,"Abkhazia, instrumental of Abchazija, vocative of Abchazija",
abchazė,/ɐpˈxaː.zʲeː/,a female Abkhazian.,
abejaip,/ɐ.bʲɛˈjɐɪ̯ˑp/,"(in) both ways, either way",
abejingai,,indifferently,
abejingas,[ɐ.bʲɛ.ˈjɪŋ.ɡɐs],"indifferent, Nebūkite abejingi vieni kitiems.Don't",
abejingumas,[ɐbʲɛjɪŋˈɡʊmɐs],"indifference, Synonym: apatija (“apathy”)",
abejojimas,[ɐbʲɛˈjoːjɪmɐs],"doubt, Synonym: abejonė",
abejonė,[ɐbʲɛˈjǒːnʲeː],"doubt, Synonyms: netikrumas (“uncertainty”), abejas,",
abejoti,,"(intransitive, with instrumental, or dėl + genitive)",
abejur,[ɐbʲɛˈjʊr],"here and there, in both places",
abiogenezė,,(biology) abiogenesis,
abortas,,"abortion, pasidaryti abortą ― to get an abortion, savaiminis",
abrikosas,,"apricot (tree), Synonym: abrikosmedis, apricot (fruit),",
abrinas,,"(ethnography, Samogitia) wooden container for food",
abu,/ɐˈbʊ/,both,
abuojas,,"(about animals, people) vicious, fierce, angry, Synonyms:",
abėcėlė,/ɐ.bʲeːˈt͡sʲěːlʲeː/,"alphabet, Synonyms: raidynas, alfabetas, (figuratively)",ã
-ada,,"Produces adverbs of time, ‎kas (“what”) + ‎-ada → ‎kada",
Adamas,,"A male given name, equivalent to English Adam.",
adaptacija,,"adaptation, evoliucinė adaptacija ― evolutionary adaptation,",
adata,,"needle (used for sewing, knitting, etc.), ãdatos ausẽlė",
administracija,,administration,
administratorius,,"administrator (one who administers affairs, whether",
Adolfas,,"A male given name, equivalent to English Adolph.",
Adomas,,Adam (husband of Eve),
adopcija,,adoption,
adresas,,"(geography) address, grąžinimo adresas ― return address,",
advokatas,,"lawyer, (figuratively) advisor",
adyti,,darn (repair by weaving),
aerodromas,,"aerodrome, airfield",aérodrome
aerouostas,,"airport, Synonym: oro uostas",airport
afganas,,"Afghan (male from Afghanistan)
Synonym: afganistaniẽtis",
Afganistanas,,Afghanistan (a country in Asia),
afganistanietis,,Afghan (male from Afghanistan),
afganistanietė,,Afghan (female from Afghanistan),
Afrika,,Africa,
afrikanų,,Genitive plural form of afrikanas,
Afroditė,,"(Greek mythology) Aphrodite, the goddess of love",
agnus,,"(Samogitian) agile, energetic",
agrastas,/ɐˈɡraːstɐs/,"gooseberry[1] (a thorny bush, Ribes uva-crispa, or",
agresija,[ɐɡʲˈrʲɛsʲɪjɛ],aggression,
aguona,,"poppy (the plant Papaver spp.), poppyseed",
agurkas,,"cucumber (plant or its fruit), raugintas (marinuotas)",
ai,,"ow!, ah!, (expresses pain, fear or surprise), oi!,",
aibė,,"multitude, large quantity, heaps, loads, aibė žmonių",
aidas,/aɪ.dɐs/,"echo, reverberation, (figuratively) sympathetic or",
aikštis,[ˈä̂ˑɪ̯kʲɕt̪ʲɪs̪],"whim, caprice, Synonyms: užgaida, užsispyrimas, įnoris,",
aikštė,/ɐɪkˈɕtʲeː/,"glade, clearing (in a forest), Synonyms: erčia, laukymė,",
ainis,,"descendant, offspring, Synonym: palikuonis",
Airija,[ˈɐjrʲɪjɛ],Ireland (a country in Europe),
airis,,Irishman (man from Ireland),
airiškai,[ˈɐjrʲɪʃkɐj],in Irish,
airiškai,[ˈɐjrʲɪʃkɐj], feminine singular dative form of airiškas.,
airiškas,[ˈɐjrʲɪʃkɐs],Irish,
airė,,Irishwoman,
aitvaras,,"kite, (mythology) Aitvaras; a dragon/rooster-like being",
aiškus,/ˈa͡ɪʂ.kʊs/,"clear, bright, highly visible, (weather) clear, cloudless,",
akacija,,acacia,
akademija,,academy,
akcentologija,,(linguistics) accentology,
akcija,,"action, (finance) share (of stock)",
akiniai,,"(plural only) glasses, spectacles, eyeglasses, akiniai",
akis,[ɐˈkʲɪs],"(anatomy) eye, loop (knitting, etc.); hole in a mesh",*ak-
akivaizdus,,"eyely, apparent, open to observation, ",
aklai,[ˈaːklɐj], positive feminine singular dative form of aklas.,
aklai,[ˈaːklɐj],blindly,
aklas,[ˈaːklɐs],"blind (unable to see), Synonyms: žãbalas, spañgas,",
aklavietė,/akˈɫɑːvʲɪɛtʲeː/,"blind alley[2], dead end, atsidurti aklavietėje[1]",
akmuo,,stone,*ákmō
akstinas,[ˈä̌ːkʲs̪ʲt̪ʲɪnɐs̪],"thorn, prickle, Synonyms: spyglys, dyglys, gylys, awn,",
akstis,,"(weaponry) javelin, Coordinate terms: ietis (“spear;",
aktinis,,actinium (chemical element),
akuotas,,"awn, fishbone, eyelash, (dialectal) blade",
akėti,,to harrow,
akėčios,,(pluralia tantum) harrow,*eśetis
alavas,,tin (metallic element with chemical symbol Sn),
albanas,,"Albanian (male from Albania)
Synonym: albanietis",
albanietis,,Albanian (male from Albania),
albanietė,,Albanian (female from Albania),
albaniškai,[ɐlˈbaːnʲɪʃkɐj],in Albanian,
albaniškai,[ɐlˈbaːnʲɪʃkɐj], feminine singular dative form of albaniškas.,
albaniškas,[ɐlˈbaːnʲɪʃkɐs],Albanian,
albanų,,Albanian (language),
albumas,,"album (collection of photographs or songs), muzikinis",album
alegorija,,allegory,
Aleksa,,A  surname​.,
Aleksandra,,"A female given name, equivalent to English Alexandra.",
Aleksandras,,"A male given name, equivalent to English Alexander.",
Aleksandrija,,Alexandria (a city in Egypt),
Aleliūnas,,A  surname​.,
alga,,"pay, salary, wage",
Algirdas,,A male given name.,
algoritmas,[ɐlɡoˈrʲɪtmɐs],algorithm,algorithm
aliai,,"(in combination with a singular noun) every, every",
aliejus,/ɐˈlʲɪəjʊs/,oil[2] (plant-based fat frequently used in cooking,
aligatorius,,alligator,alligator
alio,,"hello (when answering the telephone), Alio? Kaip viskas?Hello?",allô
Alisteris,,Aleister (male given name),
aliuminis,,aluminium (a silvery metal),
alkanas,,alkane,
alkanas,,"hungry, Vãkar buvaũ labaĩ álkanas. ― Yesterday I was",
alkanas,,"hungry, Vãkar buvaũ labaĩ álkanas. ― Yesterday I was",
alkas,,"(holy) grove on a hill, (religion, paganism) pagan",
alkis,,"hunger, Synonyms: išalkimas, badas (“hunger; famine”),",
alkoholis,,(chemistry) alcohol (organic compound)[2],
alkūnė,,elbow[1],
aludė,,"pub, Synonym: alinė, Coordinate terms: smuklė (“tavern”),",
alus,[ɐˈlʊs],beer,
Alytus,[ɐlʲiːˈtʊs],Alytus (a city in Lithuania).,
alyva,/ɐlʲiːˈʋɐ/,"olive tree (Olea europaea), Synonym: alyvmedis, olive",
Alžyras,,"Algeria (a country in Africa)
Synonym: Alžyro Demokratinė Liaudies Respublika",
amalas,/ˈaːmɐlɐs/,"mistletoe, amalo šakelė ― a sprig of mistletoe, heat",
amas,,"(Western Aukštaitian) speech, voice, Synonyms: žadas,",
amatas,[ˈä̌ːmɐt̪ɐs̪],"handicraft, craft, amato mokytis[1] - to learn a handicraft",
ambasada,,embassy (organization representing a foreign state),
ambicija,,ambition,
americis,,americium (chemical element with atomic number 95),
Amerika,/ɐˈmʲɛrʲɪkɐ/,America (the continents of North America and South,
amfibija,,"(zoology) amphibian, amphibious vehicle",
Amsterdamas,,"Amsterdam (a city and municipality of Noord-Holland, Netherlands; capital city of the Netherlands)",
amžius,[ˈaːmʲʒʲʊs],"life[3] (time from birth to death), age[3], Synonym:",
ana,[ɐˈnɐ], feminine singular nominative form of anas.,
ana,[ɐˈnɐ],there (it) is,
anagrama,,anagram,
analinis,,anal,
analizė,,"analysis, matematinė analizė ― mathematical analysis,",
ananasas,,"pineapple (plant or fruit), ananasų sultys ― pineapple",
anas,[ɐˈnɐs],"(used as a determiner) that, ką rašo anàs vyras? —",
anatomija,,"anatomy, širdies anatomija ― anatomy of the heart,",
Andora,,Andorra (a country in Europe),
andorietis,,Andorran (male from Andorra),
andorietiška,, positive feminine singular nominative form of andorietiškas.,
andorietiškas,,"Andorran (pertaining to Andorra)
2014,  Bukauskas, Vytautas,  Lietuvos Rytas‎[1]:Vėlyvai vakarienei - andorietiška virtuvė, kurioje man labiausiai patiko vietinis ožkų sūris (sako jų yra 200 rūšių) su kaimyninių šalių vynu.(please add an English translation of this quote)
2015,  Lukaševičius, Tautvydas,  “Su kuo „kariaus“ lietuviškas Vytis: pažintis su kitų šalių eurų monetomis”, in  15min.lt‎[2]:Andora, 2011 metais pasirašiusi specialią sutarti su ES, taip pat turi savito dizaino euro monetas. Būtų galima išskirti andorietiškas (1, 2, 5 centų) monetas, ant kurių pavaizduotas Pirėnų gemzė ir auksinis erelis.(please add an English translation of this quote)",
andorietė,,Andorran (female from Andorra),
Andrius,,"A male given name, equivalent to English Andrew.",
angelas,[ˈɑnɡʲɛlɐs],"angel, (figuratively) good person",
angis,,viper,
anglas,,an Englishman (male from England),English
Anglija,,"England (a country in the United Kingdom)
Ánglijos vė̃liava ― the flag of England
sveikì atvỹkę į̃ Ángliją ― welcome to England",
anglis,/ɐŋʲˈɡʲlʲɪs/,"charcoal (charred remains after a fire), medžio anglis",
angliškai,[ˈaːnʲɡʲlʲɪʃkɐj], positive feminine singular dative form of angliškas.,
angliškai,[ˈaːnʲɡʲlʲɪʃkɐj],in English,
angliškas,[ˈäːŋʲɡʲlʲɪʃkɐs],English,anglas
angliško,[ˈaːnʲɡʲlʲɪʃko], positive masculine singular genitive form of angliškas.,
anglė,,an Englishwoman (female from England),
Angola,,,
anie,[ɐˈnʲjɛ], masculine plural nominative form of anas.,
anka,,"(dialectal) loop, ring, Synonyms: kilpa, grandis, ąsa",
Ankara,,Ankara (the capital city of Turkey),
ankštas,/ˈɐŋkʃtɐs/,"tight (about clothes, etc.), ankštas drabužis - tight",
ankštiras,,"blackhead, larva in the skin of an animal",
anomalija,[ɐnɔˈmaːlɪjɛ],anomaly,
anos,[ɐˈnos], feminine singular genitive form of anas.,
ant,[ɐnt],on (Can we add an example for this sense?),
antakis,[ˈɐntɐkʲɪs],(anatomy) eyebrow,
antidalelė,,antiparticle,
antinas,,drake,
antis,,duck,
antis,,bosom,
antis,,bosom,
antklodė,[ˈɐntklɔdʲeː],blanket,
antonimas,[ɐntɔˈnʲɪmɐs],antonym,
antradienis,,Tuesday (day of the week),
antras,,"second, secondary",
antraštė,,"heading, header, (journalism) headline",
antropologija,,anthropology,
antsivalgyti,,(with genitive) to eat one's fill (of); to fill up,
anyta,[ɐˈnʲiːtɐ],mother-in-law (the mother of one's husband),
ap-,[ɐp],"(with verbs or verbal nouns), Movement around something;",
apdaryti,,"(transitive, with genitive) to clothe, to dress, to",
apdriskėlis,,"ragamuffin, tatterdemalion[2]",
apelsinas,,orange (tree or fruit),
apgalėti,[ɐpɡɐˈlʲeːtʲɪ],"to overpower, to defeat",
apgauti,,to cheat; to fool,
api-,[ɐpʲɪ],Alternative form of ap- (used before words that start with p or b.),
apie,[ɐˈpʲɪ̌͡ə],"about, Àš niẽko nežinaũ apiẽ taĩ.I don't know anything",
apipjaustymas,[ɐpʲɪˈpʲjæuːsʲtʲiːmɐs],circumcision,
apipjaustyti,[ɐpʲɪˈpʲjæusʲtʲitʲɪ],to circumcise,
apkalbėti,[ɐpkɐlʲˈbʲeːtʲɪ],to slander,
apkaltinti,,accuse (to attribute blame to someone),
apkeliauti,[ɐpʲkʲɛˈlʲæʊtʲɪ],(with accusative) to travel all over,
aplaižyti,[ɐplɐjˈʒiːtɪ],"to lick (something) all over, to lick (something) clean",
apmirti,[ɐpˈmʲɪrʲtʲɪ],"to faint, (of the limbs) to fall asleep",
apniukti,,"(intransitive, of the sky) become overcast, cloudy;",
apniūkti,,"(intransitive, of the sky) become overcast, gloomy",
apokalipsė,,apocalypse,
Apolonas,,"(Greek mythology) Apollo, the god of the sun",
apostrofa,,(rhetoric) apostrophe (piece of dialogue addressed,
aprašyti,,"to describe, to portray; to depict",
apsakyti,,to recount (to),
apsauga,,shield; defense; protection (anything which protects,
apsišaukėlis,/apsʲɪˈʃauˑkʲeːlʲɪs/,"impostor[2]
Dmitrijus Apsišaukėlis - False Dmitry I",
apsiūti,[ɐpˈsʲuːtʲɪ],"to border or edge (with); to hem (with), to sew, to",
aptarimas,[ɐptɐˈɾʲɪmɐs],discussion,
aptarti,[ɐpˈtɐɾtʲɪ],to discuss,
aptikti,,to find something being searched for,
apuokas,/ɐˈpuəkɐs/,eagle owl (primarily the Eurasian eagle-owl (Bubo bubo),
apvalgyti,,(with accusative) to eat (someone) out of house and,
apvalus,,round,
apvaras,,"cord, string, lace",
apy-,,Alternative form of ap-,
apynys,/ɐpʲiːˈnʲǐːs/,(botany) hop (plant or seed cone),
apyvarpė,[ɐˈpʲiːʋɐɾʲpʲeː],"(anatomy) prepuce, foreskin",
apyvarta,/aˈpʲiːvarta/,"(economics) turnover[1]
(of capital) monetary turnover
(of commodities) commodity circulation",
apžiūrėti,,"to survey, to view, to look around",
ar,,"(interrogative) whether, if, Ar norite valgyti? ― Do",
Arabija,[ɐˈraːbʲɪjɛ],Arabia,
