L2_orth,L2_ipa,L2_gloss,L2_etym
ااتْ,,"name, title",
ااجْماقْ,,"to hunger, be hungry",
اازْ,,"few, scanty",
ااقْ,,white,
ااىْ,,"moon, month",
ااڤْ,,"hunt, hunting",
اَتْ,,horse,
اَذَقْ,,"(anatomy) leg, foot",
اَذِغْ,,bear,
اَذِغْ,,"sober, conscious",
اَذِغْ,,"sober, conscious",
اَذْغِرْ,,stallion,
اَذْكُو,,good,
اَقِنْ,,"stream, sudden rush of water",
اَلْتُونْ,,gold,
اَمّاكْ,,to suck (breast of women or animals),
اَنْدا,,there,
اَيِغْ,,"very, extremely",
اُجُزْ,,"cheap, contemptible",
اُجْ,,three,
اُرْدَكْ,,duck,
اُغْریٖ,,thief,
اُلارْ,,they,
اُلُغْ,,"great, grand",
اُلْ,,"(nominative case) he, she, it, (nominative case) that",
اُلْ,,that,
اُلْ,,"Denotes ""to be"" for third person singular when at the",
اُمّاقْ,,"(with ablative case) to ask for, covet, to hope, expect",
اُورْماكْ,,to plait,
اُورْماكْ,,"to rise, get up",
اُورْماكْ,,"to rise, get up",
اُوکْماكْ,,to praise,
اِجُرْماكْ,,"to make someone drink, give something to drink",
اِجِشْماكْ,,to drink together either in competition or helping,
اِجِلْماكْ,,to be drunk,
اِجْماكْ,,"(transitive) to drink, absorb",
اِرْتاماكْ,,"to seek, pursue",
اِسْتاماكْ,,"to seek, pursue",
اِكّٖى,,two,
اِلْكْ,,first in (order of time),
اِلْكْ,,"first, foremost, firstly",
اِنْكَكْ,,cow,
اٖذْماقْ,,"to send, release",
بَدُكْ,,"big, great",
بُرْخَنْ,,"idol, Buddha",
بُشْ,,empty,
بُلْماقْ,,to find,
بُلْماقْ,,to become,
بُلْماقْ,,to become,
بُو,,this,
بُو,,this,
بُو,,steam,
بُو,,steam,
بِزْ,,we,
بِلْكا,,"wise, knowing, intelligent",
بِلْكا,,a wise man,
بِلْماكْ,,to know,
بٖيرْ,,one,
بٖيشْ,,five,
تَقاغُو,,"domestic fowl, hen",
تَنْكْرٖى,,"god, sky (said by unbelievers), anything that looks",
تَڤْسٖی,,tray,
تُذْغُرْماقْ,,"(transitive) to feed, satisfy, satiate, (transitive,",
تُكْماكْ,,"to pour out, to shed",
تُورْتْ,,four,
سَجْ,,"(anatomy, on head) hair",
سَنْ,,thou; you,
سَنْ,,"Denotes ""to be"" for second person singular when at",
سَنْماقْ,,"to be reckoned, (Late Karakhanid) to think",
سُنْماقْ,,"to offer, present, to reach out, stretch out",
سُوڤْ,,"water, ‏سُوڤْ بِيرْماسْكا سُوتْ بِيرْ‎ ― sūv bḗrmēskē",
سِزْ,,you (plural),
سِكْماكْ,,"to copulate, fuck",
قَجْ,,(interrogative) how many,
قَجْ,,how many,
قَلْماقْ,,"to remain, remain behind",
قَنْدا,,(interrogative) where; at what location,
قُلَقْ,,"Alternative spelling of قُلْقاقْ‎ (qulqaq, “ear”)",
قِزَرْماقْ,,to become red,
كَمُرْماكْ,,to gnaw,
كُلْماكْ,,to laugh,
كُمّاكْ,,to bury,
كُوجْ,,"strength, power, ‏اَلْبْ‌لارْ اَرِغْ اَلْقِشُرْ کُجْ",
كِمْ,,(interrogative) who,
مَنْ,,I,
مَنْ,,"Denotes ""to be"" for first person singular when at the",
نا,,"(interrogative) what, whatever",
نانْكْ,,"thing, property, wealth",
يَرُقْ,,crack,
يَرُقْ,,light,
يَرُقْ,,"bright, shining",
يَرُقْ,,light,
يَرُقْ,,"bright, shining",
يَشْلِغْ,,"aged; old, aged; at the age of",
يَشْلِغْ,,tearful,
يَشْلِغْ,,tearful,
يَغْمُرْ,,rain,
يَغٖى,,enemy,
يُرَكْ,,(anatomy) heart,
يُلْدُزْ,,star,
يِغَجْ,,"tree, wood, (anatomy) penis of a man",
يِلْ,,year,
کَذْجْ,,young (of an animal),
کَلْماكْ,,to come,
کُڤْرا,,the product of animal flesh decay/decomposition.,
