L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Lower Sorbian alphabet, written in the Latin script.",
a,[a],and,
abo,/ˈabɔ/,or,
abol,,(dialectal) Alternative form of abo.,
absolwent,/apsɔlˈvɛnt/,(male) graduate,
absolwentka,/apsɔlˈvɛntka/,female graduate,
aby,/ˈabɨ/,that… would,
adresa,[aˈdrɛsa],address (direction for letters),
Afrika,/ˈafrʲika/,Africa (a continent),
ako,/ˈakɔ/,"like, as",
ako,/ˈakɔ/,"like, as",
akuzatiw,,(grammar) accusative case,
Albanarka,/alˈbanarka/,Albanian (female),
Albanaŕ,/alˈbanarʲ/,Albanian (male),
ale,/ˈalɛ/,but,
alofon,,allophone (alternative pronunciation for a phoneme),
Alojs,/ˈalɔjs/,"A male given name from Latin, corresponding to Aloysius",
-arka,[arka],"female equivalent of -aŕ: -ress, -rix, -er, -or (appended",
-aŕ,/arʲ/,"-er, -or (appended to words to create an agent noun,",
Awstriska,/ˈawstrʲiska/,Austria (a country in Europe),
awto,/ˈawtɔ/,car (automobile),
awtor,/ˈawtɔr/,author,
Azija,/ˈazija/,Asia (a continent),
až,[aʃ],"that (introducing a subordinate clause)
Ja wěm, až ty sy how. ― I know that you’re here.
Powěźej, až nicht doma njejo. ― Say that no one is home.",
baba,/ˈbaba/,"midwife, old woman, woman, sponge cake",
babka,[ˈbapka],"Diminutive of baba, midwife.",
badak,[ˈbadak],thistle,
bakany,[ˈbakanɨ],(childish) dirty (covered with or containing dirt),
banana,/baˈnana/,banana,
banja,,"bulbous vessel; jug, bucket, pumpkin, (derogatory)",
banka,/ˈbanka/,bank (financial institution),
bańa,,Obsolete spelling of banja,
baran,[ˈbaran],ram (male sheep),
bardo,,comb (in a loom),
Barliń,/ˈbarlʲinʲ/,Berlin (the capital and largest city of Germany),
barwa,/ˈbarva/,color,
baz,/bas/,elder (Sambucus nigra),
bazowy,/ˈbazɔwɨ/,pertaining to elder trees,
bcha,/pxa/,(dialectal) flea,
beja,/ˈbɛja/,"bitch (female dog), (derogatory) slut (promiscuous",
běły,/ˈbʲɪwɨ/,"white, clean, pure, běłe zgło ― a clean shirt, běłe",
běrtyl,/ˈbʲɪrtɨl/,"quarter (one fourth), Synonym: stwjerś, quarter, neighborhood,",
běžaś,/ˈbʲɪʒaɕ/,"to flow (move as a fluid), to run (flow, of a liquid)",
biblioteka,,library,
biś,[bʲiɕ],"to hit, strike, beat",
bjachaŕ,/ˈbʲaxarʲ/,"cup (drinking vessel), Synonym: tasa, mug (large cup)",
b́edro,/ˈbʲɛdrɔ/,"(archaic) loin, (archaic) hip",
błogi,/ˈbɔɡʲi/,"(archaic) happy, blissful",
Błota,/ˈbwɔta/,"Spreewald (a forested wetland area in Lower Lusatia,",
błoto,/ˈbwɔtɔ/,"mire (deep mud), swamp, swampy forest",
blědy,/ˈblɪdɨ/,pale (light in color),
blido,/ˈblidɔ/,table (item of furniture with a flat top surface raised,
bliski,/ˈbliskʲi/,near (physically close),
blisko,/ˈbliskɔ/,nearby,
blisko,/ˈbliskɔ/,"near
blisko torma ― near the tower",
bluwaś,[ˈbluwaɕ],to vomit (regurgitate the contents of a stomach),
bob,/bɔp/,"(uncountable) bean plant, beanfield",
bobr,/bɔbr/,beaver,
bog,[bɔk],god,
Bog,[bɔk],God,
bogaty,/ˈbɔɡatɨ/,"rich, wealthy",
bogojski,[ˈbɔɡɔjski],"divine, godly",
bójaś,/ˈbɛjaɕ/,"(reflexive) to fear, be afraid of (with genitive or",
bok,/bɔk/,side (bounding straight edge of an object; flat surface,
ból,/bɨl/,pain,
ból,/bɨl/,second-person singular imperative of bóleś,
bóleś,/ˈbɨlɛɕ/,to hurt (be painful),
bom,/bɔm/,"tree, 2011 September 27, I. Neumannojc, ""Sadowe bomy",
Borbora,/ˈbɔrbɔra/,"A female given name from Ancient Greek, equivalent",
bossy,,Obsolete spelling of bósy,
bósučki,/ˈbɨsut͡ʃki/,completely barefoot,
bosy,,Superseded spelling of bósy.,
bósy,/ˈbɨsɨ/,barefoot,*bosъ
boży,,Obsolete spelling of bóžy,
bóžy,/ˈbɨʒɨ/,"(often capitalized) divine, godly, Synonym: bogojski",
Bramborska,/ˈbrambɔrska/,Brandenburg (a state of Germany),
braś,/braɕ/,to take,
bratš,/bratʃ/,"brother, Stej bratš ze sotšu. ― They are brother and",
bridki,/ˈbrʲitkʲi/,"(dialectal) disgusting, (dialectal) ugly",
britwej,,razor,
brjaza,/ˈbrʲaza/,birch,
brjog,[brʲɔk],"embankment, bank, shore, beach",
brjuch,/brʲux/,belly (abdomen),
brod,/brɔt/,ford (location where a stream is shallow),
broda,/ˈbrɔda/,"beard, moustache, (colloquial) chin",
broda,/ˈbrɔda/,"inflection of brod:, genitive singular, nominative/accusative",
broda,/ˈbrɔda/,"inflection of brod:, genitive singular, nominative/accusative",
brodaty,,bearded,
brona,/ˈbrɔna/,harrow (device for smoothing and breaking up soil),
broń,/brɔnʲ/,weapon,
brošma,/ˈbrɔʃma/,(Christianity) on Corpus Christi (festival),
brozda,,furrow,
brudny,[ˈbrudnɨ],dirty (covered with or containing dirt),
bruk,/bruk/,beetle (insect),
brus,[brus],"whetstone, grindstone",
brusk,[brusk],Diminutive of brus,
bŕuch,,Obsolete spelling of brjuch,
bubon,/ˈbubɔn/,drum (musical instrument),
buda,[ˈbuda],"booth, stall (small open-fronted shop)",
budka,[ˈbutka],Diminutive of buda,
Budyšyn,/ˈbudɨʃɨn/,"Bautzen (a city in Saxony, Germany)",
bujny,/ˈbujnɨ/,"lush (of vegetation: dense, teeming with life)",
buk,/buk/,"beech (tree of genus Fagus), (specifically) European",
Bulgarska,[ˈbulɡarska],Bulgaria (a country in Europe),
butra,/ˈbutra/,butter,
buwoł,/ˈbuwɔw/,buffalo (Old World mammals),
by,[bɨ],"would (used with the past active participle to form a conditional)
Njecynimy to, dokulaž by jim škóźeło.We don’t do that because it would hurt them.",
bydlenje,/ˈbɨdlɛnʲɛ/,verbal noun of bydliś,
bydleński,[ˈbɨdlenʲskʲi],"pertaining to living, residing",
bydliś,/ˈbɨdliɕ/,"to live (have permanent residence), reside (dwell permanently",
byk,/bɨk/,bull (adult male of cattle),
byś,,to be,
byśe,/ˈbɨɕɛ/,verbal noun of byś,
bźez,/bʑɛs/,without,
bėly,,Obsolete spelling of běły,
c.,,Abbreviation of cysło (“number”).,
candaŕ,/ˈt͡sandarʲ/,zander (Sander lucioperca),
capla,/ˈt͡sapla/,"(dialectal) grey heron (Ardea cinerea), Synonyms: rybarnik,",
carne,/ˈt͡sarnɛ/,black,
carne,/ˈt͡sarnɛ/,"inflection of carny:
neuter nominative/accusative singular
nominative/accusative plural",
carnica,[ˈtsarnʲitsa],bilberry (Vaccinium myrtillus),
carny,[ˈtsarnɨ],black,
cas,/t͡sas/,time (inevitable passing of events),
casnik,[ˈt͡sasnʲik],newspaper (publication),
ceji,/ˈt͡sɛji/,"whose (interrogative), Ceje jo to awto? ― Whose car",
ceło,/ˈt͡sɛwɔ/,"wholly, completely, right (exactly, precisely), 1998,",
ceły,[ˈtsɛwɨ],whole,
cele,/ˈt͡sɛlɛ/,"completely, entirely",
ceptaŕ,/ˈt͡sɛptarʲ/,teacher (at a secondary school),
cepy,[ˈtsɛpɨ],flail (tool used for threshing),
cerkwja,[ˈt͡sɛrkvʲa],church,
cerw,/t͡sɛrf/,"maggot, Synonym: wužeńc, worm, Synonym: wužeńc",
cerwjeny,/ˈt͡sɛrvʲɛnɨ/,red,
cesaś,[ˈtsɛsaɕ],to comb (groom the hair with a toothed implement),
cesć,/t͡sɛst͡ɕ/,"honor, esteem",
cesto,/ˈt͡sɛstɔ/,"frequently, often",
cesty,/ˈt͡sɛstɨ/,frequent,
chart,[xart],greyhound (lean breed of dog used in hunting and racing),
chłodno,/ˈxɔdnɔ/,coolly,
chłodny,/ˈxɔdnɨ/,cool (having slightly low temperature),
chlěb,,"(archaic, dialectal) Alternative form of klěb",
chlěw,/xlɪw/,stall (compartment for a single animal in a stable,
chójźiś,/ˈxɛjʑiɕ/,"to go, walk",
chołuj,[ˈxowuj],plough,
chórgoj,/ˈxɨrɡɔj/,"(literary) flag, banner",
chórgojnik,,(literary) ensign (military officer),
chórobny,/ˈxɨrɔbnɨ/,relating to illness or the treatment of sick people,
chórownja,/ˈxɨrownʲa/,hospital (building designed to diagnose and treat the,
Chorwatska,/ˈxɔrvatska/,Croatia (a country in Europe),
chory,,Superseded spelling of chóry.,
chóry,/ˈxɨrɨ/,"ill, sick",
Chóśebuski,/ˈxɛɕɛbuskʲi/,"of or from Cottbus, 2007-04-04, Adelheid Dawmowa, “Serbska",
