L2_orth,L2_ipa,L2_gloss,L2_etym
abandono,,abandonment,
abe,,bird,
abeilha,,bee,
abenida,,avenue,
abintura,,adventure,
abion,,airplane,
abogada,,female equivalent of abogado,
abogado,,lawyer,
Abril,,April,
abó,,grandfather,
abó,,grandmother,
acalcer,,to heat,
acerca,,near,
acraditar,,to believe,
acuordo,,agreement,
acá,,"here (in this place), Eilha stá acá.She's here.",
adbertido,,funny; amusing; entertaining,
adbertimiento,,"amusement, entertainment",
adbertir,,"(transitive) to amuse; to entertain, Synonym: antretener",
adebina,,riddle,
adebinar,,(transitive) to guess,
adelantrar,,to bring forward (to make something happen earlier than originally planned),
admirança,,admiration,
admiraçon,,admiration,
adominar,,to dominate,
adonde,,,
adonde,,,
adonde,,,
adondequiera,,anywhere,
adulto,,adult,
adulto,,adult,
afamado,,"famous
Synonym: famoso",
afirmaçon,,"affirmation, statement",
agabar,,to praise,
agarrar,,"to grab, hold",
agonie,,agony,
agora,,now,
Agosto,,August,
aila,,eagle,
ala,,wing,
alantre,,ahead,
alargar,,to widen,
albador,,"lift, elevator",
alboruotona,,branched asphodel (Asphodelus ramosus),
aldé,,village[1],
algebeira,,pocket,
algoritmo,,algorithm,
algoç,,executioner,
alguien,,somebody; someone,
algun,,some,
alhargar,,to widen,
alhi,,there (far from both the speaker and the audience),
alhumbrar,,"to illuminate, to light",
alhá,,there (far from both the speaker and the audience),
alimiento,,"food, nourishment",
Almanha,,Germany,
almendral,,almond orchard (a place with many almond trees),
almorçar,,(intransitive) to have lunch,
almuorço,,lunch (meal eaten at noon),
alternatiba,,feminine singular of alternatibo,
alternatiba,,alternative,
alternatibo,,alternative,
amarielho,,yellow,
amarielho,,yellow,
ambesible,,invisible,
ambierno,,winter,
ampeçar,,to start; to begin,
ampossible,,impossible,
ampressionante,,impressive,
andicar,,to indicate,
ansinar,,to teach,
aquisto,,this (the thing here),
armana,,sister,
auguita,,small amount of water,
ayunar,,to fast,
bento,,wind,
ber,,to see,
berano,,summer,
berdade,,truth,
berde,,green,
besible,,visible,
bexanar,/bɨ.ʃɐ.ˈnaɾ/,to speak to someone’s ear,
beç,,time (instance or occurrence),
bibal,/bi.ˈbal/,"nursery (place where the buds of trees, shrubs and vines are cultivated)",
bibir,,to live,
bida,,life,
bielho,,old,
bila,,village,
bino,,wine,
binte,,twenty,
biolento,,violent,
biúba,/biˈubɐ/,widow,
bolso,,pocket,
boç,,voice,
brabo,,"angry, furious",
branco,,white,
buono,,good,
burmeilho,,red,
bíblico,,biblical,
bós,,you (the second-person plural pronoun),
carro,,"automobile, car",
casamiento,,marriage,
castielho,,castle,
catedral,,cathedral,
ceblizaçon,,civilization,
checharra,,cicada,
cheno,,full,
chuober,,to rain,
cidade,,city,
cielo,,"sky, heaven",
cien,,one-hundred,
cinco,,five,
coincer,,to know; to be familiar with,
coixa,,thigh,
comer,,to eat,
coraçon,,heart,
cousa,,thing,
cumbencer,,to convince,
cumpletamente,,completely,
cumputador,,computer,
cun,,with,
cuncluir,,to conclude,
cuncluson,,conclusion,
cuntinente,,continent,
dar,,to give,
de,,"of, from, Pertual ye un paíç localizado ne l sudoeste",
debedir,,to divide,
deficuldade,,difficulty,
defrente,,different,
defícel,,difficult,
demingo,,Sunday,
Dezembre,,December,
dezir,,to say,
die,,day,
dieç,,ten,
digeston,,digestion,
dioucese,,diocese,
Dius,,God,
dous,,two,
eibitar,,to avoid,
eideia,,idea,
Eigito,,Egypt,
eigreija,,church,
eigual,,equal,
eilebador,,"lift, elevator",
eilha,,"she, (of a feminine noun) it",
eilhas,,they (third-person plural feminine pronoun),
eilhes,,they (third-person plural masculine pronoun),
eilhi,,there (far from both the speaker and the audience),
eili,,there (far from both the speaker and the audience),
eimaige,,image,
eipistemologie,,epistemology,
eiqui,,"here (in this place)
Eilha stá aqui.She's here.",
eisemplo,,example,
eisistir,,to exist,
eisército,,army,
el,,he,
este,,this,
falar,,to speak,
fato,,fact (sometimes which is real),
Febreiro,,February,
feliç,,"happy, Antonyms: anfeliç, triste",
filha,,daughter,
filho,,son,
frol,,flower,
