L2_orth,L2_ipa,L2_gloss,L2_etym
آجر,,"(Masarm, Deh Sarv, Kuzarg) burned brick",
آسون,,"(Masarm, Deh Sarv, Kuzarg) easy",
آفتین,,"(Masarm, Deh Sarv) sleeve",
ابر,,"(Masarm, Deh Sarv, Kuzarg) cloud",
ارزون,,"(Masarm, Deh Sarv, Kuzarg) cheap, inexpensive",
ارسی,/oɾsi/,"(Masarm, Deh Sarv, Kuzarg) shoe",
افتو,,"(Masarm, Deh Sarv) sunlight, sunshine",
افتوه,,"(Masarm, Deh Sarv, Kuzarg) ewer",
انجیر,,"(Masarm, Deh Sarv) fig",
اوشم,,"(Masarm, Deh Sarv) thyme",
اینه,,"(Masarm, Deh Sarv, Kuzarg) mirror",
بادم,,"(Masarm, Deh Sarv) almond",
باهنده,,"(Masarm, Deh Sarv, Kuzarg) bird",
بجشک,,(Kuzarg) sparrow,
برف,,"(Masarm, Deh Sarv) snow",
برم,,(Kuzarg) eyebrow,
بره,,"(Masarm, Deh Sarv, Kuzarg) lamb",
برگ,,"(Masarm, Deh Sarv) eyebrow",
بل,,(Kuzarg) snow,
بلگ,,"(Masarm, Deh Sarv, Kuzarg) leaf",
بهل,,(Kuzarg) snow,
بوا,,"(Masarm, Deh Sarv, Kuzarg) father",
بون,,"(Masarm, Deh Sarv) roof",
بیجیشک,,"(Masarm, Deh Sarv) sparrow",
ترس,,"(Masarm, Deh Sarv, Kuzarg) fear",
ترش,,"(Masarm, Deh Sarv, Kuzarg) sour",
تش,,"(Masarm, Deh Sarv, Kuzarg) fire",
تل,,"(Masarm, Deh Sarv, Kuzarg) hill",
تل,,"(Masarm, Deh Sarv, Kuzarg) bitter",
تماته,,"(Masarm, Deh Sarv) tomato",
تهل,,"(Masarm, Deh Sarv, Kuzarg) bitter",
تو,,"(Masarm, Deh Sarv) fever",
تیت,,"(Masarm, Deh Sarv) berry",
جوغ,,"(Masarm, Deh Sarv, Kuzarg, Shiraz) stream",
جیجه,,"(Masarm, Deh Sarv) chick",
حالی,,"(Masarm, Deh Sarv) now",
حموم,,"(Masarm, Deh Sarv, Kuzarg) hammam, Turkish baths",
حیاط,,"(Masarm, Deh Sarv) courtyard",
خاگ,,"(Masarm, Deh Sarv, Kuzarg) egg",
خایه,,"(anatomy, Kuzarg) testicle",
خسی,,"(Masarm, Deh Sarv, Kuzarg) castrated rooster",
خنک,[xoˈnekʲ],"(Masarm, Deh Sarv, Kuzarg) cool",
خو,,"(Masarm, Deh Sarv) dream",
خین,,"(Masarm, Deh Sarv, Kuzarg) blood",
دده,,"(Masarm, Deh Sarv, Kuzarg) sister",
دماغ,,"(Masarm, Deh Sarv, Kuzarg) nose",
دندون,,"(Masarm, Deh Sarv) tooth",
دوری,,"(Masarm, Deh Sarv, Kuzarg) plate",
دوماد,,"(Masarm, Deh Sarv, Kuzarg) bridegroom",
راجونه,,"(Masarm, Deh Sarv) fennel",
رشمیز,,"(Masarm, Deh Sarv) termite",
رون,,"(anatomy, Masarm, Deh Sarv, Kuzarg) thigh",
زالی,,"(Masarm, Deh Sarv, Kuzarg) leech",
زانی,,"(anatomy, Masarm, Deh Sarv, Kuzarg) knee",
زرنگ,,"(Masarm, Deh Sarv) clever, cunning, bright, sharp, shrewd",
زنجفیل,,"(Masarm, Deh Sarv, Kuzarg) ginger",
ستين,,"(Masarm, Deh Sarv) column, pillar",
سر,,(Kuzarg) red,
سرخ,,"(Masarm, Deh Sarv) red",
سس,,"(Masarm, Deh Sarv, Kuzarg) lung",
سفیده,,"(Masarm, Deh Sarv) lung",
سهر,,(Kuzarg) red,
سوا,,"(Masarm, Deh Sarv, Kuzarg) tomorrow",
سویل,,(Kuzarg) moustache,
سپ,,"(anatomy, Masarm, Deh Sarv) cheek",
سیویل,,"(Masarm, Deh Sarv) moustache",
شو,,"(Masarm, Deh Sarv) night",
شود,,"(Masarm, Deh Sarv, Kuzarg) dill",
شونم,,"(Masarm, Deh Sarv) dew",
فده,,"(Masarm, Deh Sarv, Kuzarg) courtyard",
قلا,,"(Masarm, Deh Sarv) crow (bird)",
قلاغ,,(Kuzarg) crow (bird),
