L2_orth,L2_ipa,L2_gloss,L2_etym
adùbiʼíne,/ʔæˌdūbiˈʔīne/,adobe,
ąn-,/ʔæ̃n/,(transitive) First person dual subject + third person,
ąpęn-,/ʔæ̃pẽn/,(transitive) First person dual subject + third person,
belísena,/beˈlīsenæ/,"suitcase, valise",
benę̀nuʼúne,/beˌnɛ̃̄nuˈʔūne/,poison,
biną̀greʼéne,/biˌnæ̃̄ɡreˈʔēne/,vinegar,
-bo,/bɑ/,up against,
butéyoną,/buˈtējɑnæ̃/,bottle,
bòyiʼína,/ˌbɑ̄jiˈʔīnæ/,valley,
bósuną,/ˈbɑ̄sunæ̃/,"glass tumbler, glass",
bùtúnena,/ˌbūˈtūnenæ/,button,
bútoną,/ˈbūtɑnæ̃/,boot (footwear),
cikulòtiʼína,,chocolate,
cìakǫʼóna,,question,
cìatúną,,legging,
cìatʼáwaną,,knife wheel,
cìaʼáne,,walk,
cìbikína,,robin,
cìlithə̀oʼóne,,chili powder,
cìlixòyʼȕʼúna,,string of chilis,
cìliłə̀ʼə́ne,,chili soup,
cìliʼíne,,chili,
cìp’ȍxwìliʼíne,,eyeglasses,
cìwyuʼúna,,bird,
cìyúna,,mouse (mammal),
cìʼíne,,knot,
cínemą,/ˈtʃīnemæ̃/,(anatomy) eye,
cíwena,,eagle (bird),
cíłoʼȕ,,(proper name) Little Big-Eye (Trager); Little Bleary-Eye,
còhəoʼóna,,witch,
cùloʼóna,,dog (mammal),
cùpána,,judge,
cúsǐen,,seven hundred,
cúsǐeną,,seven hundred,
cûdena,,shirt,
cą̀pienéna,,yeast,
cȅdéna,,(anatomy) anus,
cʼìpána,/ˌtʃʔīˈpǣnæ/,doll,
cʼòwowoʼóna,,(anatomy) ankle,
cʼóne,/ˈtʃʔɑ̄ne/,(anatomy) liver,
cʼȕnéna,,coyote (mammal),
híli,/ˈhīli/,(interrogative) what,
hóbo,/ˈhɑ̄bɑ/,also,
hónxu,/ˈhɑ̄nxu/,so then,
húki,/ˈhūki/,whether,
húoloną,,(botany) wire weeds (genus Rigiopappus),
húoną,/ˈhūɑ̄næ̃/,then,
húwi,/ˈhūwi/,whew!,
húxu,/ˈhūxu/,and so,
hûmo,/ˈhùmɑ/,the north side (of the pueblo),
hûokwimo,/ˈhùɑkwimɑ/,the south side (of the pueblo),
