L2_orth,L2_ipa,L2_gloss,L2_etym
+(s)uiq-,,"to stop, to quit
Atuun atuġuiġaa.
He has quit singing the song.
Ii! Niġisuiqsuŋa pakma.
Yes, I have stopped eating for now.",
A,,"The first letter of the Inupiaq alphabet, written in the Latin script.",
a,/a/,"listen, hark",
aa,,"yes, I know, I agree: expresses listener's agreement",
aa,,"expresses exasperation, criticism or dismay over what",
aa,,"expresses exasperation, criticism or dismay over what",
aapa,,father,
aapu,,"apple, Aaput niġuruni nakuurut., Apples are good to",apple
aapuq,,"apple, Aaput niġuruni nakuurut., Apples are good to",apple
aaquaksraatchiaq,,"old woman
Aaquaksraatchiaq qiḷaguuruq kuvraksramik.
The old woman makes nets with twine.",
aaquaq-,,"to begin reaching elderly age (of a woman)
Aaquaqtuq.
She has become elderly.",
aasii,,"and so, and then",
aasiiñ,,"and so, and then",
aasriiñ,,"and so, and then
Pamiuqtaq aŋuniaqtuq aŋŋutinik aasriiñ niksiksuġiaqhuni suli.
John went hunting and then fishing.",
aasrivak,,spider,
aaġlu,,"killer whale, orca
Aaġlu iqsiñaqtuq.
The killer whale is dangerous.",
agaayyuliqsi,,"pastor, missionary
Agaayyuliqsi quliaqtuaqtauruq nunaaqqimi.
The pastor is a preacher in the village.",
aglaan,,"up to, as far as
Taiñuŋa aglaan pisruġiñ!
Walk as far as there!",
aglagviksraq,,"writing paper, writing material
Aglagviksrat iñugiaktut aglagviŋmi.
There is lots of writing paper in the school.",
aglaun,,"pencil, pen
Aglaun atuġaqtuq aglaktuni.
A pencil is used for writing.",
agliutraq,,"picture
Agliutraq naktisrimaruq katchimi.
The picture is hanging on the wall.",
agviq,,bowhead whale,
aippaani,,"in the distant memorable past, long ago",
aippaavak,,distant memorable past,
aiviq,,"walrus
Aiviq taġiumi itchuuruq.
The walrus lives in the ocean.",
aiviqiak,,pectoral sandpiper (Calidris melanotos),
akiani,,"directly across
Aġnam akiani aquppiruq aŋun.The man is sitting directly across from the woman.",
akiiḷi-,,"to beat another in a contest, fight, etc., to win from another
Igḷuni akiiḷiyaa.
He beats his opponent.",
akiiḷipchaq-,,"to be beaten, to not win
Atniqsiqhuni akiiḷipchaqtuq.
He got hurt, so he lost.",
akima-,,"to win
Akimaruŋa aġiunauraqapta.
I won the game.",
akisi,,"pillow
Akisi niaqum tunŋavigigaa siñiktuni.
A pillow is to lay your head on when sleeping.",
akiñ,,"pillow
Akiñ niaqum tunŋavigigaa siñiktuni.
A pillow is to lay your head on when sleeping.",
akiḷiun,,"wage, price, payment
Iñuum akuqtuġaa akiḷiun.
The person received the payment.",
akkak,,"father's brother, uncle
Akkaga umiaqtuġuuruq.
My uncle likes to go boating.",
akku,,"a short while ago
Akku aullaqtuq.
He went awhile ago.",
akkusraaġruk,,a long while ago,
akunġani,,located within something,
akunġatni,,"located among
Akunġatni napaaqtut qichaqtuq.He is standing among the trees.",
akutuqpalik,,leaf,
akła,,"brown bear, grizzly bear
Akła aŋiruq.
The brown bear is big.",
akłaq,,"brown bear, grizzly bear
Akłaq aŋiruq.
The brown bear is big.",
alla,,"another one, different one
Alla taamna.
That one is another one.",
alġaqsrui-,,"to advise someone
Alġaqsruiruq iyaalugruaġnik.
He is giving advice to the children.",
amiġaq,,"bark
Amiġaq atuġnaqtuq tupqum qiḷaŋanun.
Bark can be used for house roofing.",
amu-,,"to pull up
Amusrukpalukkaŋa.
Maybe she wants to pull it up [as of net].",
anuqłiq-,,"to be windy
Anuqłiqsuq uvluvak.
It is windy today.",
apiqsruq-,,"to ask a question
Apiqsruqtuk sułiksraġmiknik.
They asked for instructions.
Apiqsruġaa aullaġniaqmaŋaan.
She asked him whether or not he was leaving.",
apqun,,"path, road, way
Apqun malguraġlugu.
Follow the path.",
apun,,snow (on the ground),
aqargigiaq,,"Sabine's gull, Xema sabini",
aqargiq,,ptarmigan,
