L2_orth,L2_ipa,L2_gloss,L2_etym
-,,Visual rendering of Morse code for ת.,
--,,Visual rendering of Morse code for מ.,
---,,Visual rendering of Morse code for ה.,
--.,,Visual rendering of Morse code for ג.,
--.-,,Visual rendering of Morse code for ק.,
--..,,Visual rendering of Morse code for ז.,
-.,,Visual rendering of Morse code for נ.,
-.-,,Visual rendering of Morse code for כ.,
-.-.,,Visual rendering of Morse code for ס.,
-..,,Visual rendering of Morse code for ד.,
-...,,Visual rendering of Morse code for ב.,
.-,,Visual rendering of Morse code for א.,
.--,,Visual rendering of Morse code for צ.,
.---,,Visual rendering of Morse code for ע.,
.--.,,Visual rendering of Morse code for פ.,
.-.,,Visual rendering of Morse code for ר.,
.-..,,Visual rendering of Morse code for ל.,
..-,,Visual rendering of Morse code for ט.,
...,,Visual rendering of Morse code for ש.,
....,,Visual rendering of Morse code for ח.,
@,,(computing) The symbol used as a separator between a username and a domain name in an e-mail address.,
֯,,A non-spacing symbol placed over a word or phrase of the Bible to indicate that presence of a Masoretic note in the margin.,
ְ,,See nikud point schwa. See also שווא.,
ֱ,,The niqqud point khataf segol. See also חטף סגול.,
ֲ,,The niqqud point khataf patakh. See also חטף פתח.,
ֳ,,The niqqud point khataf kamats. See also חטף קמץ.,
ִ,,The niqqud point hiriq. See also חיריק.,
ֵ,,The niqqud point tzere. See also צירי.,
ֶ,,See nikud point segol. See also סגול.,
ַ,,The niqqud point patákh.,
ָ,,The nikud point kamatz.,
ֹ,,See nikud point holam. See also חולם.,
ֻ,,See nikud point kubutz. See also קובוץ.,
ּ,,"dagesh, used to denote a geminated consonant, or a consonant pronounced as a plosive as opposed to as a fricative.",
ֿ,,The niqqud point rafe. See also רפה. Mainly used in Yiddish text to indicate the absence of a dagesh kal.,
׀,,"(biblical) A particular cantillation mark: where it appears, it follows a word that has what is normally a conjunctive mark and makes it disjunctive.",
׃,,"(chiefly biblical) Used to signify the end of a passage, such as a verse from Scripture.",
׆,,(biblical) A Masoretic notation of unclear significance.,
א,/ʔ/,"Aleph or alef: the first letter of the Hebrew alphabet, coming before ב‎.",
א.ג.נ.,,dear sir or madam: used as a greeting in a formal letter,
אָ,/ʔa/,"(Hebrew with niqqud) A variation of the consonant א‎ (“aleph”), using kamatz to indicate a specific ancient vowel, approximately /ɑ/.",
א־ב־ד,,Forming words pertaining to loss,
א־ב־ס,,feeding livestock,
א־ו־ץ,,forming words pertaining to acceleration,
א־ז־ן,,"Forming words relating to ears and hearing., Forming",
א־ל־ם,,Forming words pertaining to strength,
אב,/(ʔ)av/,"father, male parent, 2016, March 31, nrg, ‏יו""ר מרצ",
אב,/(ʔ)av/,Singular construct state form of אָב‎ ('av)‎.,
אב,/(ʔ)av/,"Av, the eleventh month of the Jewish calendar (of thirty",
אב,/(ʔ)av/,"swelling, spreading., the young shoots of a tree, opposed",
אב,/(ʔ)av/,"Av, the eleventh month of the Jewish calendar (of thirty",
אב,/(ʔ)av/,"swelling, spreading., the young shoots of a tree, opposed",
אב,/(ʔ)av/,"swelling, spreading., the young shoots of a tree, opposed",
אבא,,"(colloquial) Dad, daddy., 2009, אביתר בנאי, אבא, אבא,",
אבאיודאיה,,"Abayudaya, ‏אבאיודאיה היא קבוצה אתנית במזרח אוגנדה",
אבב,,"(Mishnaic Hebrew, intransitive) to be thick; to swell; to break forth",
אבגיתץ-קרעשטן-נגדיכש-בטרצתג-חקבטנע-יגלפזק-שקוצית,,"(Judaism, mysticism) A 42-lettered form of the Shem HaMephorash, esoteric names of God within Kabballah.",
אבגתא,/ʔavaɣˈθɔː/,"Abagtha, a eunuch of Xerxes., Esther 1:11, with translation",
אבד,,"be pressed, go around in despair, be lost, perish,",
אבד,,Defective form of איבד‎.,
אבד,,"perishable, irretrievable",
אבד,,Defective form of איבד‎.,
אבד,,"perishable, irretrievable",
אבד,,"perishable, irretrievable",
התאבד,/hitʔaˈbed/,"To commit suicide, to take one's own life.",
נאבד,/ne(ʔ)eˈvad/,(intransitive) to be lost.,
אבדה,/(ʔ)aveˈda/,"a loss
‏עַל־כָּל־אֲבֵדָה אֲשֶׁר יֹאמַר כִּי־הוּא זֶה עַד הָֽאֱלֹהִים יָבֹא‎For every lost thing, which another claims to be his, they shall come before the judges. - Exodus 22:9",
אבדון,/ʔăvadˈdoːn/,"destruction, devastation, ruin, doom, ‏כִּי אֵשׁ הִיא",
אבדלה,,"Alternative spelling of הַבְדָּלָה‎: the act of distinguishing, separation; also, a formula of prayer for the exit of the Sabbath or holy days.",
אבדן,,defective spelling of אובדן‎.,
אבה,/(ʔ)aˈva/,"to be willing, Exodus 10:27, ‏וַיְחַזֵּק יְהוָה אֶת־לֵב",
אבהות,/(ʔ)abaˈhut/,"fatherhood, paternity",
אבהי,/(ʔ)avaˈhi/,fatherly,
אבוב,/(ʔ)aˈbuv/,"(modern, אַבּוּב only) Oboe., reed, flute, pipe, tube",
אבובן,/(ʔ)abuˈvan/,oboist,
אבוג׳ה,,Abuja (the capital city of Nigeria),
אבוד,/ʔaˈvud/,"Lost, irretrievable, perishing, decayed.",
אבוז,,"(dated, euphemistic) buttocks, extremity",
אבוי,/(ʔ)aˈvoi/,"woe!, ah! alas!
‏אבוי לרועה הצאן שינטוש את כבשיו‎Woe to the shepherd who abandons his sheep.",
אבולוציה,,Evolution: a gradual process of slow developmental,evolution
אבוס,/(ʔ)eˈvus/,"manger, feeding trough",
אבוקה,,"(bundle of twigs) torch, 1916, Hayim Nahman Bialik,",
אבזם,/(ʔ)avˈzam/,"buckle (of a belt), ‏יש לו אבזם טקסני גדול‎He's got",
אבזקא,,Alternative spelling of אַבְזָקָה‎,
אבזקה,,"breaking, crumbling, corrosion",
אבי,,A diminutive of the male given names אַבְרָהָם‎ (avrahám),
אבי,,Singular construct state form of אָב‎ ('áv)‎: father,
אבי,,Singular form of אָב‎ ('áv)‎ with first-person singular,
אבי,,Singular construct state form of אָב‎ ('áv)‎: father,
אבי,,Singular form of אָב‎ ('áv)‎ with first-person singular,
אביג'אן,,Abidjan (the capital city of Ivory Coast),
אביגיל,,"Abigail (the wife of Nabal in the Hebrew Bible), A",
אביה,,A male or female given name. The name of several Israelites;,
אביונה,,"(Biblical Hebrew, Medieval Hebrew) caperberry, fruit",
אביעזר,,"Abiezer, the name of two Israelites.",
אביר,,"mighty, valiant",
אביר,,(Modern Hebrew) a knight,
אביר,,"(Biblical Hebrew) the Strong, a poetic name for God
Genesis 49:24
Isaiah 1:24",
אבישלום,,"A male given name, equivalent to English Avshalom,",
אביתר,,"A male given name; Abiathar, Evyatar, Eviatar, Evyosor
‏אֲנִי אוֹהֵב אֶת אֶבְיָתָר.‎‎Aní ohév et Evyatar.I love Evyatar.
‏הִיא הִתְאַהֲבָה בְּאֶבְיָתָר.‎‎Hi hit'ahavah b'Evyatar.She fell in love with Evyatar.
1 Samuel 22:20, with translation of the Jewish Publication Society:
‏וַיִּמָּלֵט בֵּן־אֶחָד לַאֲחִימֶלֶךְ בֶּן־אֲחִטוּב וּשְׁמוֹ אֶבְיָתָר וַיִּבְרַח אַחֲרֵי דָוִד׃‎‎Vay-yimalét ben eḥad la-Aḥimelekh ben-Aḥituv u-shmo Evyatar vay-yivraḥ aḥarei David.And one of the sons of Ahimelech the son of Ahitub, named Abiathar, escaped, and fled after David.",
אבך,,defective spelling of אובך‎,
התאבך,,"to rise up, to go higher (smoke, dust etc.)",
אבל,,"but, however",
אבל,,"(flowery) to bewail; to lament, to mourn",
אבל,,"a meadow, plain[1]",
אבל,,"(flowery) to bewail; to lament, to mourn",
אבל,,"a meadow, plain[1]",
אבל,,"a meadow, plain[1]",
התאבל,,"to mourn, to lament",
אבן,,"stone, small rock, gem, (Biblical Hebrew) motionless",
אבן,,(used in names) ibn,
אבן,,(used in names) ibn,
אבנט,/(ʔ)avnɛt/,"sash
Exodus 28:4, with translation of the English Standard Version:
‏ […]  וְאַבְנֵט תַּעֲשֶׂה מַעֲשֵׂה רֹקֵם׃‎‎ […]  and you shall make a sash embroidered with needlework.
1970, Yoram Taharlev, The Ballad of Yoel Moshe Salomon 7–8
‏ויואל משה סלומון, עם חרב באבנט.‎‎And Yoel Moshe Salomon, with a sword in the sash.",
אבנית,,"scale, limescale",
אבנן,,lithium,
אבנר,,"A male  given name, transliterated as Avner or Abner.",
האביס,,To feed (livestock).,
אבסורד,,absurd (contrary to reason or propriety),
אבעבועה,,blister,
אבץ,,zinc,
אבק,,"(usually uncountable) dust, Exodus 28:24, with translation",
אבק,,(Mishnaic Hebrew) A hole in cloth for the insertion,
נאבק,/ne.(ʔ)eˈvak/,"(intransitive) to fight, to wrestle (to be involved",
אבקה,,"powder, pollen (fine particles)",
אבקה,,Alternative form of אַבְקָה (av'ká),
אבקן,,(botany) a stamen,
אבר,,"limb, organ",
האביר,,"(biblical, rare) to soar, fly
Daniel 39:26, with translation of the Jewish Publication Society:
‏הֲמִבִּינָתְךָ יַאֲבֶר־נֵץ יִפְרֹשׂ כְּנָפָו לְתֵימָן׃‎‎hamibinat'khá ya'aver-néts yifrós k'nafáv l'teimán.hămibbīnāṯəḵā yaʾăḇer-nēṣ yip̄rōś kənāp̄āw ləṯēmān.Doth the hawk soar by thy wisdom, and stretch her wings toward the south?",
אברה,,"pinion, wing",
אברהם,/av.ʁaˈham/,"A male given name, equivalent to English Abraham; or",
אברם,,A male given name: Abram,
אבשלום,,Alternative form of אֲבּישָׁלוֹם‎ (avishalóm).,
אגב,,by the way,
התאגד,,(business) to incorporate: to form a corporation,
אגדה,,"legend, fairy tale, myth (fictional tale or story),",
אגו,,(psychology) ego,
אגודה,,bundle: a group of objects bound together,
אגודל,,thumb (digit),
אגוז,,"walnut, nut (hard-shelled seed), Song of Songs 6:11,",
אגוצנטרי,,egocentric (egotistical),
אגורה,,"agora (a monetary unit, one hundredth of an Israeli",
אגזוז,,exhaust pipe,exhaust
אגם,/ʔaˈɣam/,"lake, pool, swamp, marsh, reed, bulrush",
אגס,,"A pear, a fruit borne by trees of the genus Pyrus,",
אגרול,,An egg roll.,egg roll
אגרוף,,"A fist, A punch",
אגרוף,,defective spelling of איגרוף‎.,
אגרוף,,defective spelling of איגרוף‎.,
אדה״ר,,Adam (first man),
אדום,,red,
אדום,,red,
אדום,,"Edom (name given to Esau), Edom (region), Edom (the",
אדום,,"Edom (name given to Esau), Edom (region), Edom (the",
אדרבא,,Alternative spelling of אַדְּרַבָּה‎ (ad'rabá),
אדרמלך,,Adrammelech,
אדרת,,"A coat, a mantle, a robe.",
אהב,/(ʔ)aˈhav/,"(transitive) to love, אני אוהב אותך, aní ohév otákh,",
התאהב,,"to fall in love
אפרת גוש, שעתיים אחרי
וחשבתי אם רק אשאר עוד קצת זמן אולי תתאהב בי אולי אתה גם
אמרת הרי שלהתאהב בי זה קל
ולא התאהבת לא התאהבת בכלל
‏הוא התאהב בה.‎‎ ― hu hit'ahév ba. ― He fell in love with her [literally in her].
‏הם ישר התאהבו.‎‎ ― hem yashár hit'ahavú. ― They immediately [lit. straight] fell in love.",
אהבה,/a.haˈva/,"love, affection",
אהד,,to sympathize (with),
אהדה,,sympathy,
אהוב,/(ʔ)aˈ(h)uv/,"loved, beloved",
אהוב,/(ʔ)aˈ(h)uv/,"A loved one., A lover., (אֲהוּב־‎, ahúv-) Singular",
אהובה,,"loved, beloved for female.",
אהובה,,"A loved one (female)., A lover (female).",
אהובה,,"A loved one (female)., A lover (female).",
אהוד,,Ehud (biblical character),
אהל,/aˈhal/,to pitch a tent,
אהל,/aˈhal/,defective spelling of איהל‎,
אהל,/aˈhal/,"(obsolete, Biblical Hebrew) aloe, (obsolete, Talmudic)",
אהל,/aˈhal/,defective spelling of אוהל‎,
אהל,/aˈhal/,"(obsolete, Biblical Hebrew) aloe, (obsolete, Talmudic)",
אהל,/aˈhal/,defective spelling of אוהל‎,
אהל,/aˈhal/,defective spelling of אוהל‎,
אהלן,,"(informal) hi, hello",
אהרוני,,"A  surname​. Aharoni, A male given name, Aharoni",
אהרן,,"A male given name; Aaron, Exodus 4:14, with translation",
או,,"Or., ‏הוא בא, או לא?‎‎hu ba, o lo?Is he coming, or",
או,,"Or., ‏הוא בא, או לא?‎‎hu ba, o lo?Is he coming, or",and/or
או,,And/or.,
או,,And/or.,and/or
או,,"Or., ‏הוא בא, או לא?‎‎hu ba, o lo?Is he coming, or",
או,,"Or., ‏הוא בא, או לא?‎‎hu ba, o lo?Is he coming, or",and/or
או,,And/or.,
או,,And/or.,and/or
אוב,,a waterskin,
אובדן,/(ʔ)ovˈdan/,"ruin, destruction, ‏:אֵֽיכָכָה אוּכַל וְֽרָאִיתִי בְּאָבְדַן",
אובדני,,suicidal,
אובזר,,"to be accessorized, to be equipped",
אובחן,,to be diagnosed,
אובטח,,"to be secure, to be protected",
אובייקטיבי,,"Objective: factual; independent of the observer., Objective:",objective
אוביקט,,object (thing),
אוביקטיבי,,defective spelling of אובייקטיבי‎.,
אובך,,haze,
אובלי,,Oval: having the shape of an oval.,
אוברול,,"overalls, Synonym: סַרְבָּל‎",overall
אוגוסט,,August,
אוגר,,"collector, hoarder",
אודם,,"red, redness",
אוהיו,,Ohio,Ohio
אוהל,,A tent: a portable shelter of skins or strong cloth,
אוורר,,"ventilate, air (bring something into contact with the air)",
אוושה,,"slight noise, murmur, hum",
אוזבקית,,The Uzbek Language,
אוזכר,,"to be referenced, to be referd to, to be quoted",
אוזן,,ear,
אוח,,eagle owl,
אוחיון,,A  surname​. Ohayon,
אוטו,,(colloquial) car,
אוטובוס,,a bus (vehicle),
אוטוביוגרפי,,(of a text or other narrative work) Autobiographical: depicting the author's life.,
אוטווה,,"Ottawa (a city in Ontario, Canada; capital city of Canada)",
אוטוטו,,"(slang) Soon: quickly, in the near future., ‏המבנה",
אוטונומיה,,"Autonomy, personal autonomy: the freedom to act independently",αὐτονομία
אוטופיה,,utopia (world in perfect harmony.),
אוטוקרטיה,,autocracy (form of government),
אוי,,"oh, alas, woe, oy
1 Samuel 4:8
‏אוֹי לָנוּ מִי יַצִּילֵנוּ מִיַּד הָאֱלֹהִים הָאַדִּירִים הָאֵלֶּה אֵלֶּה הֵם הָאֱלֹהִים הַמַּכִּים אֶת-מִצְרַיִם בְּכָל-מַכָּה בַּמִּדְבָּר‎oy lánu mi yatzilénu miyyád haelohím haaddirím haélle élle hem haelohím hamakkím et-mitzráyim bəchól makká bamidbárWoe unto us! who shall deliver us out of the hand of these mighty Gods? these are the Gods that smote the Egyptians with all the plagues in the wilderness.
200 CE,  Pirkei Avot:‏אָמַר רַבִּי יְהוֹשֻׁעַ בֶּן לֵוִי, בְּכָל יוֹם וָיוֹם בַּת קוֹל יוֹצֵאת מֵהַר חוֹרֵב וּמַכְרֶזֶת וְאוֹמֶרֶת, אוֹי לָהֶם לַבְּרִיּוֹת מֵעֶלְבּוֹנָהּ שֶׁל תּוֹרָה.‎‎Rabbi Yehoshua ben Levi said, Every single day a heavenly voice comes out from Mount Horeb and proclaims, Woe unto creation for its insult of Torah!",
אויב,/oˈjev/,"enemy
Synonym: שונא‎ (soné)",
אויר,,defective spelling of אוויר‎.,
אוירה,,defective spelling of אווירה‎.,
אוירודינמיקה,,aerodynamics (the science of the dynamics of bodies moving relative to gases),
אוירון,,"airplane, T-pose",
אוית,,to be spelled/spelt,
אוכלוסין,,population (people of an area),
אוכמניה,,"Alternative form of אֻכְמָנִית‎ (ukhmanít, “blueberry”)",
אוכף,,,
אולורו,,Uluru (a rock formation in Australia),
אולטימטיבי,,"Ultimate: maximum, most extreme., (colloquial) best,",
אולי,/uˈlaj/,maybe,
אוליגרך,,"oligarch (very rich person), (rare) oligarch (a member",
אוליגרכיה,,"(politics) oligarchy (government by only a few), oligarchy",
אולימפי,,Olympic,
אולם,,"But.
Levi Eshkol:
אינני יודע אם אהיה שר חקלאות טוב, אולם דבר אחד אני יכול להבטיח – אצלי גשמים ירדו כסידרם.‎
einéni yodéa im ehyé sar-khakla'út tóv, ulám davár ekhád aní yakhól l'havtíakh – ets'lí g'shamím yer'dú k'sid'rám.
I don't know if I will be a good agriculture minister, but one thing I can promise is that on my land, rain will fall regularly.",
אולם,,"A hall: a large room, an arena, a salon.
‏אוּלַם אוּסִישְׁקִין הָיָה אוּלַם כַּדּוּרְסַל אֲשֶׁר שִׁמֵּשׁ כְּאוּלַם הַבַּיִת שֶׁל הַפּוֹעֵל תֵּל אָבִיב.‎‎'ulám usíshkin hayá 'ulám kadursál 'ashér shimésh k'ulám habáyit shel hapo'él tel avív.The Ussishkin Arena was a basketball arena that served as the home arena for Hapoel Tel Aviv.",
אולפן,,"A studio, such as a recording studio or television studio.",
אומה,,"nation, people
‏הָאוּמּוֹת הַמְּאוּחָדוֹת‎ ― ha'umót ham'ukhadót ― the United Nations",
אומלל,,"miserable, unfortunate, wretched",
אומלל,,"to be miserable, unfortunate, wretched",
אומן,,"artist, master, craftsman, expert",
אומן,,"craftsman, artisan",
אומן,,"to be trained, to be coached",
אומן,,Masculine singular present participle and present tense,
אומן,,nanny; foster parent,
אומן,,"to be trained, to be coached",
אומן,,Masculine singular present participle and present tense,
אומן,,nanny; foster parent,
אומנות,,"craft, skill, handicraft",
אומץ,,"courage, bravery, valor, guts",
אומץ,,to be adopted,
אומר,,"(poetic) utterance, word, speech
Psalms 19:3‒4, with translation of the Jewish Publication Society:
‏יוֹם לְיוֹם יַבִּיעַ אֹמֶר וְלַיְלָה לְּלַיְלָה יְחַוֶּה־דָּעַת׃ אֵין־אֹמֶר וְאֵין דְּבָרִים בְּלִי נִשְׁמָע קוֹלָם׃‎‎yóm l'yóm yabía' 'ómer v'láyla l'láyla y'khave-dá'at. 'ein-'ómer v'éin d'varím b'lí nishmá' kolám.yōm ləyōm yabbī́aʿ ʾṓmer wəláylā lləláylā yəḥawwe-dā́ʿaṯ. ʾēn-ʾṓmer wəʾēn dəḇārīm bəlī nišmāʿ qōlām.Day unto day uttereth speech, and night unto night revealeth knowledge; There is no speech, there are no words, neither is their voice heard.
Psalms 19:15, with translation of the Jewish Publication Society:
‏יִהְיוּ לְרָצוֹן אִמְרֵי־פִי וְהֶגְיוֹן לִבִּי לְפָנֶיךָ יְהוָה צוּרִי וְגֹאֲלִי׃‎‎yihyú l'ratsón imrei-fí v'hegyón libí l'fanékha YHVH tsurí v'go'alí.yihyū lərāṣōn ʾimrē-p̄ī wəheḡyōn libbī ləp̄ānéḵā YHWH ṣūrī wəḡōʾălī.Let the words of my mouth and the meditation of my heart be acceptable before Thee, O LORD, my Rock, and my Redeemer.",
אומר,,Masculine singular present participle and present tense of אמר‎ (amár).,
און,,"(literary) strength, power, sexual potency",
און,,defective spelling of אוון‎,
און,,defective spelling of אוון‎,
אוניברסיטה,,university,
אונייה,,ship,
אונן,,"to masturbate, (slang) to be lazy",
אונן,,masturbator,
אונן,,(biblical) Onan,
אוננות,,"masturbation
‏אוננות כרונית‎ ― onanút khronít ― chronic masturbation",
אונס,,coercion,
אונסכ״ו,/uˈnes.ko/,"UNESCO: the United Nations Educational, Scientific",UNESCO
אונ׳,,"Abbreviation of אוּנִיבֶרְסִיטַת‎ (universitat): “University of”, Uni.",
אוסטרי,,Austrian,
אוסטרי,,a (male) Austrian person,
אוסטריה,/ˈʔostʔʁijahˈ/,Austria (a country in Europe),
אוסטרית,,feminine singular indefinite form of אוֹסְטְרִי‎ (ostrí),
אוסטרית,,a (female) Austrian person,
אוסטרלי,,Australian,
אוסטרלי,,Australian,
אוסטרליה,,Australia (a continent and country in Oceania),
אוסטרלית,,Feminine singular indefinite form of אוֹסְטְרָלִי‎ (ostráli): (female) Australian.,
אוסטרלית,,Australian woman.,
אוסלו,,Oslo (the capital city of Norway),
אוסף,,a collection,
אופה,,a (male) baker,
אופה,,a (female) baker,
אופוזיציה,,Opposition: a term for those parties that are not in the ruling coalition.,
אופוסום,,opossum,
אופטימי,,"Optimistic, hopeful.",
אופי,,character,
