L2_orth,L2_ipa,L2_gloss,L2_etym
aga,,what (interrogative pronoun),
aleha,[ˈaːleha],rainbow,
ali,,younger sibling,
alu,[ˈaːlu],rice pestle,
ama,,father,
ana,,"child (one's direct descendant by birth, regardless",
angu,[ˈaːŋu],"to guard
Synonym: ĵawa",
ata,,"person, servant",
ate,,"(anatomy) liver, (figuratively) heart",
attu,,"to go
Synonyms: lo, kako",
auta,[ˈa͡uta],fish trap,
baleha,,to answer,
bannu,[ˈbanːu],sea,
bara,,"nearby, at, close",
bode,,(intransitive) to stop,
bokala,,"evil
Synonym: japata",
boro,[ˈboːro],gebang palm,
ɓa,,(anatomy) mouth,
ɓaha,,to wash,
ɓahhi,[ˈɓahːi],iron,
ɓale,[ˈɓaːle],shoulder,
ɓawa,[ˈɓaːwa],"down; below, underneath
Antonym: ɗete",
ɓinna,[ˈɓinːa],door,
ɓonga,[ˈɓoːŋa],"hole
Synonyms: kagoɓakana, kalena",
-da,,first person plural inclusive subject enclitic,
dalu,[daːl(u)],stem,
dau,,"year
dau kalangngana ― last year
dau ta aro ― next year",
dede,,to stand,
doku,,"sin, wrongdoing
Synonyms: jala, ĵiraka",
-ɗa,,third person plural subject enclitic,
ɗete,[ˈɗeːte],"up; above
Antonym: ɓawa",
ɗidda,,"they
Synonyms: yidda, rammi, rattu",
ɗogaɗɗi,[ɗoːˈɡaɗi],day after tomorrow,
ɗowainana,[ɗoːˈwa͡inana],the day before yesterday,
ela,,"family
Synonym: ole dadi",
enga,[ˈeːŋa],"to live, to stay, to dwell",
enu,,to drink,
epu,[ˈeːpu],earthquake,
eta,,to see,
gaɗɗi,[ˈɡaˀɗːi],night,
gallu,[ˈɡalːu],fence,
geha,[ˈɡeːha],"quick, fast
Synonyms: ngattana, ngingata, payarta, yayarri, giggara",
giggara,,"quick, fast
Synonyms: ngattana, ngingata, payarta, geha, yayarri",
-gu,,first person singular subject enclitic,
gula,[ˈɡuːla],sugar,
gutti,,scissors,
habo,[ˈhaːbo],broom,
habungu,[haˈbuŋ(u)],fog,
hadka,,Alternative form of sadka (“spoon”),
hakaɗɗe,[haˈkaɗːe],(transitive) to wake somebody,
hala,,incest,
hamate,[haˈmaːte],to kill,
hammu,[ˈhamːu],smoke,
hamulla,[haˈmulːa],"to plant , hamulla luwwa ― to plant yam, hamulla pare",
hanewe,,"to talk, speak",
hanewe,,"language, hanewe Laboya ― Laboyan language",
hangaɗɗa,[haˈŋaɗːa],to think,
harona,[haˈroːna],village,
hoba,[ˈhoːba],lake,
horona,,(Marapu) to make a food offering to the ancestors,
huhhu,,milk,
hullu,[ˈhulːu],taro,
hura,[ˈhuːra],comb,
inya,,mother,
iya,,who (interrogative pronoun),
jada,,"missing, lost",
jala,,"wrong
Antonym: tena",
jala,,"sin, wrongdoing
Synonyms: doku, ĵiraka",
japata,,"evil
Synonym: bokala",
jara,,horse,
ĵala,[ˈʄaːla],fishnet,
ĵawa,[ˈʄaːwa],"to guard
Synonym: angu",
ĵiraka,,"sin, wrongdoing
Synonyms: jala, doku",
kabatana,[kaˈbaːtana],roof rafter,
kabbe,[ˈkabːe],bean,
kaboko,[kaˈboːko],fish,
kabullu,,ten,
kaɓka,[ˈkaɓka],dust,
kaɓoko,[kaˈɓoːko],"large snake, python",
kadanna,,"quiet
Synonyms: karadda, kawannara",
kadiggi,,funny,
kadiwoka,,"strong
Synonyms: maddo, kulha, tuhula",
kadodo,[kadoːdo],"cooked rice
Mai ka da ya kadodo! ― Let us eat rice!",
kadola,,loud,
kaɗɗe,[ˈkaɗːe],(intransitive) to wake up,
kagoɓakana,[kaˈɡoːɓakana],"hole
Synonyms: ɓonga, kalena",
kagurka,[kaˈɡurka],thunder,
kahangana,[kaˈhaːŋana],branch,
kaiya,,older sibling,
kajalla,,"to talk
Synonyms: hanewe, panewe",
kaĵawa,[kaˈʄaːwa],papaya,
kako,,"to go, walk
Synonyms: lo, attu",
kalabbe,[kaˈlabːe],"clothes, clothing",
kalari,[kaˈlaːri],rope,
kalarta,[kaˈlaːrta],root,
kalawara,,"sick, ill",
kalena,[kaˈleːna],"hole
Synonyms: kagoɓakana, ɓonga",
kalita,[kaˈliːta],"(anatomy) skin, bark, kalita yayu ― bark of a tree",
kalowo,[kaˈloːwo],banana,
kalí,[kaˈliː],"left (direction), Antonym: kawana",
kanena,[kaˈneːna],honey,
kanyakka,[kaˈɲakːa],dibble stick,
kanʼa,,"meat
Synonym: kahila",
kapa,[ˈkaːpa],wing,
kapu,[ˈkaːpu],lime,
kara'ka,[kaˈraːʔka],ash,
karabba,[kaˈrabːa],cloud,
karadda,,"quiet
Synonyms: kawannara, kaʼdanna",
karara,[kaˈraːra],breadfruit,
kari,,water buffalo,
kariha,[kaˈriːha],needle,
kariĵaka,[kaˈriːˀʄaka],mud,
karru,[ˈkarː(u)],nose,
katakku,[kaˈtakː(u)],head,
katiɓɓa,[kaˈtiɓːa],areca nut; betel,
katillu,,(anatomy) ear,
katopo,[kaˈtoːpo],machete,
kawana,,"right (direction), Antonym: kalí",
kawannara,,"quiet
Synonyms: karadda, kaʼdanna",
kaweɗa,,old,
kawillaka,[kaˈwilːaka],lightning,
kawurakana,[kaˈwuːrakana],foam,
keba,[ˈkeːba],raised platform used to sit on,
kiku,,tail,
kito,,knife,
koka,,tomorrow,
koko,[ˈkoːko],neck,
kokoka,[koˈkoːka],morning,
kuku,,claw,
kulha,,"strong
Synonyms: kadiwoka, maddo, tuhula",
kulla,,guest,
kutta,[ˈkutːa],betel vine,
laɗɗo,[ˈlaˀɗːo],day,
lahu,[ˈlaːhu],"(anatomy) penis
Synonyms: wuttu, kodaka",
lai,,husband,
laiwe,[la͡iˈweː],river,
lakawa,,child (a person who has not yet reached adulthood),
lama,[ˈlamːa],tongue,
langta,[ˈlaːŋta],sky,
lara,[ˈlaːra],road,
lari,,"in, inside",
latti,[ˈlatːi],fire,
lawayi,,"woman
(Can we date this quote?) Lamboya Bible translation‎[1]:B'ege āmini wu lawai b'alu(please add an English translation of this quote)",
lero,[ˈleːro],"sail, sailcloth",
letena,[ˈleːtena],mountain,
limma,,five,
limma,,"(anatomy) hand, (anatomy) finger, (by extension, historical,",
lo,,"to go
Synonyms: kako, attu",
lunna,,pillow,
luwwa,[ˈluˠwa],sweet potato,
-ma,,first person plural exclusive subject enclitic,
madaka,,"big
Antonym: maraha",
maddo,,"strong
Synonyms: kadiwoka, kulha, tuhula",
madú,[maˈduː],star,
mahha,,a little,
mahhi,[ˈmahːi],salt,
malengo,,to play,
mama,[ˈmaːma],to chew betel,
mama,[ˈmaːma],to mother,
mama,[ˈmaːma],to mother,
manana,[ˈmaːnana],yesterday,
manu,,chicken,
maraha,,"small
Antonym: madaka",
mata,[ˈmaːta],"(anatomy) eye (organ), (anatomy) face, Synonym: ngora",
mate,,to die,
-mi,,second person plural subject enclitic,
mi,,second person plural independent pronoun,
morha,,to live,
-mu,,second person singular subject enclitic,
-na,,third person singular subject enclitic,
nabbu,[ˈnabːu],spear,
naɓa,[ˈnaːɓa],sugar palm,
naga,[ˈnaːɡa],jackfruit,
nami,,first person plural exclusive independent pronoun,
natara,[ˈnaːtara],dooryard,
nauwa,,first person singular independent pronoun,
nehhe,,"now, here",
ngahu,[ˈŋaːhu],rice mortar,
ngaingo,[ˈŋa͡iŋo],thatch (reed or grass used for making roofs),
ngalungu,[ˈŋaːluŋ(u)],wave,
ngattana,,"quick, fast
Synonyms: yayarri, ngingata, payarta, geha, giggara",
ngihi,[ˈŋiːhi],body,
ngingata,,"quick
Synonyms: ngattana, yayarri, payarta, geha, giggara",
ngora,[ˈŋoːra],face,
nguddu,[ˈŋudːu],tooth,
ni,[niː],coconut,
nuhha,[ˈnuːha],island,
nyi,,Short form of the third-person singular independent pronoun nyiyo,
nyiyo,,third person singular independent pronoun,
oda,,"friend
Synonym: ole",
oka,,cage,
ole,,"friend
Synonym: oda",
oma,,garden,
oro,,because,
paba,[ˈpaːba],rice field,
pahalai,[pahaˈla͡i],sand,
palihi,,police,
panewe,,Alternative form of hanewe,
panutana,[pan(u)ˈtaːna],star,
pare,[ˈpaːre],rice (plant),
payarta,,"quick, fast
Synonyms: ngattana, ngingata, yayarri, geha, giggara",
pogo,[ˈpoːɡo],axe,
