L2_orth,L2_ipa,L2_gloss,L2_etym
'a,,the,
'a,,her (accusative),
'a,,"from, by (indicating the actor in a passive voice),",
'a,,"from, by (indicating the actor in a passive voice),",
'chiòtula,,drink,
'e,-e,"of, from (only with verb esse)",
'e,-e,the,
'e,-e,"him (dative), her (dative), them (accusative)",
'e,-e,the,
'e,-e,"him (dative), her (dative), them (accusative)",
'i,/i/,"him (dative), them (masculine, accusative)",
'llustrà,,to illustrate,
'mbriacòne,,drunkard,
'mbòllo,,postage stamp,
'mbòmma,,bomb,
'mbómma,,bomb,
'mmericina,,medicine (science),
'mmiria,,jealousy,
'mmito,,invitation,
'mmìdia,,jealousy,
'mparà,,"to teach
Primma t'aggi' 'a 'mparà e po' t'aggi' 'a perdere.First I must teach you and then I must lose you.",
'nciarmo,,charm,
'nfiétto,,infection,
'ngiarmo,,charm,
'ngigniére,,engineer,
'nnìzio,,evidence,
'ntréllece,,"vivaciously, briskly",
'ntussecoso,,poisonous,
'nu,/nu/,"a, an",
'nzegnale,,signal,
'nzularchìa,,jaundice,
'o,,the,
'o,,"him, it",
'rara,,threshold,
'rrevutà,,to revolt or disgust,
'u,/u/,him (accusative),
a,/a/,"from (referring to a place), by (introducing the actor",
a,/a/,"in (locative: staying in a place of relative width),",
a,/a/,"in (locative: staying in a place of relative width),",
abbaccamiento,,secret pact,
abbafaogno,/abbafaˈoɲɲə/,hot,
abbafaogno,/abbafaˈoɲɲə/,"(archaic) a hot south or west wind, scorching heat",
abballà,,to dance,
abbanunà,,to abandon,
abbascio,/abˈbaʃʃə/,downstairs,
abbastante,/abbaˈstan.tə/,sufficient,
abbastante,/abbaˈstan.tə/,quite,
abbastante,/abbaˈstan.tə/,present participle of abbastà,
abbastà,/abbastˈa/,to suffice,
abbate,/abˈba.tə/,"abbot, priest",
abbenì,,The future,
abberbio,,adverb,
abbiccià,/abbiˈt͡ʃt͡ʃa/,to light (a fire etc),
abbià,,to begin,
abbrunzo,,bronze,
abbuscà,,"to get (e.g. money, a beating-up)",
accapputtà,,"to upset, turn over",
accattà,/akkat̪ˈt̪a/,"to buy, M'aggio 'a accattà nu tavuto. - I need to buy",
accavallà,/akkavalˈla/,to command,
acchiale,,eyeglasses,
acchiare,,"glasses, spectacles",
accidere,,to kill,
accio,/ˈatt͡ʃə/,celery,
accirerse,,to kill oneself,
acconciaòsse,,surgeon,
accrianzatézza,,"education, training",
accummincià,,to begin,
accussì,,"therefore, hence, thus",
accussì,,so,
aco,,needle,
addivinà,/addiviˈna/,to guess by an unqualified conclusion,
allerezza,,happiness,
alliccarse,,to lick oneself,
alliccasalèmme,,flatterer,
allicchette,,perfectly,
aloja,,aloe,
ambrennola,,sour cherry,
amenta,,mint,
ammantecato,,"sorbet, sherbet",
ammenola,,almond,
ammore,/amˈmorə/,"love, T'alluntane da stu core/Da sta terra de ll'ammore/tiene",
ammuntunà,,to accumulate,
ammuìna,,disorder,
amà,,to love,
aniello,,ring (jewellery),
annascuso,,hidden,
anneviérzo,,the Universe,
anno,,year,
annummenata,,fame,
annóre,,honour,
antecòre,,"infarct, heart attack",
apa,,bee,
appenne,,(transitive) to hang (something on something else or,
appriesso,,after,
appriesso,,after (referring to a queue),
appurà,,To discover,
arape,/aˈrapɐ/,to open,
arapì,/araˈpi/,to open,
arba,,dawn,
arbero,,tree,
arce-,/ˈartʃə/,arch-,
arcepelaco,/ar.t͡ʃəˈpe.la.kə/,archipelago,
arcepiscopo,/artʃəˈpiʃkopə/,archbishop,
archemista,/arkəˈmis.tə/,alchemist,
archetetto,/arkəˈte.ttə/,architect,
archetettura,/arkəteˈttu.rə/,architecture,
arriunà,,to ruin,
arruinà,,to ruin,
arrò,,where,
arvulo,/ˈarvulə/,"tree (all senses), shaft, spindle",
ascevulì,,"to faint
Penzanno a Nenna mia mme' sent' ascevulì!
Thinking about my girl, I feel myself faint.",
ascià,/aʃˈʃa/,"to find, Synonym: truvà",
ascì,/aʃˈʃi/,to exit,
aspettà,/aʃpetˈta/,to wait,
assaje,/asˈsaĩjə/,a lot,
assaje,/asˈsaĩjə/,"very, a lot",
attaccà,,To tie,
attuccà,,to break,
auciello,/awˈʃjel.lə/,bird,
auliva,,olive,
austo,/aˈus.tə/,August,
ausà,/awˈsa/,to use,
auto,/ˈawt̪ɐ/,"tall, high (in position)",
auto,/ˈawt̪ɐ/,high,
autriére,,day before yesterday.,
avé,/aˈve/,to have (especially as an auxiliary verb),
bafagna,/baˈfaɲɲə/,scorching heat,
bardascio,,boy,
bemmenute,,"welcome, greetings
Bemmenute ncopp'a Wikipedia, L'enciclopedía líbbera ca tutte ponno càgna
Welcome to Wikipedia. The free encyclopedia that anyone can edit.",
bennaggia,,"blessed be... !, bless you!",
bita,,Alternative form of vita,
ble,,blue,
bonnì,,"hello, good day",
bucchino,,"a mouthful (of smoke, etc.)",
bussà,,To knock,
ca,/ka/,what,
ca,/ka/,than (comparison between adjectives only),
ca,/ka/,that,
cacaglià,/kakaˈʝʝa/,to stammer,
cacà,/kaˈka/,"(intransitive, vulgar) to shit, crap, (transitive,",
cadavere,,corpse,
cadé,,Alternative form of caré,
caiorda,/kaˈjɔrdə/,"(archaic) polecat, skunk",
calapino,,A dictionary of the Latin language.,
calpino,,Alternative form of calapino,
campà,,"to live, M'arrangio comme pozzo, basta campà., I get",
cannarone,/kannaˈronə/,throat,
cantane,,to sing,
cantà,/kanˈda/,to sing,
canzona,,song,
canzuncella,,Neapolitan song (traditional),
capa,/ˈkapɐ/,"head (the part of the body containing the brain), Teneva",
capello,/kaˈpellɐ/,hair of the mass growing on the top of the human head,
cappiello,/kapˈpjellɐ/,hat,
carcioffula,,artichoke,
carrià,/karˈrja/,to move something by pushing,
carugnone,,A wicked person,
caré,/kaˈre/,to fall,
casaménto,,an apartment building,
caso,,"cheese, Synonym: furmaggio",
caso,,"event, occasion",
caso,,"event, occasion",
castiello,,castle,
cavajuolo,,a troglodyte,
cavulisciore,,cauliflower,
cavuluciore,,cauliflower,
cazzià,,"To scold, to tell off",
ccane,,(literary) here,
cchiummo,/ˈkkjummə/,(uncountable) lead (metal),
cchiù,,more,
ccà,,here,
ce,/(t)ʃe/,there (at a place),
cenà,,to dine,
cepolla,,onion,
cerasa,/t͡ʃəˈrasɐ/,cherry (fruit),
cercula,,oak tree,
cercà,/tʃərˈka/,"to search, to look for, Synonym: truvà",
ceroggeno,,"a candle
Nu ceroggeno 'nnante 'a fjura 'e 'nu santo t'appicciavo ’a matina d’’o lunnedì
Monday morning, I lit a candle before the image of a saint for you.",
cetro,,cedar tree,
chesta,/ˈkesta/,this (in reference to someone or something near the,
chestura,,police station,
chiagne,,"to weep, to cry",
chiagnere,,"to cry, weep
A chiagnere 'nu muorto so' lacreme perze.
To cry for the dead is wasted tears.",
chiammà,,to call,
chianiello,,"slipper, babouche, (historical) patten",
chianéta,,planet,
chianéta,,priestly vestments,
chiazza,/ˈkjattsɐ/,square (an open space between buildings in a city),
chilleto,,whatchamacallit,
chillo,,(demonstrative) that,
chistu,,this,
chiummo,/ˈkjummə/,a piece of lead (metal),
chiù,/kju/,more,
chiù,/kju/,"more, some more",
chésso,,This (in reference to something that is near to the person being addressed),
chésso,,This one (in reference to something that is near to the person being addressed),
chésto,,This (in reference to something that is near to the speaker),
chésto,,This one (in reference to something that is near to the speaker),
cielo,,"sky, heaven",
cioccà,,to snow,
ciucciaria,/t͡ʃutt͡ʃaˈriə/,"stupidity, foolishness",
ciuccio,/ˈt͡ʃutt͡ʃ(ə)/,"donkey, ass, fool, idiot",
ciume,/ˈt͡ʃumə/,"river: a stream with perennial spring, creek, stream:",
civo,,food,
concetto,,concept,
core,,"heart, T'alluntane da stu core ― You are walking away",
cortiello,,knife,
cosere,,to sew,
craje,/ˈkra.jə/,tomorrow,
craje,/ˈkra.jə/,tomorrow,
crapa,/ˈkrapə/,"goat, 1636, Giambattista Basile, Lo Cunto de li cunti:,",
crapacuorno,,Capricorn,
crastatore,,a person who castrates pigs and chickens.,
crastà,,to castrate,
cravone,,coal,
crestiana,,female equivalent of crestiano,
crestiana,,feminine singular of crestiano,
crestiano,,Christian,
crestiano,,"Christian, person",
criscio,/ˈkriʃə/,gray,
cu,,with,
cuccà,/kuˈkːa/,"(transitive) To lay (someone or something) down., (intransitive)",
cucenà,,to cook,
cucìno,,a male cousin,
cumannà,/kumanˈna/,"to command, to dominate",
cumenzà,,to begin,
cummà,/kuˈmːa/,(slang) female friend,
cumprimento,,gift,
cuntà,/kunˈta/,"To narrate, tell or recount (a story), to count a quantity",
cunto,/ˈkuntə/,"tale, story",
cuntrullà,,To verify,
cuollo,,neck,
curreia,,"belt, strap, strop",
curreja,/kuˈrːejɐ/,"belt, strap, strop",
curtiello,/kurˈtjel.lə/,"knife, palette knife",
curto,/ˈkurt(ə)/,short,
Custantenobbule,,Constantinople,
custà,,to cost,
cìnche,,five,
còna,,icon,
cómme,,how,
cómmo,,how,
cóntro,,against,
Danemarca,,Denmark (a country in Western Europe),
ddoje,,two,
debbusciatezza,,crapulence,
debbusciato,,guzzler,
demierto,/dəmˈjertə/,"stray, abandoned; fugitive",
dente,/ˈrɛntɐ/,tooth,
denucchio,,knee,
deposetà,,to deposit,
deslenzà,,To rip or tear,
devacà,,to pour (out),
dezzeiunario,,dictionary,
dezziunàrio,,dictionary,
dicere,,to say,
dimannà,,To ask,
dinto,/ˈrin.də/,"inside; indoors, inwardly",
dispoteco,,despotic,
dizziunario,,dictionary,
doce,,sweet,
dormì,,to sleep,
dulore,,pain,
duminà,,to command,
dummenà,,to command,
dà,,to give,
dùie,,two,
e,/e/,of (used to express ownership),
e,/e/,and,
e,/e/,and,
eccetto,,except,
eine,/eˈinɐ/,yes,
-enno,/ɛnnɐ/,-ing (used to form present participles),
esercizio,,exercise (also military),
essa,/ˈessə/,"she (nominative), her (prepositional)",
esse,/ɛssə/,to be (dialectal),
evera,/ˈɛːvəɾɐ/,"grass, herb",
fa',,"to do, to make, to act, to behave, to fuck (vulgar,",
faggio,/ˈfadd͡ʒɐ/,beech,
famuso,,famous,
fargna,,a laurel oak,
fasulo,/faˈzulə/,bean,
fatica,/faˈtikɐ/,"work (not for money at all), task",
felece,,fern,
feloseco,,philosopher,
femmena,/ˈfem.mə.nə/,"woman, Antonyms: (in regard to gender) ommo m, (in",
femmeniello,/fem.məˈnjel.lə/,"(derogatory, offensive) a male transvestite",
femmenile,/fem.məˈni.lə/,"(also grammar) feminine, Antonym: maschile",
fermà,,to stop,
fernì,,to finish,
fessa,/ˈfesːə/,vulva,
fierro,/fjerə/,iron (metal),
fierro,/fjerə/,iron (for flattening clothes),
forasciuto,,a political exile,
formicola,,ant,
Franza,,France,
frate,/ˈfratɐ/,brother,
friddo,,"cold
Ca friddo fa ccà ncopp'â muntagna!It's so cold up here on the mountaintop!",
fruntèra,,border,
fruttefecà,,to proliferate,
frùtto,,"fruit, in the broadest sense",
funniculare,,a funicular railroad.,
fuoco,/ˈfwo.kə/,"fire, fireplace (the place of the house set to ignite",
furesta,,forest,
furesta,,feminine singular of furesto,
furesto,,wild,
furmaggio,,cheese,
futùro,,The future,
fà,,"to do, make, to behave",
gaiola,,birdcage,
generalmente,,generally,
gennere,,gender,
ggelo,/dˈd͡ʒɛlə/,"frost (on the vegetation especially), cold (relatively",
ghì,,to go,
gliuommaro,,A ball of string or thread,
gliuommero,,ball of string or thread,
gravone,,"coal
Tengo 'o core niro comm' 'a lu gravone.I have a heart as black as coal.",
gruosso,/ˈɡrwos.sə/,"great, big",
grutto,,belch,
gruttà,,to belch,
gruóbo,,globe,
gròlia,,glory,
guagliona,/ɡwaˈʎːonə/,girl,
guaglione,/(ɡ)waˈʎːonə/,boy,
guaglione,/(ɡ)waˈʎːonə/,"plural of guagliona, feminine plural of guaglione",
guallecchia,/ɡwalˈlekːjə/,"hernia sufferer, weakling, the stretched part of the",
gudè,,"to enjoy
1926, Raffaele Viviani,  'E Zingare
Te l'hê crisciuta e mo t' 'a vuo' gudè?
You raised her and now you want to enjoy her?",
i,,to go,
i,,I: the first-person singular nominative personal pronoun.,
i,,I: the first-person singular nominative personal pronoun.,
i',,Alternative form of io,
iettà,,"to hurl (something), to vomit",
ije,[iː(ə)],I: the first-person singular nominative personal pronoun.,
Innia,,India (a country in Asia),
into,/ind̪ɐ/,in (surrounded by),
io,,I (the first-person singular nominative pronoun),
Ischia,/ˈiʃ.kjə/,Ischia (an island in Italy),
Islanna,,Iceland,
isse,/ˈissə/,they (masculine nominative),
isso,/ˈissə/,he,
iudecà,,to judge,
j',/i/,"clitic form of jo, je, ie, io
J’ t’amoI love you
J’ te voglio bene assajeI want/love you very much
J’aggio parlat' a tteI spoke to you",
janco,,white,
jastemma,,curse,
jastemmà,,to curse,
jenca,/ˈjen.kə/,heifer,
jettatore,/ˌje.ttaˈto.rə/,jinxer,
jettà,,"to hurl (something), to vomit",
ji,[ji],to go,
jonta,,"an addition, or additional piece (also figuratively),",
Juann,/juˈann/,John,
jucà,,"to play (tennis, football etc.)",
judecà,,to judge,
juorno,/juˈworn(ə)/,day,
jànco,,Alternative spelling of janco,
jì,,to go,
l',,"(before a vowel) Apocopic form of 'o, 'a: the",
la,,Alternative form of 'a,
lapa,/ˈlapə/,bee,
lassà,,"(Naples city) to leave, let",
latte,/ˈlatːə/,milk,
lavoro,/lavorɐ/,a job (a specific task for money),
lazzarià,,to cover with cuts and bruises,
le,/le/,Alternative form of 'e,
legge,/lɛddʒə/,to read,
lengua,/ˈleŋɡwa/,tongue,
lente,/ˈlɛntə/,"glasses, lenses",
levà,,"to take off, to take out",
li,/i/,Alternative form of 'i,
lietto,,bed,
ligno,,wood,
lloro,/ˈlor(ə)/,their,
lloro,/ˈlor(ə)/,they (feminine nominative),
llà,,there,
lo,,Alternative form of 'o,
lopa,,"she-wolf, bulimia",
lu,/lu/,Alternative form of 'u,
lucanna,,inn,
luna,/ˈluː.na/,moon,
luntano,,distant,
luongo,,long,
luttà,,to fight,
luvà,,"to take off, to take out",
ma,,but,
magnà,/maˈɲɲa/,"(transitive, intransitive) to eat",
magnà,/maˈɲɲa/,(often uncountable) food,
malacrianza,,rudeness,
malincunia,,melancholy,
mammana,/mamˈmanə/,midwife,
mana,,hand,
mandulino,,mandolin,
mannaggia,/manˈnad.dʒə/,"(non-vulgar) damn!, Mannaggia 'e muorte tuje! ― Damn",
mano,,hand,
mantesino,,apron,
mare,/ˈmarɐ/,sea (a vast mass of salty water),
marenaro,,"sailor, Pecché, si mm'arricordo ca só' marenaro, te",
marvizzo,,thrush (bird),
mazzecà,,"to chew, masticate",
me,/me/,me (accusative or dative or reflexive or prepositional),
mellunaro,,"melon vendor, often specifically a watermelon vendor",
mene,/ˈmen(ə)/,me (after preposition),
mengrània,,migraine,
-mente,,"used to form adverbs from adjectives, compare English",
mereto,,merit,
mette,/ˈmetːɐ/,To put (something) aside.,
miccio,,pale,
milo,,"apple, apple tree",
mio,/ˈmi(ə)/,"my, ’O sole mio ― “Sun of Mine”",
mio,/ˈmi(ə)/,mine (possessive),
mmangià,,food,
mmece,,instead,
mmelenà,,to poison,
mmerda,,shit,
mmerrezzà,,to spoil (e.g. a child),
mmerzo,,circa,
mmità,,to invite,
mmustà,,"To show, To indicate",
morte,/mɔrtɐ/,death,
mprestà,,to loan,
mpurtante,,"important, 'e ccose cchiú mportante - The most important",
mugliera,/muʎˈʎɛ.rə/,"wife, Synonym: femmena f, Antonym: marito m",
muntagna,/munˈdaɲːɐ/,"mountain, Zampugnare, ca scennite/pure st'anno da 'e",
murvillo,,measles,
murì,,to die,
mìccio,,Alternative spelling of miccio,
na,,"a, an",
Naggitto,,Egypt,
nanassa,,pineapple,
napulione,,goatee,
napulitana,,female equivalent of napulitano,
napulitana,,feminine singular of napulitano,
natrella,,duck,
natà,,to swim,
ncarzà,,to reinforce,
nce,/nt͡ʃə/,"us, Si nce lassano parlà ― If they let us speak, (reflexive)",
nce,/nt͡ʃə/,"to there, here,  there, L'urdemo ca nce trasette ―",
nchiurè,,to close,
nciarmà,,To organize,
ncoppa,,"over, more than, above, on, onto",
ncoppa,,"up, on top, above",
ncroja,,orca,
ncòppa,,"above, on",
nemmicculo,/nemˈmikːələ/,lentil,
nemmìco,,enemy,
nenna,/ˈnenna/,girl (especially in a joking manner),
neutro,,(grammar) neuter,
nfrusso,,influence,
nfucato,,heated,
ngoppe,/ŋɡɔppɐ/,"on, on top of, lying on",
ngoppe,/ŋɡɔppɐ/,upstairs,
ngrese,,English (nationality),
nguacchià,,To dirty,
Niballo,,A male given name; Hannibal.,
niro,,black,
nisciuno,/niʃˈʃu.nə/,"(singular only, in negative sentences) no, any",
nisciuno,/niʃˈʃu.nə/,"(singular only) none, (masculine singular only) no",
nnatta,,a flat fior di latte-style goat or cow milk cheese,
nnerizzo,,address,
nonna,,"grandmother, beddy-bye",
notte,/nɔttɐ/,night,
ntoscia,,laziness,
ntufato,/ntuˈfatə/,"puffed-up, swollen (with pride, anger etc)",
ntufà,/ntuˈfa/,"to fill, inflate",
ntussecuso,,irritable,
ntussecà,,to poison (also figuratively),
nu,/nu/,"a, an",
nuje,/ˈnujə/,we,
nuosto,/nuˈostə/,our,
nurmalmente,,normally,
nustierzu,/nusˈtjer.t͡su/,(Northern Calabrian) the day before yesterday; two,
nzerrà,,to close,
nzieme,/ˈntsje.mə/,"together, Faticammo nzieme. ― We work together.",
nzieme,/ˈntsje.mə/,"with, together with, along with, Tuorna nzieme co me.",
nzignà,,"To show, To indicate",
Nàpule,,Alternative spelling of Napule,
nòve,,nine,
o,/oː/,or,
oggetto,,(grammar) object,
ogna,,(anatomy) nail (part of hands and toes in any organism),
