L2_orth,L2_ipa,L2_gloss,L2_etym
a,,"at, 1877, Antonio Ive, Canti popolari istriani: raccolti",
a,,"emphasises a verb; mandatory with impersonal verbs,",
abrieo,,Hebrew,
ago,,needle,
alba,,dawn,
amante,,"lover
1877, Antonio Ive, Canti popolari istriani: raccolti a Rovigno, volume 5, Ermanno Loescher, page 128:
A çiò che lo meîo amante el me cunprasse;
So that my lover would buy me;",
amure,,"love, 1877, Antonio Ive, Canti popolari istriani: raccolti",
anca,,"also, too, as well",
anema,,"soul, 1877, Antonio Ive, Canti popolari istriani: raccolti",
anteîco,,"old, ancient",
aqua,,water,
ardùr,,"heat, ardor, passion, fire",
armileîna,,"apricot, 1877, Antonio Ive, Canti popolari istriani:",
avì,,"to have, (auxiliary, followed by a past participle)",
azì,,vinegar,
bachitada,,a blow with a rod,
bagnà,,"to wet, soak",
balissa,,beauty,
banbuluoto,,male doll,
bandera,,Alternative form of bangera,
bangera,,flag,
bas'ciamà,,to swear; to curse,
Bas'cian,,"A male given name from Latin, equivalent to English Sebastian",
batalgia,,"battle, 1877, Antonio Ive, Canti popolari istriani:",
bazuogno,,need,
ben,,well,
beîpara,,viper,
beîso,,abyss,
bianco,,"white, 1877, Antonio Ive, Canti popolari istriani:",
biel,,"beautiful, 1877, Antonio Ive, Canti popolari istriani:",
bies'cia,,beast,
biondo,,"blond, 1877, Antonio Ive, Canti popolari istriani:",
bis'ciuleîna,,"little creature, animal, beast (e.g. an insect)",
biundeleîna,,"a young blonde girl
1877, Antonio Ive, Canti popolari istriani: raccolti a Rovigno, volume 5, Ermanno Loescher, page 40:
Vuoltite biunduleîna inverso lai,
Turn around toward this place, little blonde,",
boûz,,voice,
brasso,,arm,
bucheîn,,"Diminutive of buca; little mouth, 1877, Antonio Ive,",
bucun,,"mouthful, morsel",
bulpo,,fox,
cal,,"street, alley",
calsa,,"sock, stocking",
cameîn,,fireplace,
can,,dog,
canpaneîl,,"bell tower, belfry, campanile",
capo,,"head, 1877, Antonio Ive, Canti popolari istriani: raccolti",
carisa,,caress,
caro,,"dear; darling, 1877, Antonio Ive, Canti popolari istriani:",
carpano,,hornbeam,
cascà,,to fall,
caval,,horse,
caì,,to fall,
cesa,,church,
che,,"that, 1877, Antonio Ive, Canti popolari istriani: raccolti",
cialieste,,"celestial, heavenly, pale blue, sky blue",
ciamà,,to call,
ciapà,,"to take, to catch, get",
ciave,,key,
ciuodo,,nail (metal fastener),
cognada,,sister-in-law,
confeîn,,"border; frontier, 1877, Antonio Ive, Canti popolari",
cor,,heart,
core,,"heart, Ti son la manduleîna del mio core;, You are",
cosa,,thigh,
crìssi,,to grow,
cu',,"Apocopic form of cun
1877, Antonio Ive, Canti popolari istriani: raccolti a Rovigno, volume 5, Ermanno Loescher, page 128:
Cu’ ’l su’ pruoprio bucheîn el me magnasse;
With his pretty mouth he would eat me;",
cugnussi,,to know,
cume,,"how, 1877, Antonio Ive, Canti popolari istriani: raccolti",
cumio,,elbow,
cun,,"with, 1877, Antonio Ive, Canti popolari istriani: raccolti",
cunpagno,,companion,
