L2_orth,L2_ipa,L2_gloss,L2_etym
-a,,This term needs a translation to English. Please help,
aka,,to drive,
aker,,"field, cultivated land",
al,/aːl/,eel,
alder,,"all, whole, complete",
alder,,"lifetime, age; how old someone or something is, age,",
alder,,"lifetime, age; how old someone or something is, age,",
anda,,to breathe,
ande,,"breath, gas, steam, spirit, soul",
annar,,"second, other",
aptan,,"afternoon, evening",
ar,,year,
argher,,"cowardly, bad, evil, wicked, angry",
arve,,heir,
arþer,,"scratch plough, ard",
asker,,"ash (tree), wooden box",
atertan,,eighteen,
atta,,eight,
attatighi,,eighty,
attundi,,eighth,
axl,,shoulder,
badha,,to bathe,
bani,,"violent death, murderer",
bar,,bare,
bara,,"to bare, make bare",
barn,,child,
ben,/beːn/,"bone, leg",
beþa,,to demand,
binda,,"to bind, tie",
bita,,bite,
biuþa,,to offer,
biþa,,"to await, to wait for, to undergo, to suffer",
biþia,,"to request, to ask for, to pray",
blaþ,,"leaf, page (in a book), blade",
blekia,,to bleach,
blinder,,"blind, invisible, obscure",
blome,,"flower, offspring",
bloþ,,"blood, living being, human",
blædhra,,bladder,
bløter,,"soft, weak",
bløþa,,to bleed,
bok,,book,
bora,,"to drill, penetrate",
borgh,,"fortification, stronghold, city",
bot,,"improvement, benefit, utility, cure, compensation",
brander,,"fire, conflagration, sword",
breþa,,"to broaden, to spread, to cover",
breþer,,"broad, wide",
brinna,,"to burn, be on fire",
brista,,"to break, burst",
broþir,,brother,
bruþ,,bride,
bryggia,,"bridge, jetty",
bryggia,,to brew,
bryggia,,to brew,
brynia,,coat of mail or plates,
bryst,,breast,
bryta,,"to break, crush, to mine, to abort, to change",
brænna,,"to cause to burn, to set fire upon",
brøþ,,bread,
bughi,,bow,
buker,,"bouk, belly, torso, body, uterus",
bukker,,"buck, battering ram",
bulster,,"pillow, cushion",
bur,,"dwelling, residence, storehouse, room, chamber, cage",
buþa,,"to proclaim, announce",
byria,,"to begin, originate, to found",
byrþ,,"bearing (that which carries), burden (that which is",
bækker,,"brook, stream",
bælgher,,"belly, abdomen, bellows",
bænda,,"to bend, to flex",
bænker,,bench,
bær,,berry,
bæra,,"to bear, carry",
bæria,,"to beat, strike",
bøghia,,"to bend, to turn, to force, compel",
bøn,,"prayer, boon",
dagher,,day,
dal,,valley,
deghia,,"housekeeper, mistress",
dela,,"to divide, to share, to deal, to argue, to dispute,",
digher,,"thick, big, large",
diuper,,deep,
diur,,animal,
diærver,,"bold, presumptuous",
dofna,,to become weak,
dottir,,daughter,
dragha,,"to draw, pull",
drikka,,to drink,
driva,,"drive forward; push on, force, manage; perform, inflict,",
drupi,,drop,
drykker,,"drink, beverage, festivity (with massive alcohol consumption),",
drænger,,"man, especially a capable or brave man, young man,",
drænkia,,"to submerge in water, to cause to drown",
dræpa,,"to slay, kill",
dugha,,"to be strong, to be capable, to help, to benefit, to",
dumber,,"mute, unable to speak, muffled, obtuse, blunt",
duva,,"dove, pigeon",
dværgher,,dwarf,
dyngia,,pile of dung; manure,
dyr,,"expensive, valuable",
dæggia,,"to suckle, to give milk",
