L2_orth,L2_ipa,L2_gloss,L2_etym
aa,,"also, 1908,  Astor C. Wuchter,  “Die Mudderschprooch”,",ouh
aa,,"on, to",ana
aa,,"on, to",ana
Aa-Be-Ze,,alphabet,
aabetungswaerdich,,adorable,
aadechtich,,attentive,
aadechtich,,attentively,
Aadler,,eagle,
aadreffe,,to meet,
aaduh,,(reflexive) to get dressed,
aafange,,"to begin, to start",
aafingre,,"to touch, to handle",
Aag,,eye,
Aageblick,,moment,
aagebore,,"hereditary, inborn, innate, intuitive",
aagebroche,,opened,
aagelegge,,concerned for,
aagenehm,,"agreeable, delightful, welcome",
aagenehmlicherweiss,,agreeable,
aagescheinlich,,evident,
aagfault,,rotten,
aagrisse,,torn,
aagschpellt,,pinned (on),
aagschtoche,,worm-eaten,
Aaguscht,,August (month),
aagwaxe,,pleuritic,
aahaltend,,continuous,
aahawwe,,"to wear, to have on, Ich hab en Hemm aa., I have a",anhaben
aaheemlich,,comfortable,
aahengisch,,clinging,
aalache,,"to smile, to attract",
aardich,,decent,
aarem,,"needy, in need, poor",arm
aaremseelich,,paltry,
aarensch,,orange,
Aarm,,arm,Arm
Aarsch,,"ass, posterior, buttocks, butt end of an egg",ars
aarufe,/ˈaːruːfə/,"to call, to phone, to ring",
aatme,,to breathe,
Aazeeche,,"token, omen, sign",
ab,,"off, from, away",ab
abaddich,,"particular, special, dainty, select, exclusive",
abaddich,,"particularly, especially",
Abbel,,apple,
abkoche,,"to boil, to parboil",
Abschnitt,,section,
achde,,eight,acht
achde,,eighth,achte
achde,,eighth,achte
achde,,eighth,achte
achde,,eighth,achte
acht,/axt/,eight,ahte
acht,/axt/,eighth,achte
acht,/axt/,eighth,achte
acht,/axt/,eighth,achte
acht,/axt/,eighth,achte
achtzeh,/ˈaxt͡seː/,eighteen,achtzehn
achtzeht,/ˈaxt͡seːt/,eighteenth,achtzehnte
achtzeht,/ˈaxt͡seːt/,eighteenth,achtzehnte
achtzich,/ˈaxt͡sɪç/,eighty,achtzig
achzeh,,eighteen,achtzehn
aehnlich,,"similar, like",
Aendi,/ˈændi/,aunt,auntie
Aerdabbel,,artichoke[1],Aerd
Aerdschwamm,,mushroom[1],
Ahorn,,(rare) maple,
all,,all,al
allee,,alone,allein
allee,,alone,allein
allesmenanner,,everything,
allezwee,,"both, Allezwee waare gsoffe.Both were drunk.",
alliebber,,"everyone, everybody, Loss alliebber wisse, Let everyone",
alsemol,,sometimes,
alsfatt,,always,
Amschel,,"American robin, Turdus migratorius, 1911, The Pennsylvania-German:",
aussehne,,"to look, to appear",
awer,,Alternative form of awwer,
awwer,,but,
Ax,,axle,
Ax,,"ax, axe",ackes
Ax,,"ax, axe",ackes
Baamgaarde,,"orchard, Synonym: Bungert",
-baar,,-able,-bar
Baargeld,,cash,
Baart,,"beard, chin",bart
Baas,,boss[1],
Baawoll,,cotton,
Babier,,"paper, Hock dich anne mit Babier un en Bleipensil.,",
backe,,to bake,backen
Backeschtee,,brick,
baddere,,to bother,bother
Balle,,"ball, bale",ball
balwiere,,to shave,
Band,,"band, ribbon, hinge, bandage, ligature",band
Band,,"bond, certificate of indebtedness",bond
Band,,"bond, certificate of indebtedness",bond
bang,,"afraid, scared, fearful, timid, uneasy",
Bank,,"bench, workbench",bank
Barig,,"hill, mountain",Berg
baue,,to build,
Bauer,,farmer,Bauer
Bax,,box (container),box
Beddelmann,,beggar,
