L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Tajik alphabet, written in the Cyrillic script.",
аб,,(literary or poetic) father,
абд,,(literary) slave,
аблаҳ,,"dumb, stupid",
аблаҳ,,"idiot, fool",
абр,,cloud,
абранҷан,,bracelet,
абранҷин,,bracelet,
абрешим,,silk,
абстракт,,the abstract,
абстрактсионизм,,abstractionism,
Абхозия,,Abkhazia,
август,,August,
Аврупо,,Europe,
Австралия,,Australia (a country in Oceania),
агар,,if,
адаб,,"politeness, respect, reverence, courtesy, urbanity,",
адабиёт,,literature,
аждаҳо,,dragon,
аз,,"from, since",
-ак,,Suffix which forms the diminutive.,
аккос,,photographer,
акс,,"picture, reverse, reflection",
алгоритм,,algorithm,
алов,,flame,
аломат,,"sign, mark, symbol, token, signal",
анбоштан,[æmbɔːʃtæn],to fill up,
ангишт,,charcoal,
англисӣ,,English (language),
ангур,,grape,
ангушт,,finger,
андохтан,[ændɔːxtæn],to throw,
анкабут,,spider,
анкабӯт,,spider,
анҷомидан,[ændʒɔːmiːdæn],to end,
апелсин,,orange (fruit),
апрел,,April,
ар,,(poetic) if,
арзидан,[ærzidæn],to cost,
арзон,,cheap,
Арманистон,/ærmænistɔːn/,"Armenia (a country in Europe and Asia)
Арманистон яке аз кишварҳои Осиё ва Аврупо аст. ― Armaniston yake az kišvarhoyi Osiyo va Avrupo ast. ― (please add an English translation of this usage example)",
арманӣ,,Armenian,
арманӣ,,an Armenian,
арра,,saw,
арча,,juniper,
арғамчин,/ærʁæmtʃin/,rope,
арӯсӣ,,wedding (marriage ceremony),
асал,,honey,
асб,,Alternative spelling of асп (asp),
асп,/æsp/,"horse, knight (chess)",
афзудан,,to increase; to add,
афкандан,[æfkændæn],to throw,
афрохтан,/afɾɔːxˈtan/,"to raise, to elevate",
афрӯхтан,[æfrɵxtæn],to kindle,
афсона,,tale,
афтодан,,to fall,
Афғонистон,/afɣɔːnistɔːn/,Afghanistan (a country in Asia),
аҳмақ,,"idiot, fool, dolt",
аҳмақ,,"idiotic, foolish, stupid",
Б,,"The second letter of the Tajik alphabet, written in the Cyrillic script.",
ба,/bæ/,at,
бабр,,tiger,
бад,,bad,
бадан,,body,
байн,,between,
баланд,,high,
бале,[ˈbale],(formal) yes,
банан,,banana,
банда,,"servant, slave",
банда,,"(deferential, formal) I, me",
бараҳна,,"naked, nude",
барзагов,,ox,
бародар,/baɾɔːˈdaɾ/,brother,
барра,/bærːæ/,lamb,
барф,,snow,
баскетбол,,basketball,
бастан,,to bind,
бахшидан,,"to forgive, to pardon, to absolve, to excuse, to give,",
бача,,child,
баъд,,"some, part of",
баҳор,,"spring, the season., blossom",
баҳр,/bæhr/,sea,
бе,/be/,without,
бе-,/be/,-less,
бебок,,fearless,
бевафо,,"traitorous, disloyal",
бегоҳ,,evening,
бегуноҳ,,innocent,
бедодгарӣ,,"injustice, lawlessness, oppression, tyranny, despotism",
бедодӣ,,"injustice, lawlessness, tyranny",
Бейрут,,Beirut (the capital city of Lebanon),
бел,,"shovel, spade",
Беларус,,Belarus (a country in Europe),
бемаъни,,meaningless,
бемор,[beˈmɔːɾ],sick,
бемористон,,hospital,
беназир,,"peerless, matchless, incomparable",
бепарво,,"fearless, brave, reckless, thoughtless, careless",
беранг,,"colourless, colorless",
бесим,,wireless,
беситора,,starless,
бетараф,,"impartial, neutral",
бетақсир,,"innocent, blameless",
