L2_orth,L2_ipa,L2_gloss,L2_etym
abiha,,bee,
achachi,,old man,
achalachiy,,"(transitive) to adorn, embellish",
achalakuy,,(intransitive) to adorn oneself,
achalay,,"(transitive) to adorn, embellish, decorate, beautify
Sipaskunaqa ñawrap llimphi t'ikawanmi chukunkuta achalanku.The girls adorn their hats with flowers of various colors.",
achanqaray,,"begonia, used for red dye",
achhiy,,sneeze,
achhiy,,(intransitive) to sneeze,
achihyay,,Alternative spelling of achikyay,
achik,,"light, bright",
achik,,"light, glow",
achikyay,,"(intransitive) to illuminate, (intransitive) to dawn,",
achikyay,,"dawn, light",
achira,,"achira, purple arrowroot, (Canna indica )",
achiwa,,small parasol,
achiwiti,,Alternative spelling of achiyuti,
achiy,,(transitive) to enjoy,
achiyuti,,"achiote, (Bixa orellana)",
achka,,"many, much, a lot",
achkachay,,"(intransitive) to abound, be abundant, (transitive)",
achuqalla,,weasel,
achuqcha,,"stuffing cucumber, caigua, (Cyclanthera pedata)",
achuray,,(transitive) to deal out,
Afgansuyu,,Afghanistan (a country in Asia),
ahllay,,Alternative spelling of akllay,
ahlluykachay,,Alternative spelling of aklluykachay,
aka,,"feces, excrement",
akakllu,,Alternative spelling of hak'akllu,
akay,,"excretion, defecation",
akay,,(transitive) to defecate,
aklla,,(historical) virgin selected for religious service in the Inca Empire,
akllay,,"choice, selection, election",
akllay,,"(transitive) to choose, select, elect",
aklluy,,"(intransitive) to stutter, to stammer",
aklluykachay,,"(intransitive) to stutter, to stammer",
akray,,Alternative spelling of akllay,
akulliy,,(intransitive) to chew coca leaves,
alalay,,sorrow,
alalay,,"(intransitive) to be cold, freeze",
alawchay,,(transitive) to condole,
alayrichiy,,"(intransitive) to explain, to clarify",
Alhirya,,Algeria,
Alimanya,,Germany,
allay,,harvest or digging up of potatoes or tubers,
allay,,"(transitive) to dig, dig up, dig out, excavate; to harvest tubers",
allchay,,Alternative spelling of allichay,
alli,/ɐ.ʎɪ/,Alternative spelling of allin,
allichay,,"(transitive) to prepare, arrange",
allichiy,,"(transitive) to correct, repair",
allin,,"good, fine, okay, nice, right",
allin,,well,
allinchay,,"(transitive) to arrange, correct, fix, repair, improve,",
allinyachiy,,"(transitive) to heal, cause an improvement in health",
allinyay,,relief,
allinyay,,"(intransitive) to improve, (intransitive) to convalesce,",
allipanakuy,,(intransitive) to reconcile,
allipunakuy,,(intransitive) to agree,
alliyachiy,,Alternative spelling of allinyachiy,
allpa,,"land, earth, dust, ground, soil, terrain, field",
allpachay,,(transitive) to cover with dust,
allpanay,,(transitive) to remove dust from something,
allpaqa,,alpaca,
allpay,,(transitive) to cover with dust,
allpayachiy,,(transitive) to grind,
allpayay,/aʎˈpajaj/,"(intransitive) to become soil[1], Synonym: allpaymanay",
allqa,,brown,
allqamari,,(Ayacucho) raven,
allqu,,a dog.,
allqucha,,a puppy,
allquchakuy,,"(intransitive) to become indecent, (intransitive) to",
allquchay,,"to scorn, mock, deride, insult, to rape, violate sexually",
allwiy,,(transitive) to warp (weaving),
alpaka,,Alternative spelling of allpaqa,
alpaqa,,Alternative spelling of allpaqa,
alqa,,"black-and-white, bicolored",
alqa,,"error, failure, rupture",
alqamari,,A yellow-headed caracara (Milvago chimachima),
alqay,,(transitive) to stop,
alqochakuy,,Alternative spelling of allquchakuy,
alqochay,,Alternative spelling of allquchay,
alqu,,dog,
ama,,"(imperative) do not, used with -chu
Ama mikhuychu!
Don't eat!",
ama,,old ruin,
amachaq,,"lawyer, defender",
amachay,,"defense, protection",
amachay,,"(transitive) to defend, protect, support",
amaru,,"snake, serpent, viper",
amatay,,(transitive) to prohibit,
amawt'a,,"skillful, wise",
amawt'a,,"teacher, sage, learned person",
amawta,,Alternative spelling of amawt'a,
amañay,,(intransitive) to adapt,
amikuy,,"(intransitive) to satiate onself, satisfy onself",
amu,,"mute, dumb",
amu,,mute person,
amuyay,,"(intransitive) to become mute, to become silent",
ancha,,"very, big, excessive, a lot",
ancha,,"well, very well",
anchachay,,"(transitive) to exaggerate, to magnify",
anchayay,,"(intransitive) to worsen, usually with respect to health",
anchaykachay,,(intransitive) to boast,
Angula,,Angola,
anka,,eagle,
ankallikuy,,"(intransitive) to rise in rebellion, to offer resistance",
anku,,"resistant, elastic, resilient",
anku,,"cord, whip",
anqas,,blue,
anqas,,indigo (Indigofera suffruticosa),
anqil,,angel,
anqusay,,(transitive) to drink to one's health,
anschiykachay,,(intransitive) to whine,
anschurichiy,,(transitive) to dislodge,
anschuriy,,"(intransitive) to make way, to get out of the way",
anschuykunakuy,,(transitive) to get together amicably,
anschuykuy,,(transitive) to approach to,
antachay,,(transitive) to coat with copper,
antanka,,"airplane, aircraft",
anti,,eastern,
anti,,east,
Antikuna,,Andes Mountains,
anyay,,"(transitive) to berate, reprimand",
apakamuy,,(transitive) to bring along,
apakapuy,,(transitive) to carry something along with oneself,
apamuy,,"(transitive) to bring, fetch",
apanqura,,"tarantulas or large spiders of the genera Pamphobeteus, Acanthoscurria, Phormictopus, Xenesthis, etc. (family Theraphosidae)",
apasanka,,spider,
apatatay,,(intransitive) to delay,
apay,,(transitive) to carry,
apaykachay,,"(transitive, intransitive) to drive",
apaykuy,,(transitive) to introduce,
apaysiy,,(transitive) to help to carry,
api,,"soft, smooth",
api,,"porridge, soup, pudding",
apichakuy,,(intransitive) to wet oneself,
apichay,,(transitive) to wet,
apuchay,,"(transitive) to honor, venerate",
aqchi,,"bird of prey
Synonym: (Cuzco) anka",
aqha,,"corn liquor, chicha",
aqhayay,,(intransitive) to become sour,
aqtuy,,"(intransitive) To vomit, puke, spit out, spit.",
aqu,,sand,
aquchay,,to cover with sand,
ararankha,,lizard,
araway,,to kill by hanging,
Arhilya,,Algeria,
ari,,"really, well, then",
ari,,then,
ari,,"edge, sharpness",
Arika,,"Arica (the capital city of the Arica y Parinacota region, Chile)",
arinsay,,to rent,
arma,,"basin, sink, bathtub",
armakuy,,reflexive of armay to bathe,
armay,,(intransitive) to bathe,
Arminya,,Armenia (a country in Europe and Asia),
arphayay,,"to grow dark, to darken",
arqhipay,,to convulse,
aruma,,orange,
arus,,rice,
arwiy,,"(transitive) to bind, entwine",
arí,,yes,
Asarsuyu,,Azerbaijan (a country in Europe and Asia),
aschiy,,Alternative spelling of achhiy,
ashiy,,"(transitive) to seek, look for",
ashtay,,Alternative spelling of astay,
ashwan,,Alternative spelling of aswan,
asipayay,,humour,
asipayay,,"(intransitive) to mock, laugh at, make fun of",
asiy,,laughter,
asiy,,"(intransitive) to laugh, smile",
askhayachiy,,(transitive) to increase,
askhayay,,"(intransitive) to increase, to multiply",
asllayachiy,,"(transitive) to diminish, lessen",
asnay,,"stench, stink",
asnay,,"(intransitive) to stink, smell (bad)",
asnu,,donkey,
aspiy,,"(transitive) to scratch, scrape",
astakuy,,(transitive) to move away,
astay,,relation,
astay,,"(transitive) to transport, cart, bring, carry (in conveyance)",
astay,,"(transitive) to whip, hit",
astay,,"(transitive) to whip, hit",
asut'iy,,(transitive) to flagellate,
asuy,,(movement) to approach,
asuykuy,,"(transitive) to approach, to go near to",
aswan,,more,
aswan,,"on the contrary, but",
ataw,,"lucky, fortunate",
ataw,,"luck, fortune",
atikay,,(transitive) to despoil to a vanquished,
atilchay,,"(transitive) to contend, to contest",
atillcha,,friend,
atipa,,victory,
atipachaw,,Tuesday,
atipachikuy,,(intransitive) to be defeated,
atipanakuy,,"(transitive) to contend, to contest",
atiy,,"power, ability, abilities",
atiy,,(intransitive) to be able; can,
atuq,,fox,
awana,,"loom, tissue",
awankay,,(intransitive) to glide,
awannay,,(transitive) to unweave,
