L2_orth,L2_ipa,L2_gloss,L2_etym
achaati,,"man
1975,  [Instituto Lingüístico de Verano],  Frases sencillas, tarasco-español‎[1], third edition, page 5:Maru achäticha ánchikuaɹisʌndi kámpuɹisʌ.Some men work in the field.",
acháati,,man,
achójki,,axolotl,
achäti,,Obsolete spelling of achaati,
acuitze,,Obsolete spelling of akuitsi,
ájusï,,garlic,
akamba,/aˈkampa/,maguey,
akuitsi,/aˈkʷit͡si/,snake,
amanhejchakua,,antojitos,
amatsï,/aˈmat͡sɨ/,white-nosed coati (Nasua narica),
ambajtsïkuni,,comb,
anátapu,,tree,
angatapu,,Obsolete spelling of anhatapu,
anhatapu,/aˈŋatapu/,tree,
asome,,monkey,
auani,,rabbit,
axuni,/aˈʃuni/,deer,
camatsita,,Obsolete spelling of kamatsïta,
caracata,,Obsolete spelling of karakata,
carani,,Obsolete spelling of karani,
carataqua,,Obsolete spelling of kʼarhatakua,
cheti,,Obsolete spelling of chʼéti,
chocho,,Obsolete spelling of chóchu,
chóchu,/ˈtʃotʃo/,"grasshopper, locust ",
chpíri,,fire,
chuhpiri,,Obsolete spelling of chpíri,
chʼéti,,tail,
coqui,,Obsolete spelling of kóki,
cuiripu,,Obsolete spelling of kʼuiripu,
cuitziqui,,Obsolete spelling of kʼuitsiki,
curitze,,Obsolete spelling of kurhitsi,
ehpu,,Obsolete spelling of éjpu,
ejpu,,Obsolete spelling of éjpu,
éjpu,/ˈepʰu/,head,
enandi,,guava,
éskua,/ˈeskʷa/,eye,
eskuela,,"school, 1975,  [Instituto Lingüístico de Verano], ",
etuqua,,Obsolete spelling of itúkua,
ezqua,,Obsolete spelling of éskua,
hahqui,,Obsolete spelling of jájki,
haniqua,,Obsolete spelling of janikua,
hauiri,,Obsolete spelling of jauiri,
hozqua,,Obsolete spelling of jósku,
hurincxqua,,Obsolete spelling of jurhinhkskua,
iorhekua,/joˈɽekʷa/,"river
1975,  [Instituto Lingüístico de Verano],  Frases sencillas, tarasco-español‎[1], third edition, page 8:Sábadu jimbó juchá niuaka ioɹékuaɹu jupani.On Saturday we go to the river to do washing.",
ioɹékua,,Obsolete spelling of iorhekua,
iréta,,(Eastern Purepecha) town,
isinkua,,armadillo,
itsï,,water,
itúkua,,salt,
jajki,,Obsolete spelling of jájki,
jájki,/ˈxakʰi/,hand,
janíkua,/xaˈnikʷa/,rain,
jauiri,/xaˈwiri/,hair,
jauíri,,Obsolete spelling of jauiri,
jiuatsï,,coyote,
jósku,,star,
jurhinhkskua,/xuˈɽiŋkskʷa/,knee,
jurhintskua,,Alternative spelling of jurhinhkskua,
juɹiŋkskua,,Obsolete spelling of jurhinhkskua,
kamata,,atole,
kamatsïta,,brain,
karakata,,"(obsolete) something painted, something written, writing",
karani,/kaˈrani/,(obsolete) paint,
karáni,,Obsolete spelling of karani,
kárani,/ˈkarani/,fly,
karhataqua,,Obsolete spelling of kʼarhatakua,
-kata,,Past passive participle.,
kóki,,toad,
kuanasï,,frog,
kuanhasï,/kʷaˈŋasɨ/,frog,
kuarachi,,sandal,
kuaraki,,squirrel,
kuaroxikua,,smallpox,
kuaróšikua,,Obsolete spelling of kuaroxikua,
kuáti,,twin,
kuatsita,,"excrement, feces",
kúmi-wátsï,,(Eastern Purepecha) fox,
kúmu,,gopher,
kupanda,,avocado,
kurhitsi,/kuˈɽit͡se/,buzzard,
kʼarhatakua,/kʰaˈɽatakʷa/,"broom, a kind of shrub (Baccharis conferta), [1790,",
kʼuiripu,,person,
kʼuitsiki,/kʷʰiˈt͡siki/,skunk,
Mexiku,,Mexico,
Michoakani,,Michoacán,
mintsita,/minˈt͡sita/,heart,
mintzita,,Obsolete spelling of mintsita,
misitu,,cat,
miztu,,Obsolete spelling of misitu,
pangua,,Obsolete spelling of pʼángua,
panqua,,Obsolete spelling of pʼángua,
paracata,,Obsolete spelling of parakata,
parakata,/paˈrakata/,butterfly,
patamu,,Obsolete spelling of pʼatamu,
pʼángua,,broom,
pʼatamu,,reed,
