L2_orth,L2_ipa,L2_gloss,L2_etym
ёвкс,,tale,
ёвтамо,,message,
ёвтнема,,story,
ёжо,,"feeling, state, health, паро ёжоparo öžowell-being",
ёзамо,,friction,
ёзнэ,,snake,
ёзь,,chub (zoology),
ёл,,pond,
ёндол,,lightning,
ёнкс,,"direction, quarter, compass point
пелеве ёнксpeleveönksNorth",
ёнкуля,/ˈjonkulʲa/,"gospel, evangel, Матвейстэ Ёнкуля, Маркасто Ёнкуля,",
ёр,,quail,
ёрниця,,brave man,
ёрок,,"skill, proficiency, dexterity, craft",
ёток,,fool,
ёшка,,"landmark, milestone",
ава,,"woman, mother, авамavammy mother",
ававт,,mother-in-law (husband's mother),
аволдавомс,,"to be swept, кияксось аволдавсьkiäksoś avoldavśthe",
аволдавтомс,,"to make somebody, wave, sweep, besom, strike at, nod,",
аволдакшномс,,"to wave, to besom, to sweep, to strike at, to nod,",
аволдамс,,to wave,
аволямс,,"to wave, to besom, to sweep, to strike at, to nod,",
автемс,,to open,
аель,,"girth, cinch",
азор,,"master, owner",
айгор,,stallion,
ал,,egg,
алаша,,"horse, gelding, hoss",
Алгамасторт,,the Netherlands,
ало,,lower,
аловбандт,,"downhill,",
алойшть,,"very, extremely, highly
Сон алойшть паро ломанесьSon alojštʹ paro lomanesʹHe's a very good person",
алтыма,,"net, fishnet",
алтюжа,,egg yolk,
андомс,,feed,
анок,,ready,
аравтыця,,film director,
арво,,"non-fermented mead, water with honey",
арво,,"clean, pure",
аргумне,,raven,
аржо,,black woodpecker,
арсемапель,,(computing) computer,
арт,[ˈart],"pattern, design, tracery, picture, image, photograph,",
атя,,"elder, old man, husband",
атярозь,,ergot,
ацерьке,,(anatomy) A neuron.,
белой,,pantry,
Блаушка,,(religion) Feast of the Annunciation,
булдыгай,,eagle-owl,
ваксарке,,Diminutive of ваксар (vaksar),
валкс,,"dictionary, stretched and dried skin, ruble",
валмельгакс,,postposition,
валыкелькс,,foreword,
варамс,,"To swear, take an oath, vow.",
вармазей,,red-footed falcon (Falco vespertinus),
васоньбеельть,,scissors,
васоньгоморо,,"cupped hand, handfull
Симемс ведте васоньгоморсоSimems vedte vasonʹgomorsoTo drink water from cupped hands.",
васта,,"spouse, one's husband or wife",
вастаньчи,,Tuesday,
вастомазонок,,goodbye,
вата,,father-in-law (wife's father),
вашо,,foal,
вединзей,,"blackberry, brambleberry, вединзей пряка ― vedinzej",
ведьбача,,mink,
ведьбеште,,water caltrop,
вежава,,younger daughter-in-law,
веженсь,,"younger, youngest, little",
вейке,,one,
венч,,boat,
верь,,(body) blood,
верьгума,/ˈvʲerʲɡuma/,flint,
вете,,five,
видьгеме,,Orthodoxy,
вирь,,forest,
вирьверьгиз,,"eastern wolf, Canis lycaon",
виряш,/ˈvirʲaʃ/,sister-in-law (elder brother's wife),
ВР,,UN (United Nations),
гавдан,,"aftergrass, aftermath, eddish, fog grass, regrowth",
гайна,,"pigsty, pigpen",
гуй,,snake,
дёрть,,"(anatomy) male genitalia, penis, Heikki Paasonen, Mordwinisches",
жаба,,child,
жабаксчи,,childhood,
жабарда,,gluttony,
заводкс,,refrain (in song),
замедь,,"fence, hedge",
запон,,"pinafore, apron",
зарка,,cricket ball,
здынь,,"picket, stake, pole",
зепе,,pocket,
злыдарь,,"vagabond, tramp",
зобня,,stomach,
зуйть,,"creeps, goosebumps, goosies",
зэме,,"something of prime quality, refined",
зэрть,,"sound, rumble, bellow",
зэхель,,"breath, waft (of wind)",
игла,,"bar, hasp, bolt",
игриней,,miser,
идемка,,"game, wild fowl",
ие,,year,
иза,,harrow,
изниця,,"winner, champion",
индерь,,honeysuckle,
ине,,"great, grand, big",
иненсь,,"elder
иненсь цёразоinenś cörazohis elder son",
инескеть,,"please
Инескеть, совадо седе мейлеIneskeť, sovado sede mejlePlease, come later",
Инечи,,Easter,
инже,,guest,
инзамо,,reproach,
инзей,,"raspberry
Турванзо тейтеренть якстердсть, теке инзейтьTurvanzo tejterenť äksterdsť, teke inzejťGirl's lips are red like raspberries",
инкс,,"strickle, adze",
инязор,,king,
инязорава,,queen,
инязорпаз,,"emperor, Ней Япониянь инязорпаз те вейкине кирдиця",
инязорпазксчи,,empire,
инятя,,"elder, alderman",
ирдез,,rib,
исень,,"yesterday, yesterday's, yester",
кёльнаведь,,"cologne, eau de Cologne",
каваз,,"dam, dike",
кавалалкс,,armpit,
каворь,,"gristle, cartilage",
кавто,,two,
кайга,,"zither, chordophone, psaltery, kantele",
кайгарш,,ground squirrel,
кал,,fish,
каломс,,to fish,
карь,,"bast shoe, lapti",
касыкс,,(botany) plant (organism capable of photosynthesis),
катьляс,,"dwarf, midget, gnome (mythology)
Ловняське ды сисем катьлястьLovnäśke dy sisem kaťläsťSnow White and seven dwarfs",
качадомка,,perfume,
каяш,,"broken beer, deadish beer, vapid beer",
кедь,,"hand, arm",
келее,,black grouse,
кель,,language,
кельмевкске,,ice cream,
кельмой,,suet,
кем,,boot,
кемень,,ten,
кене,,quill,
кенере,,elbow,
кенерь,,elbow,
кенже,,"nail, claw, hoof",
кенкшикелькс,,threshold,
керша,,club assotiation of members,
ки,/ki/,"way, road, V. I. Ščankina (2011) Russko-mokšansko-erzjanskij",
кивкснав,,bullet,
кизэ,,summer,
кизэнек-теленек,,summer and winter alike,
кизэнь,,of summer,
килей,/kʲilʲej/,(botany) birch,
киньгуловтома,,"mothball, insecticide, naphthalene",
кире,,"ball of string, lump, Кирьга парентень куйсь чапамо",
киска,,dog,
кича,,siskin,
кияло,,sister-in-law,
ковкерькс,,calendar,
ковставкс,,magazine,
кой,,"law, tradition, custom",
кой,,"As part of compound particles:, кой-зярдо, кой-косоkoj-zärdo,",
кой,,"As part of compound particles:, кой-зярдо, кой-косоkoj-zärdo,",
колмо,,three,
конёв,,"paper, document",
конёвкс,,book,
корш,,owl,
кота,,shoe,
кото,,six,
котян,,rectum,
кохви,,coffee,
кочкиця,,"voter, elector, weeder, vintager, picker",
кочкодык,,quail,
кош,,"hovel, hut, cot",
кошт,,air,
Кранцмастор,,France,
кренч,,raven,
Кри.,,"B.C., BC (abbreviation for Кристозонь икеле, before",
Крм.,,"A.D., AD (abbreviation for Кристозодо мейле, anno Domini)",
кстый,,"wild strawberry, wood strawberry",
кудо,,house (building),
кудораське,,family,
куко,,cuckoo,
Куловне,,Cinderella (the fairy tale and the protagonist),
куломс,,to die,
кулсемс,,to be epileptic,
култаемс,,"to limp, be lame",
кумба,,carpet.,
кумбава,,water nymph,
кумбо,,wave.,
курда,,(zoology) crucian carp,
курмуш,,"city block, neighborhood",
Курсякст,,"(astronomy): Libra., (astrology): Libra.",
куцькан,,eagle,
кши,,bread,
кшна,,leather belt,
кшни,,iron,
кшумань,,radish,
леля,,elder brother,
лем,,name,
лембеёнксонь,,southern,
лемвал,,noun,
ливтяка,,airplane,
ликша,,(uncountable) buckwheat,
лисьмапря,,spring (of water),
лишме,,horse,
лов,,snow,
Ловняське,,Snow White,
ловсо,,milk,
локсей,,swan,
максо,,liver anatomy; food,
мастор,,land,
мевть,,sail,
мевтямс,,to sail,
медь,,honey,
менель,,sky,
менельгев,,meteorite,
ментюк,,(zoology) burbot,
метьказ,,lizard,
миле,,oar,
миледиця,,oarsman,
минь,,(first person plural) we,
мирде,,husband,
мода,,soil,
модаре,/ˈmodarʲe/,serf,
мон,,(first person singular personal pronoun) I,
морокерькс,,epic,
муё,,"moustache, whisker",
муниця,,wizard,
нама,,"sure, surely, of course, really",
нар,,"weed, grass",
нарамгудо,,barbershop,
нарамо,,shaving,
наргедь,,"turf, sod",
наркодевемс,,to be haunted,
наркодемс,,to haunt,
наркоть,,delusion of persecution,
нармунь,,bird,
нартнемка,,eraser,
недь,,"handle, helve, shaft",
нейдь,,miss,
ни,,wife,
низаня,,mother-in-law (wife's mother),
нимиляв,,butterfly,
нов,,advice,
норовжорч,,lark,
нупаль,,room,
нупонь,,moss,
нуртямопель,,liquid,
нусма,[ˈnus.ma],"sadness, grief, sorrow",
нучко,,(zoology) pike,
овто,,bear,
огай,,echo,
одирьва,,"bride, daughter-in-law, young woman",
одра,,shroud,
ожа,,sleeve,
ожня,,amber,
ожо,,yellow,
ожо,,jaundice,
ожопуло,,oriole,
озамс,,sit,
озатя,,priest,
озяз,,sparrow,
ой,,"oil, butter",
олговедь,,beer,
орма,,disease,
оска,,ball,
отраз,,"bun, scone",
очко,,"tub, trough",
ош,,town,
пад,,(anatomy) vagina,
падо,,wall,
пазморо,/ˈpazmoro/,"psalm, Озксодо мейле минь морынек пазморо.Ozksodo mejle",
пазуре,,angel,
пакся,,field,
пал,,bit,
паломс,,burn,
панар,,shirt,
паникудо,,kitchen,
папа,,(anatomy) penis,
Папазей,/pɑpɑzʲej/,"(in magic incantations) ruler of the penis, papaźej",
паскомс,,to copulate,
пе,,head,
пезэмапель,,shampoo,
пей,,tooth,
пейвадема,,toothpaste,
пейзывель,,gum (soft tissue around the teeth),
пейзэме,,toothbrush,
пейнурдо,,jaw,
пеке,,stomach,
пекев,,pregnant,
Пелькине,,Tom Thumb,
пенге,,"billet, log, chock (of wood), wood block (for use as firewood)",
переусь,,ground squirrel,
пеште,/pʲeʃtʲe/,nut,
пивтембарь,,butter churn,
пиже,,"(chemistry) copper, V. I. Ščankina (2011) Russko-mokšansko-erzjanskij",
пиже,,"green, V. I. Ščankina (2011) Russko-mokšansko-erzjanskij",
пиземе,,rain,
пиземечирьке,[pizʲemet͡ʃirʲke],(meteorology) rainbow,
пизьгата,,"swift, swallow",
пизэке,,"(pathology) growth (mass of cells affected by a disease),",
пизяз,,titmouse,
пил,,elephant,
пиле,,(anatomy) ear,
пилекс,,earring,
пильге,,(anatomy) leg,
пинге,,"age, century",
пине,,dog,
пире,,garden,
пиря,[ˈpirʲa],wall,
письмар,,starling,
питере,,corncrake,
пиче,,pine,
пиче,,kidney,
пиче,,kidney,
пичемарь,,(fruit) pineapple,пиче
повамс,,strangle,
пово,,"partridge, grouse",
поза,,"kvass, boza",
покшолма,,"command, direction, authorities, (colloquial) chief,",
поназ,,(archaic) honey,
понкст,,"pants, trousers",
потявтомс,,"to milk, сон потявты скалтson potjavty skaltshe milks",
почо,,(anatomy) navel,
промкс,,"meeting, gathering, conference",
пря,,head (in many senses),
прявт,,"president, chief, head, leader, commander, boss, manager",
прякс,,"top, peak",
псака,,cat,
пувоз,,swarm,
пукшо,,buttocks,
пулакш,,"nape, occiput",
пуня,,"hazel hen, hazel grouse",
пуре,,"mead, honey wine",
пуро,,"herd, flock, muster, kettle, swarm, school, pod, gam,",
пустачей,,yellowhammer,
пучо,,reindeer,
пуярмо,,stomach of poultry,
ракша,,animal,
раужо,,black,
реве,,sheep,
ривезь,,fox,
сёвонь,,clay,
сёкань,,deer,
сёксень,,"of autumn, of fall",
сёксня,,"in autumn, in fall",
сёксь,,"autumn, fall",
сёлмо,,wing,
сёлт,,pond,
сёрма,,"letter, writ, writing",
сёрмадей,,"author, writer",
сёрмадома,,"writing, script, scripture",
сёрмадыця,,clerk,
сёрманька,,letter (of alphabet),
сёрмацтома,,"subscription
Ювавтови куляконёв лангс сёрмацтома.Juvavtovi kuljakonjov langs sjormactoma.The subscription to a newspaper is held.",
сёрмацтомс,,to subscribe,
сёрмыкелькс,[ˈsʲormɨkelʲks],"(computing) a program, an application, an application",program
сёрмыне,,"note, memo",
сакало,,beard,
саламс,,abduct,
сан,/sɑn/,"(anatomy) tendon, sinew, V. I. Ščankina (2011) Russko-mokšansko-erzjanskij",
сараз,,hen,
седей,,"heart, middle",
сезьган,,magpie,
сельме,,(anatomy) eye,
сельмукшт,,"glasses, eyeglasses, spectacles",
сенксь,,"heron, grey heron",
серькай,,devil,
сея,,goat (especially she-goat),
сисем,,seven,
сия,,silver,
скал,,cow,
скирипкай,,wagtail,
содамкундо,,encyclopedia,
содомс,,tie up,
сон,,"he, she, it (third-person singular)",
стакачи,,"obstacle, problem, trouble",
сталмо,,weight,
стамо,,"sewing, needlework",
сувозей,,"western capercaillie, wood grouse, mountain cock, horse-of-the-wood",
сукс,,worm,
сулейкс,,silhouette,
сульть,,echo,
сундерькс,,twilight,
супрят,,"epaulette, shoulder strap",
сургудо,,thimble,
суре,,thread,
суркс,,ring (piece of jewellery),
суро,,millet,
сывель,,meat,
сывть,,"stuffing, inning",
сый,,pus,
сынь,,they (third person plural),
сырне,,gold,
сырнема,,marasmus,
сэдь,,bridge,
сэль,,fathom,
сэльге,,fibre,
сэме,,brush,
сэнь,,blue,
сэпе,,bile,
сэрьге,[ˈsɘrʲɡʲe],roach,
сэря,,acorn,
сэтьме,,"peace, Толстоень ине куваёвкс ""Тюрема ды Сэтьме""Tolstoeň",
сэтьме,,"peacefull, quiet",
сюва,,chaff,
сюкоро,,pastry,
сялго,,stinger,
сянгине,,fork,
сянго,,pitchfork,
сярдай,,"elecampane, horse-heal (Inula helenium)",
сярдо,,"moose (USA), elk (British), Alces alces",
сярко,,nit (louse egg),
сятказ,,chive,
сятко,,sparkle,
таго,,again,
тагояк,,once again,
тазт,,"itch, mange",
тандал,,candlestick,
тарваз,,sickle,
тарво,,"pain, anguish, torment, suffering, torture",
тарго,,week,
таргочи,,Sunday,
тарка,,place,
тевбарго,,"workbox, workbasket",
тевконёв,,document,
теле,,winter,
телень,,of winter,
тельня,,in winter,
тетя,,father,
теште,,star,
тикше,,grass,
тире,,blade,
тол,,fire,
тон,,(second person singular) you,
тона,,that,
тона,,"study, -logy; in this sense usually the head of a compound",
тона,,"study, -logy; in this sense usually the head of a compound",
топо,,"quark (cheese), cottage cheese, curd cheese, cheese",
топоведь,/ˈtopovʲedʲ/,"whey, serum",
торкай,,lark,
торо,,"sword, sabre, saber",
торсей,,mast (support of a sail),
