L2_orth,L2_ipa,L2_gloss,L2_etym
-অক,,"marks the accusative case, marks the dative case: to,",
আই,,"mother, mom, 16th century, Ram Saraswati, Mahabharata",
আঙ্কোৱাল,,"embrace, hug, চৰণ বন্দিলা আথে বেথে গাৱ চালি ।দশৰথে",
আজি,,today,
আঞ্চল,,"The end or border of a cloth., লোতকে তিমিত মুখ মুচিলা",
আণ্ঠু,,"knee, Shishu leela , আণ্ঠু কাঢ়ি ৰিঙ্গ পাড়ি ফুৰা ব্ৰজ",
আন্ত,,"entrails, মাথা কাটি কৰোঁ তোৰ খৰৰ বৃত্তান্ত । শৃগাল",
আন্ত,,"end, last, আন্ত আশা কৰি দুই পাইলোঁ অতিৰেক ।  শঠামিত্ৰে",
আন্ত,,"end, last, আন্ত আশা কৰি দুই পাইলোঁ অতিৰেক ।  শঠামিত্ৰে",
আপনাৰ,,"genitive of আপন (apono), own, 14th century, Madhav",
আপুনি,,"reflexive pronoun: oneself, আমাক নিবেক তই পাৰস আপুনি",
আলাস,,"laziness, ৰাম কৃষ্ণ ভাবিতে ছুটয় কাল-পাশ ।সদা ৰাম কৃষ্ণ",
ইহাত,,"here, তুমি যে শত্ৰুক, জিনিবা ইহাত, কিছুয়ে নাহি বিস্ময়",
ইহাত,,If this is the case.,
ইহাত,,locative of ই (i),
উশাস,,"breathe, inhalation, aspiration, inbreathe, নপাৱে উশাস",*উৎশ্ৱাস
এন্তে,,"(proximal, honorific) he, she
16th century, Bhattadeva, Sath Sampradaya Katha 
পাচে ঠাকুৰ দৰ্শন হুই চৈতন্যৰ মঠৰ দ্বাৰে গৈলা। তাতে ব্ৰহ্মহৰিদাসে দেখি বোলে তোৰা দুই কৈত থাকা। শঙ্কৰে বোলে আমি পূৰ্ব্বদেশী কায়স্থ, এন্তে ৰামৰাম ব্ৰাহ্মণ; মহাপ্ৰভুক দেখিতে চাওঁ।pace ṭhakuro dorśono hui coitonjoro moṭhoro dbare goila, tate brohmohoridase dekhi böle töra dui koito thaka, śoṅkore böle ami pūrbbodeśī kayostho, ente ramoramo brahmoṇo; mohaprobhuko dekhite caö̐,Afterwards, seeing Thakura, they went through the door of Chaitanya's temple. There, Brahmaharidasa saw them and asked, where do you two live? Shankara said, “I am a Kayastha from Eastern country and he is a Ramarama Brahman; we want to see Mahaprabhu.
Synonyms: এহোঁ (ehö̐), এহেঁ (ehe̐)",
এহোঁ,,"(proximal, honorific) he, she
মোৰ বৰ ভাই এহোঁ বৰ ধনুৰ্ধাৰী । শতেক ৰাৱণ ভৈলে মাৰিবাক পাৰি ॥möro boro bhai ehö̐ boro dhonurdharī , śoteko rawoṇo bhoile maribako pari .My big brother he is a big archer, if there are one hundred Ravana, they can be killed.
Synonyms: এহেঁ (ehe̐), এহেন্তে (ehente), এন্তে (ente)",
ওচৰ,,"near
14th century, Madhav Kandali, Saptakanda Ramayana Sundara Kanda.Hanumanta finds Seeta
কেশ জুখি প্ৰমাণ নপাইল হনুমন্ত ।ওচৰ চাপিয়া মুখগোট সুঙ্গিলন্ত ॥keśo jukhi promaṇo nopailo honumonto ,öcoro capiya mukhogöṭo suṅgilonto .Hanumanta didn't get evidence by measuring the hairs,He came near and smelled the mouth.",
কঁসাৰ,,"bellmetal worker, ক্ষত্ৰী বৈশ্যগণ, কায়স্থ সজ্জন, নট",
কঞ্চা,,"raw, unripe, 14th century, Madhav Kandali, Saptakanda",
কণ্টলা,,"porcupine, 15th century, Sankardeva, Saptakanda Ramayana",
কণ্ঠাল,,"(fruit) jackfruit, 14th century, Madhav Kandali, Saptakanda",
কহিত,,"where, দুয়োকুলে ৰাজা তাৰ নাজানস কাজ । কহিত শুনিলি",
কাঙ্কড়া,,crab,
কিক,,"why, আমি বীৰ থাকন্তে তোমাৰ ভয় কিক ।শৰে হানি মাৰোঁ",
কেনে,,"(interrogative) why, তুমি কেনে নথাকিলা শাশুৰীৰ পাশে?",
কেহোঁ,,"some, certain",
কেহোঁ,,"any, anybody, someone, something, কেহোঁ বোলে ধৰ ধৰ",
কৈত,,"where, হা বিধি কি কৰিলোঁ কৈক লাগি যাওঁ ।লক্ষ্মণ সমান",
খঙ্গ,,"anger, wrath, rage, মোৰসে বুৰিল জগতৰে ভৈলা ৰঙ্গ । /",
গাঙ্গ,,"river, বানৰৰ ভালুকৰ তেজে বহে গাঙ্গ।banororo bhalukoro",
গাছ,,"plant, tree, আগত কুমাৰ দুই গুহ ভৈলা পাছ । দেখাইলা দুইহাঙ্কো",
গাধৱ,,"donkey, ass, 14th century, Madhav Kandali, Saptakanda",
গাৱ,,"body, ৰাঘৱৰ অভিপ্ৰায় ইঙ্গিততে জানি ।  ঘামিলা কম্পিলা",
-গোটা,,Used for counting numerals. It's used only with nouns,
গৰু,,"cattle, cow, 15th century, Sankardeva, Saptakanda Ramayan",
ঘাঁস,,"grass, 14th century, Madhav Kandali, Saptakanda Ramayana",
ঘোড়া,,"horse, মুখে তেজ নিকলিয়া ঘোড়া গৈলা মৰি ॥mukhe tejo",
চক্ষু,,"eye, ইটো চক্ষে আৰ নেদেখিবি মাৱ বাপ । লক্ষ্মণ বীৰৰ আজি",
চান্দ,,"moon, লক্ষ্মণ বীৰক দেখি সেহি ঠাৱে ভৈগৈল মলিন চান্দ",
চিন্তা,,"thought, worry",
চিহড়্,,"to scream, shout
দ্ৱাৰকা নগৰ জুডি প্ৰজাৰ ঘঞ্চাল । চিহডয় ঘোড়া গজ ঘণ্টাৰ আষ্ফাল ॥dwaroka nogoro juḍi projaro ghoñcalo , cihoḍoyo ghöṛa gojo ghoṇṭaro aṣphalo .Tumult of citizens in the whole Dwaraka city,horses and elephants scream, strokes of bells.",
চৱৰ,,slap,
ছৱাল,,boy,
জমাই,,"son-in-law, যিটো দিতে পাৰে এই ধনুত পচাৰ ।সিসি মোৰ জমাই",
জাম,,"jambul, তেন্তেলি কণ্টকি আম জাম নাগেশ্বৰ ॥tenteli koṇṭoki",
ঝাম্প,,"jump, ৰাঘৱৰ আতিশয় নিদ্ৰাক দেখিয়া । সীতাৰ তনত পৰিলেক",
ঝিউ,,"girl, daughter, স্ৱামিৰ সোকত আকুলিত কৰি জিউ ।তাৰা লোমা",
টঙ্কা,,"money, 15th century, Sankardev, Saptakanda Ramayana",
ডাঙ্গৰ,,big,
তজু,,"your, তাৱেক্ষনে গৈলা গুৰু নৃপতিৰ ঠাই।তজু পুত্ৰ প্ৰহ্লাদক",
