L2_orth,L2_ipa,L2_gloss,L2_etym
a'yai-kik-ahsi,,"male-bodied person who does not conform to gender norms,",
aohkíí,,water,
aohkííyi,,Synonym of aohkíí,
awau-katsik-saki,,female-bodied person who does not conform to gender,
aáhsa,,"an older relative (such as grandfather, grandmother, uncle)",
Estipah-skikikini-kots,,Head-Smashed-In Buffalo Jump,
imitáá,,dog,
mamíí,,fish,
ninauh-oskiti-pahpyaki,,female-bodied person who does not conform to gender,
piikániwa,,Peigan Indian,
ponokóámitaa,,"horse
Nimáttayakiitohkokkinnaana ponokáomitai.
She also gave us each a horse.",
poos,,cat,
´,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
áákiim,,cousin,
ᑯᖿᐡ,,The Piegan Blackfoot people.,
ᔈ,,"Letter of the Blackfoot syllabary, transcribed as s.",
ᖰ,,"Letter of the Blackfoot syllabary, transcribed as e.",
ᖱ,,"Letter of the Blackfoot syllabary, transcribed as i.",
ᖲ,,"Letter of the Blackfoot syllabary, transcribed as o.",
ᖳ,,"Letter of the Blackfoot syllabary, transcribed as a.",
ᖴ,,"Letter of the Blackfoot syllabary, transcribed as we.",
ᖵ,,"Letter of the Blackfoot syllabary, transcribed as wi.",
ᖶ,,"Letter of the Blackfoot syllabary, transcribed as wo.",
ᖷ,,"Letter of the Blackfoot syllabary, transcribed as wa.",
ᖸ,,"Letter of the Blackfoot syllabary, transcribed as ne.",
ᖹ,,"Letter of the Blackfoot syllabary, transcribed as ni.",
ᖺ,,"Letter of the Blackfoot syllabary, transcribed as no.",
ᖻ,,"Letter of the Blackfoot syllabary, transcribed as na.",
ᖼ,,"Letter of the Blackfoot syllabary, transcribed as ke.",
ᖽ,,"Letter of the Blackfoot syllabary, transcribed as ki.",
ᖾ,,"Letter of the Blackfoot syllabary, transcribed as ko.",
ᖿ,,"Letter of the Blackfoot syllabary, transcribed as ka.",
ᙿ,,"Letter of the Blackfoot syllabary, transcribed as w.",
