L2_orth,L2_ipa,L2_gloss,L2_etym
baba,,father,
bema,,to smoke,
bendej,,bandage,bandage
bona,,to see,
bonga,,"to thank, to praise",
bopa,,to tie,
buhlalu,,"bead(s), beadwork",
buhlungu,,pain,
bulala,,"to kill, to murder",
busuku,,night,
buya,,"to return, to come/go back",
buza,,to ask,
cabanga,,to think,
dlala,,to play,
donsa,,to pull,
dubula,,to shoot,
dumisa,,to praise,
enza,,"to do, to make",
fifti,,fifty,fifty
fiftin,,fifteen,fifteen
figa,,"to arrive, to reach",
fo,,four,four
foshol,,shovel,shovel
foti,,forty,forty
fotin,,fourteen,fourteen
funa,,to want,
funda,,"to learn, to study, to read",
fundisa,,"to teach, to instruct",
gahle,,well,
gama,,name,
gijima,,to run,
gogo,,grandmother,
hamba,,"to go, to walk, to travel",
hlagula,,to weed,
hlala,,"to sit, to live",
hlamba,,to wash,
hlangana,,to meet,
hlanya,,"to go crazy, to go mad",
hlanza,,to vomit,
hleka,,to laugh,
hlupa,,to bother,
izwa,,"to hear, to listen",
kholwa,,to believe,
kwapa,,armpit,
kwindla,,"autumn, fall",
lahla,,"to throw away, to discard",
landela,,to follow,
libala,,to forget,
lila,,"to cry, to weep",
linda,,to wait,
linga,,"to try, to attempt",
lingana,,to be equal to,
lizwe,,"country, nation",
lwandle,,"sea, ocean",
mafuta,,"fat, grease",
mandla,,"strength, power",
manzi,,water,
mfazi,,woman,
mfula,,river,
mina,,"I, me; first-person singular pronoun.",
mkonto,,"spear, assegai",
mlenze,,leg,
mlilo,,fire,
mlomo,,mouth,
moya,,"air, wind",
msila,,tail (of an animal),
mtwana,,child,
muntu,,"person, human",
munwe,,finger,
mvula,,rain,
mzimba,,body,
ncwadi,,book,
ndaba,,"matter, issue, affair, piece of news",
ndawo,,"place, area",
ndlebe,,ear,
ndlela,,"road, path",
ndliziyo,,heart,
ndlovu,,elephant,
ndlu,,house,
ndoda,,man,
ngena,,"to enter, to go into",
ngenisa,,to introduce,
ngonyama,,lion,
ngubo,,blanket,
ngulube,,pig,
nhlanzi,,fish,
nhloko,,head,
niga,,to give,
nina,,"you, you all; second-person singular pronoun.",
nkabi,,ox,
nkomo,,cow,
nsimbi,,"iron, bell",
ntaba,,mountain,
ntwala,,louse,
nyama,,meat,
nyonga,,"hip, femur",
nyoni,,bird,
nyosi,,bee,
pakama,,"to stand up, to rise",
pakamisa,,to raise,
pefumula,,to breathe,
pumula,,to rest,
qala,,"to start, to begin",
qonda,,to understand,
sandla,,hand,
sebenza,,to work,
sebenzisa,,"to use, to utilise",
seven,,seven,seven
seventin,,seventeen,seventeen
shukuma,,"to move, to stir",
shukumisa,,"to shake, to stir",
sibamu,,"gun, rifle",
sidumbu,,corpse,
sifo,,"sickness, disease",
sifuba,,chest (of the body),
sikis,,six,six
sikistin,,sixteen,sixteen
silevu,,chin,
silwane,,animal,
sinkwa,,"bread, loaf",
stimela,,train,isitimela
tandaza,,to pray,
tembisa,,"to assure, to promise",
tenga,,"to buy, to purchase",
tengisa,,to sell,
tina,,"we, us; first-person plural pronoun.",
tri,,three,three
tshwala,,beer,
tu,,two,two
twelf,,twelve,twelve
twenti,,twenty,twenty
vala,,"to close, to shut",
vejetebel,,vegetable,vegetable
vuka,,"to wake up, to rise",
vula,,to open,
vuma,,to agree,
vumela,,to allow,
vusa,,to wake up,
vuza,,"to leak, to ooze",
wan,,one,one
wena,,you; second-person singular pronoun.,
