L2_orth,L2_ipa,L2_gloss,L2_etym
a,/ɐ/,"I, we, you (plural)",
acanimèint,,(Modena) anger; rage,
acatèr,,(Bologna) to find,
Agustèin,,"(Carpi) A male given name from Latin, equivalent to English Augustine or Austin",
agåccia,[ɐˈɡʌt̺͡s̺ɐ],"needle (long, thin, sharp implement used in sewing),",
aj-,/ɐj/,(before a vowel) Alternative form of a,
al,/al/,"(nominative case) he, (accusative case) him",
alesitimìa,,"(Carpi) alexithymia (deficiency in understanding, processing,",alexithymia
Alesànder,,"(Carpi) A male given name from Ancient Greek, equivalent to English Alexander",
americàn,/a.me.ri.ˈkaŋ/,American (person from the United States),
americàn,/a.me.ri.ˈkaŋ/,American (from or relating to the United States),
an,,year,
Andrea,,"A male given name from Ancient Greek, equivalent to English Andrew",
antibiòtic,,antibiotic,
antibiòtig,,antibiotic,
anâdra,,Bologna form of nader,
arbòt,/arˈbɔːt/,the back of a shoe,
arghignàr-as,,(Mirandola) to sulk; to pout,
arghignèr-es,,(Modena) to sulk; to pout,
argiulî,,(Carpi) past participle of argiulìr-es,
argiulî,,(Carpi) cured,
arliàda,,(Mirandola) anger; rage,
arliàda,,feminine singular of arliâ,
arlièda,,(Carpi) anger; rage,
arlièda,,(Carpi) feminine singular of arliê,
arlìa,,(Carpi) anger; rage,
Armandèin,,"(Carpi) A male given name from the Germanic languages, equivalent to English Herman",
armàri,,(Carpi) cupboard,
Armàṅd,,"(Carpi) A male given name from the Germanic languages, equivalent to English Herman",
armèri,,(Bologna) cupboard,
arpundén,,closet,
arżdåur,,(Bologna) head of household,
autostrè,,controlled-access highway,
autostrèda,,controlled-access highway,
aviditê,,gluttony,
avêr,/ɐˈveːr/,(auxiliary) to have,
avêreg,/ɐˈveːreɡ/,"(transitive) to have, to possess.",
Aśdrùbel,,"A male given name from Punic, equivalent to English Hasdrubal",
badîl,,shovel,
balēr,/bɐˈlɛːr/,"(intransitive) to dance., (transitive) to perform a",
bandîga,/baŋˈdiː.ɡa/,a convivial worker’s meal eaten after work,
barba,,(Mirandola) beard,
barbēr,,barber,
barsanèl,,(Bologna) roof tile,
bastunàda,,caning,
bastunèda,,caning,
baś,,(Mirandola) kiss,
becamòrt,,gravedigger,
becamôrt,,gravedigger,
bechén,,gravedigger,
berba,,(Carpi) beard,
brîv,/briːv/,a small bundle of cloth containing a relic[1],
bulgnaisa,,feminine singular of bulgnais,
bulgnaisa,,female equivalent of bulgnais,
bulgnaiṡ,/bulˈɲaiz/,"Bolognese; of, from or relating to Bologna",
bulgnaiṡ,/bulˈɲaiz/,a person from Bologna,
bulgnaiṡ,/bulˈɲaiz/,Bolognese dialect,
Bulåggna,/buˈlʌɲ.ɲa/,Bologna (a city and province of Italy),
bà,,cattle,
béssa,,"snake (non-poisonous, such as the grass snake)",
bêc,,cuckold,
bêś,,(Carpi) kiss,
bêş,,(Reggio Emilia) kiss,
bìsa,,"snake (non-poisonous, such as the grass snake)",
bò,,(Carpi) cattle,
bógn,,(Modena) boil; furuncle,
bógna,,(Modena) boil; furuncle,
calamêr,,periorbital dark circles,
calzaider,,(Bologna) bucket,
casunèt,,dumpster,
catèr,,"(Bologna, Modena) to find",
cavìl,,(Mirandola) hair,
cavî,,(Carpi) hair,
cazòt,,fist,
cgnósar,,(Mirandola) to know,
cgnùser,,(Modena) to know,
chèśa,,house,
ciócc,,drunk,
ciùc,,drunk,
comportamentìśem,,(psychology) behaviourism,
comportamentìśum,,(psychology) behaviourism,
Coràdo,,"(Carpi) A male given name from the Germanic languages, equivalent to English Conrad",
crécca,,dirt,
crìca,,dirt,
csárdás,,(Carpi) czardas,
cultùra,,culture,
cuna,,"(Mirandola) cradle, crib (bed for a baby)",
curâ,,(Mirandola) curate; clergyman,
curê,,"(Carpi, Reggio Emilia) curate; clergyman",
cuséna,,kitchen,
cuséna,,female cousin,
cuséna,,female cousin,
cuśèina,,"kitchen, cooking, cookery, food",
cà,,house,
cåpp,,(Bologna) roof tile,
cèst,,basket,
cèsta,,basket,
còp,,(Carpi) roof tile,
còpp,,(Carpi) roof tile,
cùna,,"(Modena) cradle, crib (bed for a baby)",
decàgon,,decagon,
dessàvved,,(Modena) bland; tasteless; flavourless,
dimòndi,,"much, very much, a lot",
dimòndi,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
dimòndi,,the many,
dimóndi,,"much, very much, a lot",
dimóndi,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",
dimóndi,,the many,
dintéra,,dentures,
disàggn,,(Bologna) drawing,
disàgn,,(Modena) drawing,
disègn,,(Carpi) drawing,
dondol,,(Carpi) swing seat,
dsàvved,,(Modena) bland; tasteless; flavourless,
dsèved,,(Carpi) bland; tasteless; flavourless,
dutåur,,(Bologna) doctor,
duśeintsinquantasèt,,Two hundred and fifty-seven.,
duśeintsinquantasèt,,Two hundred and fifty-seven.,
duśeintsinquantasē,,Two hundred and fifty-six.,
duśeintsinquantasē,,Two hundred and fifty-six.,
duśeintsinquantòt,,Two hundred and fifty-eight.,
