ID,Form,IPA,Gloss,Language_ID
0,aaintj,[ɛ̀ɲ̊t͡ɕ],Widow.[1],0
1,aak,/²ɑːk/,(rare) To plow shallow furrows.[1],0
2,aakt,[ɑ̀ktʰ],"evaluate, heed, consider",0
3,aang,,"Thin root, root fibre.[1]",0
4,Aant,,A male given name.[1],0
5,aas,,"Beam, woodcut, ridge, axletree.[1][2]",0
6,aból,,Alternative form of åból,0
7,aftaväl,,Supper[1]; eaten around 4-5.[2][3],0
8,afålli,,Emaciated.[1],0
9,afånni,,"Timely (or unfortunate.)[1]
no var e afånni (...) ― good thing (...)",0
10,aga,[ɑ̀ːɣɐ],"Fear, horror, trepidation.[1], Ligg på aganto sleep",0
11,agg,,"Inside out.[1][2][3][4][5][6], agg sia, the reverse",0
12,agg,,Water that flows back against the current due to terrain,0
13,aggsi,[ˈè̞ɪ̯ɡʲːˌsiː],"The reverse side.[1][2], (figarutively) The worse side.[1],",0
14,ahl,,"(agriculture) Ard, plough, harrow.[1][2][3][4][5]",0
15,ahl,,"To plough, harrow.[2][3][4][5]",0
16,ahl,,Elongated iron staples sitting in bȯckskȯita and wherein,0
17,ahlmytkj,,"Willowherb, fireweed (Epilobium angustifolium.)",0
18,aigg,/ɛ́ɡː/,Egg.,0
19,aigg,/ɛ́ɡː/,The sharp edge of a cutting tool.,0
20,aigg,/ɛ́ɡː/,The sharp edge of a cutting tool.,0
21,aindjaing,,"Monotonous, humdrum.",0
22,ainkä,,"Sole, only.[1][2][3], Einkä gruta ji att, sä mistä",0
23,ainlaitt,[ˈè̞ɪ̯ːɳˌɭétʰː],Monocoloured.[1][2][3],0
24,ajn,,"one; the cardinal number before to (“two”)., accusative",0
25,ajn,,one,0
26,ajnsinnt,,Wayward.[1],0
27,aks,,"An ear (of corn.)[1][2][3], A barb (of hook.)[3], A",0
28,aks,,Ears of corn remain on the field.[3],0
29,aks,,(finance) A share.[1][2],0
30,aks,,(finance) A share.[1][2],0
31,al-ösp,,An iron hasp used to fasten the shaft to the harness.[1],0
