ID,Form,IPA,Gloss,Language_ID
0,6tus,/ˈsek.stus/,Alternative form of sextus: 6th.,0
1,7mus,/ˈsep.ti.mus/,Alternative form of septimus: 7th.,0
2,8vus,/okˈtaː.u̯us/,"Abbreviation of octāvus.
1513,  Rolls of Parliament, to Supply the Deficiencies in the Journals of the House of Lords, page i:Rotulus Parliamenti prorogati uſque quartum diem Novembris, Anno Regni Regis Henrici 8vi Quarto; et poſtea de die in diem uſque 20mum diem Decembris ex tunc prox. ſequen. continuat. et ex tunc uſque 7m diem Novembris prox. ſequen. prorogat.(please add an English translation of this quote)",0
3,A,/aː/,(sometimes with littera) The first letter of the Latin,0
4,Aaron,/ˈa.a.roːn/,Aaron (biblical figure),0
5,ab,/ab/,"(indicating ablation): from, away from, out of, (indicating",0
6,Ababa,/ˈa.ba.ba/,A female given name: the Alan mother of the late Roman,0
7,Abacaenum,/a.baˈkae̯.num/,A city in Sicily situated between Tyndaris and Mylae,0
8,abacino,/aˈba.ki.noː/,"I make blind, blind, remove the power of sight, especially",0
9,abacinus,/a.baˈkiː.nus/,of or pertaining to a mosaic,0
10,abactius,/aˈbaːk.ti.us/,stolen (especially of cattle),0
11,abactor,/aˈbaːk.tor/,"A cattle thief; abactor or rustler., c. 125 CE – 180",0
12,abactus,/aˈbaːk.tus/,"driven away, stolen, having been driven away (especially",0
13,abactus,/aˈbaːk.tus/,"The act of driving away, robbing (especially of cattle).,",0
14,abactus,/aˈbaːk.tus/,"nominative plural of abāctus, genitive singular of",0
15,Abacuc,/ˈa.ba.kuːk/,Habakkuk (book and prophet),0
16,abaculus,/aˈba.ku.lus/,"abaculus, c. 77 CE – 79 CE, Pliny the Elder, Naturalis",0
17,abacus,/ˈa.ba.kus/,"square board, sideboard, 70 BCE, Cicero, In Verrem",0
18,Abaddon,/aˈbad.doːn/,"(Late Latin) the name of the angel of Tartarus, ante",0
19,Abae,/ˈa.bae̯/,"a town of Phocis situated near the borders with Locris,",0
20,Abaesamis,/aˈbae̯.sa.mis/,"A town in Arabia, mentioned by Pliny",0
21,abaestuo,/aˈbae̯s.tu.oː/,"(intransitive) I hang down richly, wave down richly.,",0
22,abaeto,/aːˈbae̯.toː/,"I depart, leave, go away., c. 189 BCE, Plautus, Truculentus",0
23,abagmentum,/a.baɡˈmen.tum/,A way or means for inducing or procuring an abortion.,0
24,Abali,/ˈa.ba.liː/,A tribe of India mentioned by Pliny,0
25,Abali,/ˈa.ba.liː/,"nominative plural of Abalus, genitive singular of Abalus,",0
26,abalienatio,/a.ba.li.eːˈnaː.ti.oː/,a legal transfer of property,0
27,abalieno,/a.ba.liˈeː.noː/,"I make alien from someone, alienate (from), estrange,",0
28,abalietas,/a.baˈli.e.taːs/,"(Medieval Latin, philosophy) The dependence of one's",0
29,Aballaba,/aˈbal.la.ba/,"A Roman fortification in north-west Cumbria, on Hadrian's",0
30,Aballava,/aˈbal.la.u̯a/,Alternative form of Aballaba,0
31,Abalus,/ˈa.ba.lus/,"an island off the coast of Germany, upon which amber",0
32,abambulo,/aˈbam.bu.loː/,"(intransitive) I go away, walk away, leave, depart.,",0
33,abamita,/aˈba.mi.ta/,(Late Latin) a sister of a great-great-grandfather,0
