L2_orth,L2_ipa,L2_gloss,L2_etym
aacatla,,Obsolete spelling of ahācatlah,
aacatlah,[aʔˈaː.kat͡ɬ],"reed bed, 1555, Alonso de Molina, Aqui comienca vn",
aauaquauhtla,,Obsolete spelling of ahāhuacuauhtlah,
aauatla,,Obsolete spelling of ahāhuatlah,
abril,,April,
ac,/aːk/,who?,
aca,,Alternative spelling of acah,
acacalotl,/ aːˈkakaloːt͡ɬ /,A jabiru.,
acacapacquilitl,,"acacapaquelite (Aganippea bellidiflora), aquatic plant.",
acachapolin,,A grasshopper.,
acachatl,,"locust
1571: Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana.",
acachichictli,,western grebe (Aechmophorus occidentalis).,
acacueyatl,,"A kind of frog or toad., 1555: Alonso de Molina, Aqui",
acah,/ˈakaʔ/,Someone; somebody.,
acahualli,/ˈáː.kawa.lːi/,weed,
acaicpalli,[aːˈka.ikˈpa.lːi],reed chair,
acalchimalli,/ˈákaːl.tʃiː.ˈma.lːi/,"war canoe, war ship.",
acalco,,harbour,
acallapani,,"(intransitive, obsolete) To be shipwrecked., 1555,",
acalli,/aːˈka.lːi/,"An small vessel; especially a boat or canoe., 1555,",
acalmaitl,[aː.kaɬˈmaː.it͡ɬ],"flank (of a ship), 1555, Alonso de Molina, Aqui comienca",
acaltetepon,,Mexican beaded lizard (Heloderma horridum).,
acalyacatl,[aː.kaɬˈja.kat͡ɬ],"bow (of a ship), 1555, Alonso de Molina, Aqui comienca",
acamayatl,,"acamaya, crayfish.",
acan,,Alternative spelling of ahcan,
acapahtli,,laurel.,
Acapolco,/ˈaːkapoːlko/,"Acapulco (the largest city in the modern state of Guerrero,",
acatl,[ˈáː.kat͡ɬ],"reed, 1555, Alonso de Molina, Aqui comienca vn vocabulario",
acatla,,Obsolete spelling of ācatlah,
acatlah,[aːˈka.t͡ɬaʔ],"reed bed, 1555, Alonso de Molina, Aqui comienca vn",
acatlan,[aːˈka.t͡ɬan],reed bed,
acattopa,/akatˈtopa/,"first, in the first place, beforehand, 1645,  Horacio",
acatzanatl,,acazanate,
acaxitl,[aːˈka.ʃit͡ɬ],"pool, trough",
acaxtontli,/aːkaʃˈtoːnt͡ɬi/,"Diminutive of ācaxitl; a trough, a small pool or tank.,",
acayotl,/aːkajoːtɬ/,"piping, male genitalia",
acecec,/aːˈse.seːk/,fresh water,
acelli,/ˈaseːlli/,"nit (egg of a louse)
1571, Alonso de Molina, Vocabulario en lengua castellana y mexicana y mexicana y castellana, f. 2r. col. 1.
Acelli. liendre.
(Acelli. nit.)",
acello,,Obsolete spelling of acēlloh,
acelloh,[aˈseː.lːoʔ],"Something nitty; covered in nits., 1555, Alonso de",
achacalin,,shrimp.,
achahuitl,,"swamp, marsh, bog",
