L2_orth,L2_ipa,L2_gloss,L2_etym
abla,,to speak,
abla,,speech,
ablif,,"I beg your pardon ?, excuse me ?, what do you say ?",
abo,,you (second person singular).,
abou,,"down, below, under, west",
aeropuerto,,airport,
ainda,,"yet, still",
aki,,here,
aktivo,,active,
akuerdo,,"treaty, agreement",
ala,,wing,
Alemania,,Germany,
algun,,"some, any",
ami,,"I, me, my.",
amigu,/aˈmiɡu/,"friend, (colloquial) buddy, pal, mate",
Amérika,,America,
anchu,,wide,
animal,,"beast, animal",
anochi,,night,
antes,,"earlier, before (at an earlier time), formerly",
Antia,,"Antilles, a large group of islands in the West Indies.",
apartá,,to split,
apel,,apple,
apelsina,,orange (fruit),
aprel,,April,
araña,,spider,
area,,area,área
ariba,,"upon, above, on, east",
arohá,,to vomit,
aros,,rice,
Aruba,,Aruba (An island in the Caribbean. A constituent country,
asosashon,,association,
atenshon,,attention,
awa,,water,
awaseru,,rain,
awe,,today,
aweró,,"soon, later",
awor,,now,
aworo,,"soon, later",
awé,,today,
awó,,now,
aya,,there,
ayera,,yesterday,
ayo,,"goodbye, farewell",
ayó,,"goodbye, farewell",
aña,,year,
bai,,"to go, to walk",
baila,,to dance,
baiskel,,bicycle,bicycle
baka,,cow,
balia,,to dance,
balor,,value,
banda,,"next to, around",
banda,,"surroundings, side",
Bandabou,,"Bandabou, the less populated area at the west (""under"")",
bandera,,"flag, banner",
bapor,,"boat, ship, steamboat",
baranka,,"rock, cliff",
barbulètè,,butterfly,
bari,,to wipe,
barika,,belly,
barku,,"ship, boat",
baston,,stick,
batata,,potato,
bataya,,battle,
bati,,"to hit, to beat",
bebe,,to drink,
bek,,"back, again",back
bek,,back,back
bende,,to sell,
bendishon,,blessing,
Benezuela,,Venezuela,
benta,,to throw,
bes,,"times as in ""three times is too much"", occasion, instance",
bestia,,"beast, animal",
bia,,"travel, journey, times as in ""three times is too much""",
bia,,to travel,
biaha,,"travel, journey, times as in ""three times is too much""",
biaha,,to travel,
biahe,,"travel, journey, times as in ""three times is too much""",
biahe,,to travel,
biba,,"to live, to dwell",
bichi,,worm,
bientu,,wind,
bieu,,old,
bin,,to come,
bini,,to come,
binti,,twenty (20),
bira,,"to turn, to bend",
bisa,,to say,
bisawela,,great grandmother,
bisawelo,,great grandfather,
bishitá,,"to visit, to attend",
bisiña,,neighbour,
blachi,,leaf,
blanku,,white,
blas,,to blow,
bleki,,"can, tin",
blenchi,,"hummingbird, colibri, Trochilidae",
blou,,blue,
bo,,you (second person singular),
bo,,your,
boka,,"mouth, bay",
bon,,good,
bonchi,,"bean, haricot",
Boneiru,,"Bonaire, an island in the Caribbean. A municipality",
bonochi,,"good night, good evening",
boso,,"you, second person plural.",
botika,,"pharmacy, drugstore",
boto,,"boat, ship, vessel",
boutismo,,baptism,
brasa,,arm (limb),
brasa,,"to embrace, to hug",
brel,,"spectacles, glasses",
bringa,,to fight,
bruin,,brown,
brùg,,bridge,
brùit,,bride,
buelo,,flight,
buki,,book,
bula,,"to fly, to jump",
buriku,,donkey,
buska,,"to seek, to search, to look for, to fetch, to get",
buta,,"to put, to place, to lay, to lay down",
Bèlgika,,Belgium (a country in Europe),
bèrdat,,"truth, true, truly",
bèrdè,,green,
bòt,,dull (as a knife),
bòter,,bottle,bottle
chikitu,,small,
chikí,,small,
chogogo,,flamingo,
chukulati,,chocolate,
chupa,,to suck,
chupachupa,,leech,
cunucu,,"farm, field, countryside",
