L2_orth,L2_ipa,L2_gloss,L2_etym
aakratin,,"party animal, someone who provokes others into having sex",
aanchi,,horse-fly,
aankuamu,,sunset,
aents,,"person, human being",
aintiuk,,four,
aintiúk,,Alternative spelling of aintiuk,
aishmank,,"man, person of male sex",
ajej,,ginger,
akakmatai,,blackboard,
akuku,,cobweb,
amamuk,,"bowl, mug",
ampush,,"owl, night owl",
anentái,,heart,
archa,,harpoon,
Arutmari,,religion,
Arútam,,God,
chichachu,,consonant,
chicham,,"language, speech",
chichámrin,,"lawyer, ambassador",
chicháu,,vowel,
chikichik,[tʃi.ˈkɪ.tʃɪk],one,
chikíchik,,Alternative spelling of chikichik,
churúwia,,Andean condor,
chícham,,Alternative spelling of chicham,
entsa,,water,
ikiák,,toucan,
jea,,"house, habitat",
jimiar,,Alternative spelling of jímiar,
jinkiai,,seed,
ju,,"this, these",
jéencham,,vampire bat,
jímiar,,two,
kakáram,,warrior,
kukúji,,petal,
kukújramuri,,flourishing,
manaint,,Alternative spelling of menaint,
menaint,,three,
muisak,,muisak,
míkia,,beeswax,
najántairi,,culture,
natem,,indigenous name for the vine Banisteriopsis caapi; ayahuasca.,
nawe,,ten,
nekatainiu,,science,
nihiamanch,[ɲi.ça.ˈmaɲʃ],chicha,
nijiamánch,,Alternative spelling of nihiamanch,
niniuri,,rights,
nu,,"that, those",
nua,,"woman, person of female sex",
nuyá,,"and
Nunké arantukma átuk nuyá ayamruktatui. ― Guaranteeing and defending national sovereignty.",
núa,,Alternative spelling of nua,
pampatai,,reproduction,
pampatairi,,"sex, reproduction",
panki,,"boa, anaconda",
puach,,frog,
remu,,tree,
sawin,,a preparation of tobacco juice used by a Shuar uwishín. It is taken orally or inhaled through the nose.,
shushui,,armadillo,
tsakamuri,,growth,
tsantsa,,A shrunken head made by the Shuar and related people of South America.,
tsapamuri,,birth,
tsawantri,,"day, age",
tsenken,,seven,
tsuakri,,medicine,
tséntsak,,an arrow or blowgun dart,
tunamarmari,,disability,
turuamu,,maturation,
ujuk,,six,
usumtai,,nine,
usúmtai,,Alternative spelling of usumtai,
uwej,,five,
uwishín,,a member of a Shuar tribal society who performs the role of a medical doctor and acts as a medium between the physical world and the spiritual world; shaman,
uyushi,,sloth,
washim,,hundred,
wi,,"I, first person singular",
wishíshi,,anteater,
yarush,,eight,
áishmank,,Alternative spelling of aishmank,
