L2_orth,L2_ipa,L2_gloss,L2_etym
's,/s̪/,Contraction of is (“is”).,
's,/s̪/,Contraction of is (“and”).,
.i.,,i.e. (that is to say),
à,/a/,"from, out of",
a-bhos,,"hereabouts, over here",
a-muigh,/əˈmuj/,"out (implies location), Tha am bàta-sàbhalaidh a-muigh",
a-nìos,,up and towards the speaker,
a-nis,/ə ˈniʃ/,now,
a-nisd,,Alternative form of a-nis (“now”),
a-nise,,Alternative form of a-nis (“now”),
a-nist,,Alternative form of a-nis (“now”),
a-null,[əˈn̪ˠuːɫ̪],"there, thither, over, across",
a-rèist,/əˈɾʲeːʃtʲ/,"then, so (in that case, therefore), Chan eil taic nam",
a-riamh,,Alternative form of riamh,
àbhachdach,,"humorous, amusing, Synonym: èibhinn",
abhainn,/ˈa.wɪɲ/,"river, stream",
àbhaist,,custom,
abstol,,(Christianity) apostle,
acadamaidh,,academy,
acair,/ˈaˣkəɾ/,"(nautical) anchor, stone (originally one used as an",
acaire,,acre,acre
acarsaid,,"(nautical) port, harbour, haven; anchorage, mooring,",
ach,,"but, Thèid mise ach cha tèid thusa. ― I'll go but you",
ach,,"so that, Dh'aontaich e ach am biodh adhartas air choireigin",
ach,,"so that, Dh'aontaich e ach am biodh adhartas air choireigin",
achadh,,"field, plain, meadow, Bha sinn a' ceangal sguab san",
-achd,,"Denoting system of government, ‎rìgh (“king”) + ‎-achd",
achd,,act (statute),
achlais,,"armpit, oxter",
achmhasan,,"reproach, rebuke",
acrach,,hungry,
acrach,,hungry person,
acrach,,genitive singular of acair (“anchor”),
acrach,,genitive singular of acair (“anchor”),
acranaim,,acronym,
acras,/aʰkʰɾəs̪/,"hunger, Tha an t-acras orm. - I am hungry. (literally",
actair,,actor,actor
ad,[at̪],"hat, ad a' bhile òir ― the gold-rimmed hat, bile na",hat
-adair,[atərʲ],"Forming nouns from nouns and adjectives with the sense of ‘person or thing connected or involved with, belonging to, having’
seinn (""sing"") → seinne (""singing"") + -adair → seinneadair (""singer"")
cluich (""play"", ""performance"") → cluiche (""playing"", ""performing"") + -adair → cluicheadair (""player"", ""actor"")
aoir (""lampoon"", ""satire"") → aoire (""lampooning"") + -adair → aoireadair (""satirist"")",
adha,/ˈɤ.ə/,"liver, Synonym: grùthan",
adhaltranach,,adulterous,
adhaltranas,,"adultery, Synonym: adhaltras",
Àdhamh,,"A male given name, equivalent to English Adam., Adam",
adhann,,Alternative form of athan (“coltsfoot”),
adhar,/a.əɾ/,"air, sky, heaven",
adharc,[ɤ.əɾk],horn (growth on an animal's head),
adharcach,,"horned, horny, (heraldry) attired",
adhart,,"pillow, bolster, Synonym: cluasag, head of a bed, linen,",
adhart,,"progress, forwardness, Synonym: adhartas, front, van,",
adhart,,"progress, forwardness, Synonym: adhartas, front, van,",
adhartach,,"advanced, progressive, enterprising, energetic, pushing,",
adhartas,,"progress, improvement, development",
adhbhar,/ɤːvəɾ/,"cause, reason, adhbhar bròin ― a cause of grief, Chan",
adhbharachadh,,verbal noun of adhbharaich,
adhbharaich,/ɤːvəɾɪç/,"cause, occasion",
adhbran,/ɤːpɾan/,Alternative form of adhbrann,
adhlac,,"bury, inter",
adhlaic,,"bury, inter, adhlaic aig muir ― bury at sea, Tha e",
adhnaidh,,"ignition (of an engine)
dh'fhàg e an t-iuchair ann an toll-adhnaidh - he left the key in the ignition lock",
adhradh,,"(religion) adoration, worship, Alternative form of",
AE,,EU (European Union),
af,,arf,
AFE,,IPA (International Phonetic Alphabet),
Afragach,,African,
ag,,"Used before the verbal noun to form the present participle.,",
ag,,"doubt, hesitation",
ag,,"hesitate, doubt",
ag,,"doubt, hesitation",
ag,,"hesitate, doubt",
àgh,,Alternative form of àigh,
aghaidh,/ɤː.ɪ/,"face, Synonym: aodann, surface, front, (slang) cheek,",
aghaidh-choimheach,,"mask
Synonyms: aodann-coimheach, masg",
aghann,,"pan, (especially) frying pan",
agus,/ˈakəs/,"and, aran agus ìm ― bread and butter, as, Tha e cheart",
aibhind,,Alternative form of aoibhinn,
aibidileach,,alphabetical,
àicheadh,/aːçəɣ/,verbal noun of àicheidh,
