L2_orth,L2_ipa,L2_gloss,L2_etym
ade,/aɗe/,chin,
ae,/ae/,"foot, leg",
ango,/aŋo/,nose,
apa,,four,
arii,/arii/,housepost,
ata,/ata/,roof,
awaa,/aʋaa/,shoulder,
baa,/ɓaː/,head,
baau,/ɓaau/,new,
bake,/ɓake/,"heart, fruit",
banua,/ɓanua/,house,
bawine,,woman,
bawu,/ɓaʋu/,pig,
biwi,/ɓiʋi/,lip,
boke,/ɓoke/,to tie,
bokoti,/ɓokoti/,"mouse, rat",
boroko,/ɓoroko/,neck,
buku,/ɓuku/,bone,
bulua,/ɓulua/,hair (filament which grows on the human head),
dala,/ɗala/,road,
doku,/ɗoku/,to swallow,
emani,/emani/,to ask for,
eo,/eo/,day,
ina,,"mother (female (human) who parents a child, gives birth",
kande,/kaⁿde/,to eat,
karajaa,/karaɟaa/,to work,
kau,/kau/,wood,
kole,/kole/,to sleep,
kompo,/koᵐpo/,belly (abdomen),
konuku,/kanuku/,"fingernail, toenail",
kuli,/kuli/,skin,
lale,/lale/,fly,
lasu,/lasu/,(anatomy) penis,
le'e,/leʔe/,urine,
lenci,/leᶯci/,tail,
lingka,/liᵑka/,to go,
maara,/maara/,hungry,
maidi-idi,/maiɗiiɗi/,small,
makaa,/makaa/,hard,
makasu,/makasu/,near,
malape,/malape/,good,
mameko,/mameko/,sweet,
maoge,/maoɡe/,big,
marate,/marate/,long,
marido,/mariɗo/,far,
masodo,/masoɗo/,"warm, hot",
matada,/mataɗa/,sharp,
matuu,/mataɗa/,dry,
mawilo,/maʋilo/,blind,
mia,/mia/,"person, human being",
naile,/naile/,tomorrow,
ndoke,/ⁿdoke/,monkey,
ngalu,/ŋalu/,wind,
nginci,/ŋiᶮci/,tooth,
ontolu,/oⁿtoiu/,egg,
peelo,/peelo/,to look for,
puse,/puse/,navel,
raa,/raa/,blood,
rango,/raŋo/,to hear,
rou,/rou/,face,
saro,/saro/,name,
sea,/sea/,ant,
sumpu,/suᵐpu/,to drink,
tange,/taŋe/,to wrap,
tangi,/taŋi/,to cry,
tawa,/taʋa/,leaf,
to-,/to-/,"marks the impersonal passive of transitive verbs, tobawa",
tole'e,/leʔe/,to urinate,
toputu,/toputu/,knee,
towu,/toʋu/,sugarcane,
tuwu,/tuʋu/,to grow,
ulo,/ulo/,snake,
umane,/umane/,man (male person); husband,
uncura,/uᶮcura/,to sit,
uwa,/uʋa/,gray hair,
uwe,,water,
waa,/ʋaː/,fire,
walira,,sulfur (element),
wao,/ʋao/,rain,
