L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Marshallese alphabet, called a and written in the Latin script.",
aaet,[ɑːetˠ],yes,
aba,[ɑbˠɑ],"a harbor., an anchorage., a port.",harbor
abba,[ɑppˠɑ],(alienable) dynamite,
abōļ,[ɑbˠʌlˠ],(alienable) an apple,apple
addi,[ɑrrʲi],a finger,
aej,[ɑetʲ],"ice, frost",ice
aejkudiim,[ɑezʲ(u)ɡʷurʲiːmʲ],ice cream,アイスクリーム
aejkudiim̧,[ɑezʲ(u)ɡʷurʲiːmˠ],ice cream,アイスクリーム
Aelok,[ɑelʲokʷ],Ailuk atoll,
aelōn̄,[ɑelʲɤŋ],land,
Aelōn̄in-ae,[ɑelʲɤŋinʲɑːɛ],Ailinginae atoll,
Aelōn̄inae,[ɑelʲɤŋinʲɑːɛ],Ailinginae atoll,
Aelōn̄ļapļap,[ɑelʲɤŋ(ɤ)lˠɑbʲ(ɛ)lˠɑpʲ],Ailinglaplap atoll; Ailinglapalap atoll,
aen,[ɑɛnʲ],"an iron (a tool), Jab inepata bwe inaaj kaene eok.Don't",iron
aen,[ɑɛnʲ],"to iron, Aenin wōn nuknuk kā? Aenū.Who ironed the clothes?",iron
aet,[ɑːetˠ],yes.,
aij,[ɑitʲ],"ice, frost",ice
aijkudiim,[ɑizʲ(u)ɡʷurʲiːmʲ],ice cream,アイスクリーム
aijkudiim̧,[ɑizʲ(u)ɡʷurʲiːmˠ],ice cream,アイスクリーム
aj,[ɑtʲ],"liver, spleen",
aje,[ɑzʲe],a drum,
aji,[ɑzʲi],chopsticks,
akjijen,[ɑɡ(i)zʲiːzʲɛnʲ],"a scuba tank, oxygen",oxygen
akwāāl,[ɑɡʷæːlʲ],a quarrel,
akwāāl,[ɑɡʷæːlʲ],to quarrel,
allōn̄,[ɑllʲɤŋ],a month,
aļ,[ɑlˠ],the sun,
aļ,[ɑlˠ],a copra harvesting season,
aļ,[ɑlˠ],a copra harvesting season,
Aļajka,[ɑlˠɑzʲ(ɛ)ɡɑ],Alaska,Alaska
aļaļ,[ɑlˠɑːlˠ],"a stick, wood, a plank, lumber",
aļaļ,[ɑlˠɑːlˠ],the meaty part of a clam,
aļaļ,[ɑlˠɑːlˠ],the meaty part of a clam,
aļap,[ɑlˠɑpʲ],a lineage head,
aļbapeet,[ɑlˠ(ʌ)bˠɑːbʲɛːtˠ],an alphabet,alphabet
Amedka,[ɑmʲɛrʲ(ɛ)ɡɑ],America,America
Am̧bo,[ɑmbˠo],"Legan islet, Kwajalein atoll",
am̧onika,[ɑmˠɔːnʲiɡɑ],a harmonica,harmonica
Anij,[ɑnʲitʲ],God,
an̄,[ɑŋ],"wind, breeze",
aolep,[ɑɔlʲɛpʲ],all.,
aoļōt,[ɑolˠɤtˠ],a double spotted queenfish (Scomberoides lysan),
Arņo,[ɑnnˠɔ],Arno atoll,
