L2_orth,L2_ipa,L2_gloss,L2_etym
abiri,/ɑɓiri/,"to cross (a place), travel",
abiria,,passenger,
abudia,,Applicative form of -abudu,
abudisha,,Causative form of -abudu,
abudiwa,,Passive form of -abudu,
abudu,/ɑɓuɗu/,to worship; fear; pray,
acha,/ˈɑ.tʃɑ/,"to leave, 1975,  Taarifa ya mwaka ya Tume ya Kudumu",
achali,/ɑˈt͡ʃɑ.li/,"achar, spicy pickle or chutney, 2000,  Polycarp S.",
achari,,Alternative form of achali,
ada,,fee,
adabu,,"etiquette, good manners, courtesy, respect, politeness,",
Adamu,,"Adam (biblical figure), A male given name: Adam",
adhabu,,a correction as punishment,
adhana,,"(Islam) adhan, the call to prayer",
adhibika,,Stative form of -adhibu: be punished,
adhibiwa,,Passive form of -adhibu,
adhibu,,to punish,
adhimu,,"important, significant",
adhuhuri,/ɑ.ðuˈhu.ɾi/,"midday, noontime",
adili,/ɑɗili/,"just, fair",
adili,/ɑɗili/,"(commonly plural) ethics, morals, good conduct",
adui,/ɑˈɗui/,enemy,
afa,,"injury, damage, misfortune, calamity",
afadhali,,preferably,
afadhali,,better,
afande,,"a high-ranking soldier, sir (polite term of address,",
afiki,,agree,
afisa,,officer (one who has a position of authority in a hierarchical,officer
afisi,,office,office
Afrika,,Africa,Africa
Afuganistani,,Afghanistan (a country in Asia),
afya,,health (state of being free of physical or psychological,
afyuni,,opium,
aga,,"to say goodbye, to bid adieu to something
kuaga dunia ― to die (literally, “to say goodbye to the earth”)",
agano,,"pact, agreement, (Christianity) testament",
agiza,,to (place an) order,
agizia,,Applicative form of -agiza,
agizo,,order (executive directive),
agizwa,,Passive form of -agiza,
Agosti,,August,August
agua,,"to divine, foretell, predict",
ahadi,,promise (vow),
ahera,,"(religion) afterlife, hereafter",
ahidi,,to promise,
ahiri,,"to delay, to put off, to procrastinate",
ahirisha,,"Causative form of -ahiri: to postpone, to adjourn, to suspend",
ahirishwa,,"Passive form of -ahirisha: to be postponed, to be adjourned, to be suspended",
ahsante,,Alternative spelling of asante,
aibu,,"shame, disgrace, Synonym: fedheha",
aidha,,"next, besides, furthermore",
aikoni,,icon,icon
aili,,"to blame, criticise",
aina,,"kind, type",
aisee,,Used to express surprise or strong emotion.,I say!
ajabu,,"wonder, amazement, something which is wondrous or amazing",
