L2_orth,L2_ipa,L2_gloss,L2_etym
bahy,,kangaroo rat,
baran-barahn,,spider,
bilin-bilin,,parrot,
binaŋ,,"ear, 1892, H. Livingstone, A short Grammar and Vocabulary",
bira-,,"to throw
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Birra—to cast through.",
bube,,dust,
budhabuyeh,,"a kind of bird
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Bujȧbuyai—a swallow.",
budharbiyn,,"a flower
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Bujȧrebin—a daisy.",
bujȧrebin,,Alternative spelling of budharbiyn,
bullen-bullen,,fight,
bullenah,,blood seeping from a wound,
bulun,,river,
bun-bun,,pheasant coucal,
bunihyn,,echidna,
buŋgu-buŋgu,,soldier crab,
dagay,,"white man, European man",
danar,,rib,
darigan,,bone,
dirrang,,(Bandjalang and Yugambeh) tooth,
gaguhŋ,,elder brother of a male,
gahrbayn,,hawk,
gajari,,tree,
gam,,(Wahlubal) hair of the head,
gamay,,"big
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
If a man who speaks Minyuġ is aksed what is the native word for ‘big’ or ‘large,’ he replies, kumai.",
gaŋgil,,"arm
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Kunyal, ‘leaf,’ may be allied to with kuġkȧl, ‘an arm’ or ‘wing.’",
gehr,,sulfur-crested cockatoo,
gidhuhm,,"old man
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Kićom, ‘old man.’",
gihyan,,swamp hen,
gindil,,knee,
ginibi,,black swan,
ginyin,,mosquito,
guhgagan,,"dove, pigeon",
gumar,,blood,
gunaŋ,,"excrement, faeces, shit",
gunya,,"a traditional native home, made from wood or bark",
guralnigahr,,seagull,
gurin,,elbow,
guruman,,"a male eastern grey kangaroo, Macropus giganteus.",
jabuh,,"boy
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
To express, in Minyuġ, ‘that boy is big,’ we might say either kully kumai-bin ćubbo, or ćubbo kumai.",
jagun,,"country, land",
jali,,"tree
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Burre—the top of a tree; with this compare ćulle, ‘the barrel’ or ‘trunk’ of a tree; ... Ćulle is also a general name for a ‘tree.’ It often means ‘logs’ lying down, and ‘firewood’; e.g., kulga ćulle wébȧragai, ‘cut wood for the fire.’",
junahr,,"ibis, pelican",
junru-junur,,owl,
kagoġ,,Alternative spelling of gaguhŋ,
kićom,,Alternative spelling of gidhuhm,
kumai,,Alternative spelling of gamay,
kuŋ,,water,
magil,,Australian water dragon (Physignathus lesueurii),
mahr-mahr,,duck,
merruġ,,Alternative spelling of miruhŋ,
mibayn,,"wedge-tailed eagle, Aquila audax",
minyaŋ,,"what
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
The words minyuġ and nyuġ mean ‘what’? or ‘something,’ for they are used either interrogatively or assertively.",
minyuġ,,Alternative spelling of minyaŋ,
miruhŋ,,"old woman
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Merruġ, ‘old woman.’",
miyi,,eye,
mulanyin,,crane,
mumbir-mumbir,,tawny frog-mouth,
ngali,,we,
ngayu,/ŋaju/,I (first person singular nominative pronoun),
nyaŋ,,"what
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
The words minyuġ and nyuġ mean ‘what’? or ‘something,’ for they are used either interrogatively or assertively.",
nyuġ,,Alternative spelling of nyaŋ,
wagahn,,crow,
wayilahr,,yellow-tailed black cockatoo,
wayilayn,,glossy black cockatoo,
wulu,,ankle,
wululuyn,,wonga pigeon,
yaguy,,bandicoot,
yahdh,,nighthawk,
yaraman,,horse,
yarayn,,beard,
yirahli,,"a white man, a European man
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Yiralle is another name used by the Nyuġ people for ‘white man’; it means, the ‘one who has come.’",
ćubbo,,Alternative spelling of jabuh,
ćulle,,Alternative spelling of jali,
ŋadhaŋ,,grandfather,
ŋamah,,breast,
ŋay,,"I (first person nominative singular)
1892, H. Livingstone, A short Grammar and Vocabulary of the Dialect spoken by the Minyuġ People, in John Fraser (ed.) An Australian Language
Ġai, ‘I.’",
ŋuruyn,,"emu, Dromaius novaehollandiae",
