L2_orth,L2_ipa,L2_gloss,L2_etym
𐰀𐰕,,"few, scanty",
𐰀𐰕,,a little,
𐰀𐰕,,"to go astray, to lose one's way",
𐰀𐰕,,"to go astray, to lose one's way",
𐰀𐰲,,hungry,
𐰀𐰲,,"to be hungry, to hunger",
𐰀𐰲𐰾𐰴,,hunger,
𐰀𐰴,,white,
𐰃,,"A letter of the Old Turkic runic script, representing",
𐰃,,"bush (singular or collective), tree",
𐰃,,3rd person possessive suffix.,
𐰃,,"bush (singular or collective), tree",
𐰃,,3rd person possessive suffix.,
𐰃,,3rd person possessive suffix.,
𐰃𐰍𐰲,,"tree, a piece of wood, log",
𐰃𐰤𐰏𐰛,,cow,
𐰃𐰲,,"interior, inside of something",
𐰃𐰲,,to drink,
𐰃𐰲,,to drink,
𐰆,,"A letter of the Old Turkic runic script, representing",
𐰆,,sleep,
𐰆,,"to be able, be capable",
𐰆,,"Makes adverbs out of verbs yielding ""by ...-ing""",
𐰆,,sleep,
𐰆,,"to be able, be capable",
𐰆,,"Makes adverbs out of verbs yielding ""by ...-ing""",
𐰆,,"to be able, be capable",
𐰆,,"Makes adverbs out of verbs yielding ""by ...-ing""",
𐰆,,"Makes adverbs out of verbs yielding ""by ...-ing""",
𐰆𐰍𐰺𐰃,,"thief, 8th-9th century CE,  Irk Bitig (from a 10th-century",
𐰆𐰑𐰍𐰆𐰺,,"(transitive) to wake, to make somebody stop sleeping",
𐰆𐰣,,ten,
𐰆𐰺𐱃𐰆,,"middle, midpoint",
𐰇,,"A letter of the Old Turkic runic script, representing",
𐰇,,"to think, think of, remember",
𐰇,,"Makes adverbs out of verbs yielding ""by, ...-ing""",
𐰇,,"to think, think of, remember",
𐰇,,"Makes adverbs out of verbs yielding ""by, ...-ing""",
𐰇,,"Makes adverbs out of verbs yielding ""by, ...-ing""",
𐰇𐰓,,"time (a point, or a period)",
𐰇𐰓,,"(anatomy) bile, gall",
𐰇𐰓,,"(anatomy) bile, gall",
𐰇𐰠,,to die,
𐰇𐰲,,three,
𐰇𐰼𐰭,,white,
𐰈𐰛𐰈𐰕,,ox,
𐰈𐰼𐰏𐰃𐰤,,throne,
𐰉,,"A letter of the Old Turkic runic script, representing",
𐰉,,"hunt, hunting expedition",
𐰉,,"hunt, hunting expedition",
𐰉𐰆,,this,
𐰉𐰆,,this,
𐰉𐰆𐰑𐰣,,"people, nation, population, ordinary people",
𐰉𐰆𐰕𐰍𐰆,,calf,
𐰉𐰆𐰞,,"to become, to happen",
𐰉𐰆𐰞,,"to find, to attain",
𐰉𐰆𐰞,,"to find, to attain",
𐰉𐰆𐰞𐰍𐰀,,"to stir, to produce a state of disorder, put in disorder,",
𐰉𐰞𐰶,,town,
𐰉𐱃𐰆𐰺,,"hero, warrior, Altyn-Köl (runic inscription E-29),",
𐰋,,"A letter of the Old Turkic runic script, representing",
𐰋,,"house, dwelling-place; tent",
𐰋,,"house, dwelling-place; tent",
𐰋𐰃𐰠,,to know,
𐰋𐰃𐰠,,waist,
𐰋𐰃𐰠,,waist,
𐰋𐰃𐰭,,thousand,
𐰋𐰃𐰼,,one,
𐰋𐰃𐰼,,"once, ‏𐰋𐰃𐰼: 𐱃𐰆𐰑𐰽𐰺: 𐰀𐰲𐰾𐰴: 𐰇𐰢𐰕𐰾𐰤‎Bir todsar āčsïq ömezsen.Once",
𐰋𐰃𐱁,,five,
𐰋𐰃𐱅𐰃,,"to write, to inscribe",
𐰋𐰃𐱅𐰏,,"inscription, book",
𐰋𐰏,,"head of a clan, chief",
𐰋𐰤,,I,
𐰋𐱁,,Alternative spelling of 𐰋𐰃𐱁‎ (b²iš /béš/),
𐰍𐰕,,(anatomy) mouth,
𐰑𐰍,,bear,
𐰑𐰍𐰺,,stallion,
𐰑𐰴,,"(anatomy) leg, foot",
𐰓𐰏𐰇,,good,
𐰖,,"A letter of the Old Turkic runic script, representing /j¹/, used with back vowels.",
𐰖𐰀𐰽,,(Irk Bitig) vegetable,
𐰖𐰀𐰽,,"(Irk Bitig, said of grass) fresh, young",
𐰖𐰆𐰞,,"road, a way used for travelling between places",
𐰖𐰆𐰣𐱃,,horse,
𐰖𐰍,,"fat, grease, oil",
𐰖𐰍,,"to rain, pour down",
𐰖𐰍,,"to rain, pour down",
𐰖𐰍𐰃,,"enemy, hostile",
𐰖𐰺𐰣,,morning,
𐰖𐰺𐰣,,early in the morning,
𐰘𐰃𐰏,,"good, 732 ,  Kultegin’s Memorial Complex:, ‏𐰇𐱅𐰜𐰤 𐰘𐰃𐱁𐰑𐰀",
𐰘𐱅𐰃,,seven,
𐰚𐰃,,two,
𐰚𐰃𐰾𐰃,,"man, human, person, ‏𐰚𐰃𐰾𐰃: 𐰆𐰍𐰞𐰃: 𐰸𐰆𐰯: 𐰇𐰠𐰏𐰠𐰃: 𐱅𐰇𐰼𐰇𐰢𐰾‎Kiši",
𐰚𐰇𐰚,,blue,
𐰚𐰇𐰚,,sky,
𐰚𐰇𐰠,,lake,
𐰚𐰇𐰢𐱁,,silver,
𐰚𐰇𐰲,,strength,
𐰚𐰇𐰼,,"to see, to look to, to obey",
𐰚𐰠𐰤,,"daughter-in-law, 8th-9th century CE, Uyk-Turan (e-3),",
𐰛𐰃𐰲𐰀,,evening,
𐰛𐰃𐰲𐰀,,late in the evening,
𐰛𐰈𐰤𐰾,,"sunshine, sunlight, sunny place",
𐰞,,"A letter of the Old Turkic runic script, representing",
𐰞,,This term needs a translation to English. Please help,
𐰞,,This term needs a translation to English. Please help,
𐰞𐰯,,"brave warrior, bravery",
𐰞𐰯,,"difficult, hard, tough, brave, stout",
𐰞𐱃𐰃,,six,
𐰞𐱃𐰆𐰣,,gold,
𐰞𐱃𐰆𐰣,,"golden, ‏𐱅𐰤: 𐰾𐰃: 𐰢𐰤: 𐰖𐰺𐰣: 𐰛𐰃𐰲𐰀: 𐰞𐱃𐰆𐰣: 𐰈𐰼𐰏𐰃𐰤: 𐰈𐰕𐰀: 𐰆𐰞𐰆𐰺𐰝𐰣:",
𐰠,,"A letter of the Old Turkic runic script, representing",
𐰠,,"(a) country, a union of tribes",
𐰠,,"(a) country, a union of tribes",
𐰠𐰏,,(anatomy) hand,
𐰠𐰏,,fifty,
𐰠𐰏,,fifty,
𐰡𐰢𐱁,,sixty,
𐰢𐰍,,"glory, Around 734,  Bilgä Qaǧan memorial complex:,",
𐰢𐰤,,I,
𐰢𐰤,,Denotes first person singular after simple present,
𐰢𐱃𐰃,,"now, 840-862,  Sudzi (Sudzhy) inscription:, ‏𐰘𐰏𐰤𐰢𐰤:",
𐰪𐰃𐰍,,"bad, evil",
𐰪𐰃𐰍,,"very, extremely",
𐰭,,Marks a superlative degree (-est).,
𐰯𐰀,,"ancestor, father, forefather",
𐰲,,"A letter of the Old Turkic runic script, representing",
𐰲,,to open,
𐰲,,to open,
𐰴,,"A letter of the Old Turkic runic script, representing",
𐰴,,"Alternative spelling of 𐰀𐰴‎ (aq /āq/, “white”)",
𐰴,,"Alternative spelling of 𐰀𐰴‎ (aq /āq/, “white”)",
𐰴𐰆𐰍𐰆,,swan,
𐰴𐰆𐰑𐰺𐰆𐰸,,tail of an animal.,
𐰴𐰆𐰕𐰍𐰆𐰣,,raven,
𐰴𐰆𐰢𐰆𐰺𐰽𐰍𐰀,,"ant, 8th century CE, Irk Bitig, Omen no 37, ‏𐰌𐰃𐰼 𐰴𐰺𐰃",
𐰴𐰆𐰺𐰆𐰍𐰽𐰴,,stomach,
𐰴𐰆𐰽,,bird,
𐰴𐰆𐱃𐰞𐰆𐰍,,"fortunate, blessed, happy",
𐰴𐰍𐰣,/qɑɣɑn/,"khagan, king, ruler",
𐰴𐰍𐰣𐰞𐰍,,"involving khagan, having a khagan, ruled by a khagan",
𐰴𐰭,,father,
𐰸,,"A letter of the Old Turkic runic script, representing",
𐰸,,arrow,
𐰸,,arrow,
𐰸𐰆𐰞𐰴𐰴,,ear,
𐰹,,"A letter of the Old Turkic runic script, representing",
𐰹,,arrow,
𐰹,,arrow,
𐰼,,"A letter of the Old Turkic runic script, representing",
𐰼,,"to be (something, somewhere)",
𐰼,,"man, human male",
𐰼,,"to be (something, somewhere)",
𐰼,,"man, human male",
𐰼,,"man, human male",
𐰼𐱅𐰾,,Irtysh,
𐰽𐰆𐰉,,"water, river",
𐰽𐰲,,hair (on head),
𐰽𐰲,,"(transitive) to scatter, sprinkle",
𐰽𐰲,,"(transitive) to scatter, sprinkle",
𐰾𐰃𐰕,,you (plural),
𐰾𐰇𐰔,,"word, speech",
𐰾𐰋𐰤,,"(intransitive) to rejoice, be happy, be joyful",
𐰾𐰚𐰔,,eight,
𐰾𐰤,,you (singular or plural),
𐰾𐰤,,Denotes second person singular or plural after simple,
𐱃,,"A letter of the Old Turkic runic script, representing",
𐱃,,horse,
𐱃,,Alternative spelling of 𐰀𐱃‎ (āt),
𐱃,,Forms causative verbs,
𐱃,,horse,
𐱃,,Alternative spelling of 𐰀𐱃‎ (āt),
𐱃,,Forms causative verbs,
