L2_orth,L2_ipa,L2_gloss,L2_etym
ahe,,his/her (third-person singular possessive adjective),
aho,,your (second-person singular possessive adjective),
angu,,my (first-person singular possessive adjective),
anyu,,your (second-person plural possessive adjective),
ao,,Alternative form of -awo (“their”),
atru,,our (first-person plural possessive adjective),
awo,,their (third-person plural possessive adjective),
ɓ,/ɓ/,"The third letter of the Maore Comorian alphabet, written in the Latin script.",
ɓaɓa,,father,
ɓaɓaɓole,,paternal uncle (older),
ɓaɓatiti,,paternal uncle (younger),
ɗ,/ɗ/,"The fifth letter of the Maore Comorian alphabet, written in the Latin script.",
ɗaɓa,/ˈɗa.ɓa/,idiot,
dzina,,name,
dzitso,,eye,
ɗukutsi,,duck,
ɗundri,,mosquito,
gari,/ˈɡa.ri/,"car (automobile), vehicle",
jua,,sun,
kaɓuri,,grave,
kafiri,/kaˈfiri/,unbeliever,
kio,,ear,
maji,,water,
matra,,oil,
meza,,table (item of furniture),
mulongo,,door,
munadzi,,coconut,
mutru,,person (human being),
mwana,,"baby, child",
mwenge,,electricity,
mwezi,,moon,
mwili,,body,
pare,,road,
shiFarantsa,,French language,
shiKomori,,the Comorian language,
shiMaore,,Maore Comorian language,
shiMaore,,Mahoran,
shofera,/ʃoˈfera/,driver,
trindri,,banana (plant),
uhuru,,independence,
uku,,night,
ulevu,,beard hair,
uso,,face,
utro,,roof,
uvhandre,,side,
vhahali,/βa.ha.li/,place,
v̄,/β/,"The twenty-third letter of the Maore Comorian alphabet, written in the Latin script.",
wakati,,time,
waswiya,,advice,
waye,,he; she,
ãfu,,jasmine,
ãfu,,protect,
ãhã,,no,
ãã,,Alternative form of ãhã (“no”),
