L2_orth,L2_ipa,L2_gloss,L2_etym
adube,,Adobe.,
ajalactli̱,[ahaˈlakt͜ɬɪ],mallow (Malva spp.) (clarification of this definition,
ajtöl,,Altar.,
alemu,[aˈlemu],lemon,
alemuncuabi̱tl,/alemunkʷawɪt͜ɬ/,lemon tree,
almu,,"Almud, a unit of volume.",
alöxöx,[aˈlɔaʃɔaʃ],orange (fruit),
alöxöxcuabi̱tl,[alɔaʃɔaʃˈkʷaβɪt͜ɬ],orange tree,
alöxöxtla,[alɔaˈʃɔaʃt͜ɬa],orange grove,
amo,,"Not, negation.",
arus,[ˈaɾus],Rice.,
aröro,,Plough.,
asucatl,[aˈsukat͜ɬ],sugar,
baröto,,"cheap, Synonyms: amo pateyo, pibi̱c",
bendi̱seyu,,"blessing, Synonym: tlateochihuali̱",
bentli̱,[ˈβent͜ɬɪ],(religion) offering,
bescomatl,[kʷesˈkomat͜ɬ],granary,
betzca,[ˈβet͜ska],"(intransitive) laugh, Synonym: biebetzca",
bexulutl,,turkey,
beyoli̱,/wejolɪ/,Violin.,
bictla,[ˈβikt͜ɬa],the day after tomorrow,
bieyi̱,/wjejɪ/,"big, large",
bilutl,/wilut͜ɬ/,a kind of dove (clarification of this definition is,
bi̱csi̱c,[ˈβɪksɪk],"ripe, cooked, Synonym: tlabi̱cxi̱tili̱",
bi̱jfi̱tzyo,[βɪhˈɸɪt͜sjo],"spiny, spined",
bi̱tztli̱,,thorn,
botieya,,Bottle.,
bute,[ˈβute],"can, tin",
böca,[ˈβɔaka],cow,
bögre,,Catfish.,
cacahuatl,,Cacao.,
cacatu,/kakatu/,toad,
cachopi,[kaˈt͡ʃopi],Spaniard,
cactli̱,,sandal,
cafie,[ˈkahɸje],coffee,
cafienti̱c,[kahˈɸjentɪk],brown,
cali̱,[ˈkalɪ],"house, Synonym: chöntli̱",
calnielo,[kalˈnjelo],sheep,
calnielojpi̱xqui̱,[kalnjelohˈpɪʃkɪ],shepherd,
calpi̱ntiero,,Woodpecker.,
cameyu,[kaˈmeju],"truck, bus",
camixajtli̱,[kamiˈʃaht͜ɬɪ],shirt,
canguro,,"kangaroo, 1964,  Yulcöme [Animals]‎[1], México, D.F.:",canguro
canteliex,[kanˈteljeʃ],rooster,
cantiela,[kanˈtjela],candle,
Capichtlö,[kaˈpit͡ʃt͜ɬɔa],"Yecapixtla (a town in Morelos, Mexico)",
caqui̱xtuctli̱,,"belt, band",
caraböto,,Tick.,
caribú,,"Caribou, reindeer., 1964,  Instituto Lingüístico de",
carucha,[kaˈɾut͡ʃa],pole,
