L2_orth,L2_ipa,L2_gloss,L2_etym
αββο,,water,
αγαλγο,,"wish, desire",
αλχονο,/alxʷn/,Alchon Huns,
ασνωυο,,daughter-in-law,
αταο,,eight,
βαγο,,God,
βαχλο,/baxl/,Balkh,
ββγο,,(historical) yabghu,
δδρογο,,"Alternative form of λρογο (lrogo, “healthy”)",
ηβοδαλο,/eːvəðaːl/,Hephthalites,
ιωγο,/joːɣ/,one,
καλδο,,"when, καλδο νοβιχτο μο ολοβωστογο μαλο αβο μο ρωβαγγο",
Κανηϸκι,,"Kanishka, emperor of the Kushan dynasty (reign c. 127−150 CE)
Coin Inscriptions :basileus basileōn kanēškouof Kanishka, king of kings
Coin Inscriptions :šaonano šao kanēški košanoof Kanishka, king of kings, the Kushan",
λασο,,ten,
λαχϸατανιγο,[laxʃataniɣ],"place of cremation, TITUS Text V, line 26', βαγολαγγο",
λιστο,,hand,
λογδα,,daughter,
λρογο,,"healthy, οτανο οαλο Ϸαταρανο καλδο αβο το χοηο χοαδο",
μαλαχο,,locust,
μολο,,wine,
οιστο,,twenty,
πανζο,/ˈpand͡z/,five,
ποσο,,sheep,
πουρο,,son,
σαδο,,hundred,
σαρλο,,year,
σοφαρο,/t͡sofaːr/,"four, 356,  Dated Document K‎[1]:οιστο οτο σοφαρο σπαλιγο",
στοργο,,"great, large",
υαγγο,/haŋɡ/,load,
χαρο,,donkey,
Χιγγιλο,/xiŋɡilo/,"Khingila, the name of several kings of the Alchon Huns.",
χοαδηο,,lord,
χοβανο,,shepherd,
Ϸ,/ʃ/,"A letter of the Bactrian alphabet, called ""sho"" in English.",
ϸ,/ʃ/,"A letter of the Bactrian alphabet, called ""sho"" in English.",
