L2_orth,L2_ipa,L2_gloss,L2_etym
'ch-,,(attached to following verb) I; clitic form of ich.,ich
aagar,,eager,egre
aager,,"acre of land., 1867,  GLOSSARY OF THE DIALECT OF FORTH",acre
aake,,ache,ache
aalhouse,,alehouse,alehous
aam,,them,am
aamezill,,Alternative form of aamzil,
aamzil,,themselves.,hemself
aany,,any,ani
aar,,their,ar
aar,,there,thare
aar,,there,thare
abeit,,Alternative form of albeit,
aboo,,above,above
abouten,,Alternative form of abut,
abut,,about,aboute
adee,,ha !,
adh,,at,at
af,,of,of
aferdth,,afraid,afered
agone,,"ago, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND BARGY:A",ago
agyne,,again,agayn
agyther,,"together, on-gather.",
almostly,,"mostly, almost",
aloghe,,"below, on-low.",aloue
alomes,,alms,almesse
amach,,dwarf,
amain,,amen,amen
amang,,among,among
amaze,,Alternative form of amize,
ameal,,"ashes，what is in a meal state, or in a mingled lot.",
ameve,,to move,ameven
amezill,,Alternative form of aamzil,
amhyne,,"mighty, with might.",amain
amize,,"wonder, amazement",amaze
ammache,,Alternative form of amach,
an,,and,
angerth,,angry,angred
angish,,poverty,ange
anoor,,another,another
apa,,Alternative form of apan,
apan,,"upon, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND BARGY:Pa",upon
arent,,around,"around, arounde"
arich,,morning,erly
arkagh,,eager,
armeen,,The side-lace of a car.,
arnaauneen,,working at night.,
arum,,"within, within the house.",
ashen,,ashes,asshe
aslepe,,asleep,aslepe
astarte,,run away,asterten
at,,"that, which",that
at,,that,that
at,,"to eat, ate, 1867,  GLOSSARY OF THE DIALECT OF FORTH",eten
at,,"to eat, ate, 1867,  GLOSSARY OF THE DIALECT OF FORTH",eten
atheen,,present participle of at,
attercop,,spider,attercoppe
aught,,"any, anything, 1867,  GLOSSARY OF THE DIALECT OF FORTH",ought
aul,,all,all
aul,,all,all
aulaveer,,altogether,
av,,Alternative form of af (“of”),
avar,,before,afer
avare,,Alternative form of avar,
aveel,,"abroad, without",afeld
awye,,"away, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND BARGY:Awye",away
ayenst,,against,ayenes
ayght,,eight,eighte
ayghteen,,eighteen,eiȝtetene
ayth,,Alternative form of at,
ba,,"be, been",been
baakooze,,oven,
baakoozee,,to bake bread in an oven.,
baalee,,a clever person.,bali
baaree,,"The goal in a game of hurley, A stick placed on kilns",
baarich,,barley,barlich
balbeedhel,,a maul for breaking clods.,
balke,,"to impede, hinder",balken
bandēle,,A measure for linen.,bendel
bane,,bone,bane
baree,,goal,
barish,,Alternative form of baarich,
barnaugh,,limpet，shellfish,
baronie,,barony,
barrm,,barm,berme
barrn,,barn,bern
bash,,Alternative form of baush,
baskaate,,basket,basket
baskeat,,breast,
bat,,Alternative form of bath,
bater,,A lane bearing to a high-road.,
bath,,stick,bat
bathès,,plural of bath,
baulkès,,"balks, unsawed timber",balke
baush,,The palm of the hand.,
bawen,,basecourt，quadrangle,
bawkoon,,bacon,bacoun
beanès,,beans,bene
bearde,,beard,berd
beasthès,,cows,beeste
bebber,,"tremble, quake",biveren
bebbereens,,tremblings,beveringe
bederup,,a band of reapers or harvest bands.,bedrip
bedreede,,bedridden,bedreden
bee,,by,bi
Beedher,,Peter,Peter
been,,bees,bee
beeteesh,,Alternative form of betweesk,
beleave,,belief,bileve
bellee,,belly,bely
belooze,,bellows,belwes
benagh,,heifer,
ber,,"to bear, to carry",beren
besithes,,besides,biside
besmorth,,besmeared,
beteede,,betide,bityden
betweesk,,between,bitwixe
bhlock,,black,blak
bibber,,Alternative form of bebber,
bidaades,,potatoes,
bidge,,to buy,biggen
bile,,to boil,boylen
bilethe,,simple past tense of bile,
Billeen,,"Billy, William",
bilo't,,simple past tense of bile,
blauke,,"to blare, blow, bleat, bawl",
blaukeen,,present participle of blauke,
blautheer,,bladder,bladdre
blauyeen,,present participle of blay,
blauyke,,A cry of a kid or calf.,
blay,,"to blow, to shout",
blayeen,,present participle of blay,
blaze,,a faggot,blase
bleaze,,Alternative form of blaze,
blenty,,plenty,plente
blenty,,plenty,plente
blenty,,plenty,plente
blin,,"mistaken, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND",blynd
blooed,,blood,blood
blooeden,,"fresh, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND",
boagher,,"road, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND BARGY:Mucha",
boar,,hedgehog,bor
bodhee,,Alternative form of buthee,
boney,,an able person,
bonny,,Alternative form of boney,
boor,,poor,povre
booraan,,"a drum, tambourine",
boouchel,,buckle,bokel
boouchelawn,,ragwort,
booyren,,frighten,
borde,,a table,bord
bothige,,Alternative form of buthee,
bothom,,bottom,bothom
boththone,,Alternative form of buththone,
bougkt,,simple past tense of bidge,
boust,,"boast, bravado",bost
bra,,brave,
brail,,barrel,barel
brailès,,plural of brail,
brandeyrons,,"kettles, pots",brandiren
brason,,bold,
brazon,,bold,brasen
breal,,a large fire,
breed,,bread,bred
breede,,bride,bride
brekvast,,breakfast,brekefast
brian,,Alternative form of bryne,
brimel,,briar,brimbel
brimelès,,plural of brimel,
broan,,"firebrand, 1867,  GLOSSARY OF THE DIALECT OF FORTH",brand
brocke,,to break,breken
brode,,broad,brood
brogue,,shoe,
brough,,Alternative form of brocke,
brover,,"brother, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND",brother
brower,,Alternative form of brover,
bryne,,brain,brayn
buckate,,bucket,boket
budheree,,a buttery,boterie
bumble-bee,,the humble bee,humbul-be
buoyren,,to frighten,
burdès,,birds,burd
burge,,bridge,brugge
bushe,,bush,bush
busheen,,plural of bushe,
busk,,"a thick, small cake made of white meal, spiced bread",bisquyte
buskès,,plural of busk,
buthee,,body,bodi
butheraan,,Alternative form of booraan,
butheree,,"buttery, greasy",buttry
buthther,,butter,buter
buththone,,button,botoun
buye,,Alternative form of bye,
bye,,a boy,boye
caake,,cake,cake
caare,,Alternative form of caure,
callef,,calf,calf
cambaute,,a crooked bat or stick.,
capote,,greatcoat,
carolès,,Christmas carols,carole
caubaun,,"a country cabin, a tent used at fairs",
caul,,Alternative form of caule,
caule,,a horse,colt
caulthe,,called,callen
caulès,,plural of caule,
caure,,care,care
caushe,,a way or road,
Caut,,Catherine,
chaamer,,chamber,chambre
chemis,,chips?,chippe
chi,,"A small quantity, 1867,  GLOSSARY OF THE DIALECT OF",
chick,,chicken,chike
chisool,,chisel,chisel
chivie,,hunt,
choule,,cheek,chawl
choulès,,plural of choule,
chourch,,church,chirche
chourle,,a churl,cherl
chugh,,a chuff,chuffe
chyre,,a chair,chayer
chyrès,,plural of chyre,
clepe,,"to call, to name",clepen
clouk,,"a simpleton, a silly person",
clugercheen,,"a flock, clutch, crowd",clicchinge
co,,"quoth, saith, 1867,  GLOSSARY OF THE DIALECT OF FORTH",quethen
coale,,"to make cold, to chill",colden
coardhed,,"searched, 1867,  GLOSSARY OF THE DIALECT OF FORTH AND",
cole,,cold,cold
comfoort,,comfort,comfort
comfoort,,comfort,comfort
comman,,Alternative form of commaun,
commaun,,"hurly, batt",
comree,,"trust, confidence",
condale,,candle,candel
contrishelagh,,"collection, gathering (of things)",
cooanes,,plural of koan,
coolaan,,back of the head or body,
coolane,,Alternative form of coolaan,
