L2_orth,L2_ipa,L2_gloss,L2_etym
-ak,,"A suffix used to form the plurals of animate words.,",
-al,,"A suffix used to form the plurals of inanimate words.
síipuw (“river”) → siipúwal (“rivers”)
máxkeew (“it is red”) → maxkéewal (“they are red”)",
alaangweew,/ʌlaːnɡwɛːw/,star,
amangu-,,big,
amiimunz,,child,
amoxkw,/ʌmʊx̣kʷ/,beaver,
amoxool,,"boat, canoe",
apiikw,,flea,
apuw,,"to be there, be here",
apwaan,,bread,
asiiskuw,,mud,
asun,,stone,
atoh,,deer,
axkook,,snake,
chkwal,,frog,
eekwii,,under,
eesh,,every,
eeskwa,,"not yet (+negative)
éeskwaa nŭmiitsíiwi.I didn't eat yet.",
eet,,"perhaps, doubt",
eeylii,,both,
ehkwi-,,"stop, cease",
ehkwu-,,"stop, cease (informal)",
hwakees,,bark,
kaanzhu-,,"great, amazing, wonderful",
kapees,,twin,
kehkshúteek,,stove,
kihchi-,,"big, very",
kihtsiipuw,,big river,
kii,,singular second-person pronoun: you,
kiiloowa,,plural second-person pronoun: you,
kpahoon,,door,
kwaxkakeew,,to cross over (the water),
kwŭnii-,,long,
kwŭnii-,,long,
lateexun,,"to be a road or path going in a certain direction,",
li,,"here, there, thus, so",
li-,,In a certain manner; in a certain way;,
lunuw,,man,
mahksun,,"shoe, moccasin",
mataht,,bow,
maxkeew,,it is red,
mbiisus,,lake,
mbuy,/ᵐbɨj/,water,
meemeekush,,sheep,
meenaxk,,fence,
mihchii,,in the open,
mihtkwus,,stick (of wood),
mihtukw,,tree,
miichŭwaakan,,food,
miikwan,,feather,
miimiiw,,"pigeon, mourning dove",
miingasa,,"better condition, improved condition, better state",
moonahkeew,,groundhog,
mooshkiingw,,rabbit,
moxa,,very,
msuchee,,"hardly, not at all",
mukoos,,nail,
munahan,,island,
naakee,,"after a while, in a while",
nah,,"there
Téet náh apúw. ― Maybe he is there.",
nahnalii,,"close by
Awéen há ná náhnalii éenda-lalóhkeet?who is that close by working?",
nal,,"then, subsequently",
namees,,fish,
neeka,,"singular third-person pronoun: he, she, it",
ngumee,,always,
nihkash,,fingernail,
nii,,singular first-person pronoun: I,
niiloona,,"First person plural exclusive, we (we, but not you)",
niimcheehŭmaakan,,lacrosse stick,
niisha,,two,
niishaash,,seven,
oxkweew,,woman,
paxkshiikan,,"rifle, gun",
pehpaxkwuleesh,,flower,
pongw,,"dust, soot",
shiiwang,,salt,
siipuw,,river,
sookǔlaan,,"it rains, it is raining",
tahtaas,,sometimes,
takwahaakan,,mortar (for grinding),
takwax,,turtle,
takwiipwaakan,,feast,
thupuy,,cold water,
wahwal,,egg,
waniipakw,,leaf,
waxkaniim,,seed,
waxkiichi,,"above, on top of",
wiisakiim,,grape,
wshaype,,"lake, edge of water",
wteehiim,,strawberry,
wteeng,,"behind, from behind, in back of, Wtéeng nóom.I came",
wŭlaakanaamiinzhuy,,"Elm, Ulmus americana",
wŭlaakwe,,yesterday,
wŭli-,,"nice, good",
xwaskwus,,muskrat,
