L2_orth,L2_ipa,L2_gloss,L2_etym
`,,"Used to indicate a stressed syllable, placed overtop a vowel as part of such a syllable.",
´,,acute accent,
ѝ,[ˈi],Short form of the third-person singular feminine pronoun,
а,,"The first letter of the Bulgarian alphabet, written",
а,,"used in orders for emphasis: let’s, just, А върви де!A",
а,,"used to express surprise or wonder: ah, oh, ha, why,",
а,,"used to describe how two facts are different: whereas,",
а,,"The first letter of the Bulgarian alphabet, written",
а,,"used in orders for emphasis: let’s, just, А върви де!A",
а,,"used to express surprise or wonder: ah, oh, ha, why,",
а,,"used to describe how two facts are different: whereas,",
а,,"used in orders for emphasis: let’s, just, А върви де!A",
а,,"used to express surprise or wonder: ah, oh, ha, why,",
а,,"used to describe how two facts are different: whereas,",
а,,"used to describe how two facts are different: whereas,",
А,[a],"The first letter of the Bulgarian alphabet, written in the Cyrillic script.",
аба,[ɐˈba],"frieze, homespun, coarse woollen cloth, cloak",
Абаджиев,,A  surname​.,
абаджийка,[əbɐˈdʒiːkə],"female weaver of frieze (the cloth), female dealer",
абаджийство,[əbɐˈdʒiːstvo],"manufacturing of homespun, homespun tailoring",
абаджия,[əbɐˈdʒijə],"male weaver of frieze (the cloth), male dealer in frieze",
абажур,[əbɐˈʒu̟r],lampshade,
абазия,[ɐˈbazijə],(uncountable) abasia,
абак,[ɐˈbak],(architecture) abacus,
абанос,[əbɐˈnɔs],(uncountable) ebony,
абаносов,[əbɐˈnɔsof],(relational) ebony; ebon,
абат,,(rare) abbot,
абатски,[ɐˈbatskʲi],(relational) abbot,
абатство,/əˈbatstvo/,abbey,
абдал,[ɐbˈdaɫ],"(low colloquial) fool, idiot, simpleton",
абдикация,/abdiˈkat͡sijə/,abdication,
абдикирам,/əbdiˈkirəm/,(intransitive) to abdicate (to renounce a throne),
абдикиране,[əbdiˈkʲirənɛ],verbal noun of абдики́рам (abdikíram),
абдоминален,[əbdomiˈnalʲɛn],"abdominal
Synonym: коре́мен (korémen)",
абдукция,[ɐbˈdukt͡sijə],(medicine) abduction,
аберация,[əbɛˈrat͡sijə],"(biology, astronomy, physics) aberration",
абисинец,/əbiˈsinɛts/,"a male Abyssinian, a male native of Abyssinia",
абисинка,/abiˈsiŋkə/,a female Abyssinian person,
абисински,[əbiˈsinskʲi],Abyssinian,
абитуриент,[əbitʊriˈɛnt],"a male student in his last year at a high school, a",
абитуриентка,/ˌabit̪uriˈɛnt̪kə/,"a final-year female student at a high school, a female school graduate, a female senior, a senior-year girl",
абитуриентски,[əbitʊriˈɛntskʲi],"(relational) graduation, commencement",
аблактация,/ˌabɫəkˈt̪at͡sijə/,ablactation; weaning of a child,
аблан,[ɐˈbɫan],Alternative form of ябла́н (jablán),
аблен,[ɐˈblʲɛn],Alternative form of ябла́н (jablán),
абонамент,/əbonəmˈɛnt/,"subscription, season ticket",
абонаментен,[əbonɐˈmɛntɛn],(relational) subscription; subscriptive,
абонат,[ˌaboˈnat],subscriber,
абонирам,[əboˈnirəm],"to subscribe, take out a subscription, (reflexive)",
абониране,[ˌaboˈnirənɛ],verbal noun of абони́рам (aboníram),
абориген,[ˌaboriˈɡʲɛn],a male aborigine,
аборигенка,[ˌaboriˈɡʲɛŋkə],a female aborigine,
аборигенски,[ˌaboriˈɡʲɛnskʲi],aboriginal,
аборигенче,[ˌaboriˈɡʲɛnt͡ʃe],"an aboriginal child, the child of an aborigine, an infant/young aborigine",
аборт,[ɐˈbɔrt],abortion (cessation of pregnancy or fetal development),
абортивен,[əborˈtivɛn],abortive,
абортирам,/aˌbɔrˈtiram/,"(transitive) to abort (a fetus, a pregnancy)",
абортиране,[ˌaborˈtirənɛ],verbal noun of абортирам (abortiram),
абразив,,"abrasive (substance used for cleaning, smoothing, or",
абразивен,[əbrɐˈzivɛn],abrasive,
абразия,[ˌɐˈbrazijə],(geology) abrasion,
абревиатура,[ˌabrɛviɐˈturə],abbreviation,
абсолвент,[ˌapsoɫˈvɛnt],a male student graduating university,
абсолвентка,/ˌapsoɫˈvɛnt̪kə/,a female student graduating university,
абсолвентски,[ˌapsoɫˈvɛntskʲi],"(relational) graduation, graduate (person who has graduated)",
абсолвирам,[əpsoɫˈvirəm],(intransitive) to graduate (complete one's course of,
абсолютен,/apsɔˈlʲutɛn/,absolute,
абсолютизиране,/ˌapsolʲut̪iˈziɾənɛ/,verbal noun of абсолютизирам (absoljutiziram),
абсолютизъм,[əpsolʲu̟ˈtizəm],absolutism,
абсолютно,/ˌapsɔˈlʲutnɔ/,indefinite neuter singular of абсолю́тен (absoljúten),
абсолютно,/ˌapsɔˈlʲutnɔ/,absolutely,
абсолютност,[əpsoˈlʲu̟tnos(t)],(uncountable) absoluteness,
абсорбирам,/əpsorˈbirəm/,(transitive) to absorb,
абсорбиране,[əpsorˈbirənɛ],verbal noun of абсорби́рам (absorbíram),
абсорбиране,[əpsorˈbirənɛ],absorption,
абсорбция,[ɐpˈsɔrpt͡sijə],absorption,
абстрактен,[ɐpˈstraktɛn],"abstract, noetic",
абстракция,[ɐpˈstrakt͡sijə],abstraction,
абстрахирам,[əpstrɐˈxʲirəm],to abstract (to consider abstractly),
абсурд,[ɐpˈsurt],absurdity,
абсурден,/əpˈsurdɛn/,"(literary) absurd, farcical, preposterous",
абсурдност,[ɐpˈsurdnos(t)],"(uncountable) absurdness, absurdity, ineptitude, preposterousness, unreason, nonsense, farcicality, farcicalness",
абсциса,[ɐpsˈt͡sisə],"(mathematics) abscissa, x-axis",
абхазки,[ˌɐpˈxaskʲi],Abkhazian,
авангарден,/əvənˈɡardɛn/,(relational) advance-guard/vanguard,
аванпост,[ɐˈvɐnˌpɔs(t)],(military) outpost,
аванс,/əˈvans/,"advance, imprest (amount of money, paid before it is",
авансирам,/ˌavənˈsiɾəm/,"(transitive) to advance, to pay beforehand (to furnish,",
авансов,/əˈvansof/,"(relational) advance, ава́нсово пла́щане ― avánsovo",
авансцена,[ɐˌvɐnsˈt͡sɛnə],"proscenium, forestage",
авантюра,[əvɐnˈtʲu̟rə],"adventure, venture",
авантюрист,/ɐvɐntjuˈrist/,"a male adventurer, a male venturer, a male swashbuckler",
авантюристичен,[əvəntʲʊriˈstit͡ʃen],"adventurous, of an adventurer",
авантюристка,/ɐvɐntjuˈristkɐ/,"adventuress, vamp",
авар,/əˈvar/,a male Avar,
авариен,[ˌavɐˈriɛn],"(relational) break-down, emergency",
аварин,/əˈvarin/,a male Avar,
авария,/əˈvarijə/,"wreck, crash, failure, damage, trouble",
аварка,/əˈvarkə/,a female Avar,
