L2_orth,L2_ipa,L2_gloss,L2_etym
a,/a/,"to, 1883,  Hugo Schuchardt,  Kreolische Studien, volume",
ag,,water,
almar,,cupboard,
bem,,"very (to a high degree), 1883, Hugo Schuchardt, Kreolische",
comê,,"to eat (to consume food), 1883, Hugo Schuchardt, Kreolische",
cóber,,snake; serpent,
doiz,,"(Diu) two, 1883, Hugo Schuchardt, Kreolische Studien,",
e,,and (expresses two elements to be taken together or,
estravagant,,"(Diu) prodigal (wastefully extravagant), 1883, Hugo",
fallá,,"(Diu, with conjunction par) to tell (to convey by speech),",
filh,,"(Diu) son (male offspring), 1883, Hugo Schuchardt,",
gord,,(Diu) fat (carrying a larger than normal amount of,
homm,,"(Diu) man (adult male human), 1883, Hugo Schuchardt,",
-inh,,"forms diminutives, ‎vac (“cow”) + ‎-inh → ‎vaquinh",
já,,"used in conjunction with the past tense, 1883, Hugo",
mais,,forms the comparative and superlative of adjectives;,
matá,,"(Diu) to kill (to put to death), 1883, Hugo Schuchardt,",
nós,,"we (first-person plural personal pronoun), 1883, Hugo",
pai,,"father (male parent), 1883, Hugo Schuchardt, Kreolische",
par,,"(Diu) to (indicates indirect object), 1883, Hugo Schuchardt,",
parab,,"(Diu) parable (short narrative illustrating a lesson),",
piquin,,"small; young, 1883, Hugo Schuchardt, Kreolische Studien,",
que,,"that; which, 1883, Hugo Schuchardt, Kreolische Studien,",
quião,,"share (portion of something allotted or given to someone),",
regalá,,"to regale; to feast (on), 1883, Hugo Schuchardt, Kreolische",
su,,"(Diu) third-person possessive pronoun; his; her; its,",
ta,,"forms the progressive aspect, 1883, Hugo Schuchardt,",
tamêm,,"too; also; as well, 1883, Hugo Schuchardt, Kreolische",
trasê,,"to bring (to transport toward somebody/somewhere),",
um,,"a (the indefinite article), 1883, Hugo Schuchardt,",
êll,,"he (third-person masculine pronoun), 1883, Hugo Schuchardt,",
