L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Alemannic German alphabet, written in the Latin script.",
aa-,/ɒː/,"Forms (mostly) verbs, originally with the sense of",
aaber,,"snow-free, snowless",
aabere,,"(Uri, of snow) to thaw",
Aabig,,"evening
1978, Rolf Lyssy & Christa Maerker, Die Schweizermacher (transcript):
Dän wäge geschter z’Obig: In Zuekchunft wird dä vorher abgschproche, wer mit em Kchandidat s'Gschpröch füert.
Now, about last night: in future, it will be discussed beforehand who leads the discussion with the candidate.",
aabüüte,/ˈɑːbyːtə/,"to offer, 1978, Rolf Lyssey and Christa Maerker, Die",
Aafang,/ˈɑːv̥ɑŋ/,beginning,
aagaa,/ˈɑːɡɑː/,"(intransitive) to start, (transitive) to concern, to",
Aalass,/ˈɑːlɑs/,"impetus, cause, event",
aaluege,/ˈɑːluəɡə/,"to look at, observe, 1987, Hans Schärer, ‘Oises Chlooschter’,",
aamälde,/ˈɒːmældə/,"to announce, declare, 1978, Rolf Lyssy and Christa",
aapasse,[ɑːpɑsə],"(reflexive) to adapt, adjust, (reflexive) to conform,",
Aare,,"(unit of measurement) are, 100 square metres",
Aare,,(Uri) Alternative form of Aarm,
Aare,,(Uri) Alternative form of Aarm,
aaschtändig,/ˈɑːʃtændiɡ/,"decent, proper, respectable, 1978, Rolf Lyssey and",
aaträffe,,"to find, 1902, Robert Walser, Der Teich:, S'isch wohr,",
aatue,/ˈɑːtuə/,"to do (something for/to someone), 1903, Robert Walser,",
aatäigge,,"to make into a dough; to dough, to launch, get underway;",
aaööde,/ˈɑːøːdə/,"to bore, 1902, Robert Walser, Der Teich:, Sie düe mi",
abnää,,"(transitive) to take off, to thin, diminish, to believe,",
Abwart,,"caretaker, janitor",
acht,/ɑxt/,eight,ahto
Aff,/ɑfː/,"monkey, ape",affo
ain,/æin/,one,ein
aju,,(Carcoforo) mother,
alee,/ɑle/,"come on, let's go, 1903, Robert Walser, Der Teich:,",
Alewiss,,(Uri) A male given name from Latin.,
allei,/əˈlæi/,"alone
1978, Rolf Lyssy and Christa Maerker, Die Schweizermacher (transcript):
Dankche, das finde mer au alai.
Thank you, but we'll find it on our own.",
Allmeini,,(Uri) common land,
allpott,/ɑlˈpot/,"often, all the time",
alls,,"(Carcoforo) everything, all",
alltz,,"(Formazza) everything, all",
allwääg,/ˈɑlːvæːk/,"in any case, presumably, anytime; constantly, 1903,",
allz,,"(Issime) everything, all",
Alphorn,/ˈɑlphorn/,(music) alphorn,
Altar,,"(Uri) age, old age",
altu,,(Formazza) old,alt
alz,,"(Gressoney) everything, all",
alzit,,(Rimella and Campello Monti) always,
Ameisse,,(Uri) ant,
Ange,,"(Uri) hinge, door hinge",
Angscht,/ɑŋʃt/,fear,
areise,,"(Uri) to prepare, equip",
Arfe,,"(Uri) Swiss mountain pine, Pinus mugo.",
arig,,"(Uri) clever, deft",
Armbruscht,/ˈɑrmbruʃt/,crossbow,armbrust
asse,,(Carcoforo) to eat,ezzan
Atzing,,(Uri) greenfodder,
Aug,/ɒu̯ɡ̊/,(anatomy) eye,ouga
Augespiegel,,(Uri) glasses,
Baaum,,(Uri) tree,boum
Bachbummele,,(Breisgau) marsh marigold (Caltha palustris),
Bachrolle,,"(Breisgau, Försteland) globeflower (Trollius europaeus)",
Bade,,Baden,
Badi,,"public baths, swimming pool",
Badischte,,(Uri) A male given name from French,
Balung,,(Uri) balloon,
Barme,,(Uri) A trough for animal fodder.,
Baschi,,"(Uri) A diminutive of the male given name Sebastian, from Latin, equivalent to English Seb",
baum,,"(Issime, Carcoforo) tree",boum
Beck,/bek/,baker,
Bei,,leg,
beibe,,(Uri) to ruminate (chew cud),
Beiz,,"pub, bar, inn",
Bettseicher,,"(Baden-Württemberg) bedwetter, (Baden-Württemberg)",
Biigi,,Alternative form of Biig,
Biire,,(Uri) pear,
Biiwacht,,"reinforcements for a guard, city watch, etc.",
Birbant,,"(Uri) rascal, imp",
Bitz,,"(Uri) bite, bit",biz
Blag,,"(Uri, derogatory, slang) brat",
bleewe,,(Uri) to dye blue,
Bleewi,,"(Uri) blue wash, blue dye",
bliibe,/bliːbə/,"to stay, remain",bilīban
bloos,/bloːs/,"naked, bare",
bloos,/bloːs/,"merely, only, 1908, Meinrad Lienert, ‘s Heiwili, I.5:,",
Bludaz,/ˈbludat͡s/,"Bludenz (a town in the state of Vorarlberg, Austria),",
Blösch,,"(Name for) a cow with a white spot, especially on its",
blöösse,,"(literary, transitive) to bare, to lay bare",
blüeje,/ˈblyəjə/,"to bloom, blossom",blüe(je)n
Bone,,(Uri) bean,bone
bopju,,(Carcoforo) to play,
Bor,,"(Uri) the wild leek, Allium ampeloprasum, syn. Allium",
Breagaz,/ˈbreaɡɐt͡s/,Bregenz (the capital of and third largest city in the,
Breemi,,(Uri) A premium given to students at the beginning,
Brendli,,"(Uri, plural only) The black vanilla orchid, Gymnadenia nigra.",
Bretschel,,"(Uri) A strap (on a purse, backpack, etc.).",
briegge,/ˈbriəɡːə/,"to grimace, to cry (especially quietly)",
bringe,/ˈbriŋə/,to bring,bringan
Brittli,,(Uri) board,
briöder,,(Rimella and Campello Monti) brother,bruoder
brot,,(Formazza) bread,brōt
broud,,(Carcoforo) bread,brōt
bruat,,(Issime) bread,brōt
bruder,,(Issime) brother,bruoder
brueder,,(Gressoney) brother,bruoder
Brugg,/bruɡ/,bridge,brugga
Bruk,,"(Uri) Bushes, thickets, especially of alpenroses.",
Brunscht,,"(Alsatian) Brunstatt, a commune in the Haut-Rhin département, Alsace, France, part of the southern suburbs of the city of Mulhouse.",
Bruuni,,"(Uri) A Braunvieh, a type of cattle native to Switzerland.",
Bruut,,bride,brūt
Brämme,,(Uri) horsefly,
bröder,,(Formazza) brother,Bruder
bröt,,(Rimella and Campello Monti) bread,brōt
Brüechli,,(Uri) diaper,
Brüeder,/ˈbryədər/,brother,bruoder
brüele,/ˈbryələ/,"to roar, to shout, to bawl, cry",
Brüggli,,Diminutive of Brugg,
brünstele,,(Uri) to undergo necrosis,
brütsch,,"(Uri) healthy, hearty, happy",
Brüüsch,/b̥ryːʃ/,heather,
Bucke,,"(Uri, agriculture) slurry (liquid manure) container",
Buderi,,"(Uri, plural only) bilberry, whortleberry, Vaccinium myrtillus",
bueb,,(Gressoney) son,buobe
Buech,/buəχ/,beech,
Buech,/buəχ/,book,buoch
Buech,/buəχ/,book,buoch
Bullere,,(Uri) The knobbly parts of cheese.,
Bunse,,(Uri) an overweight woman,
Burdi,,"(Uri) burden, load",
buschur,/bʊˈʃʊʁ/,"(Alsatian) hello, good day",
Butëlle,,(Uri) bottle,
Buu,,(Uri) fertilizer,
Buuchlämpe,,(Uri) dewlap on cattle,
buue,,(Uri) to build,
Bärn,[ˈpæ̞ːrn],Bern (the capital city of Switzerland; capital city,
Bäärg,/bɛːrk/,"mountain, hill, 1966, Georg Thürer, ‘Tulipane’, Rund",bërc
bëcke,,Alternative form of bäcke,
Bërg,,(Uri) Alternative form of Bäärg (“mountain”),
bërsche,,"(Uri) to gasp, moan",
Bëtti,,(Uri) rosary,Bet
böim,,(Formazza) tree,boum
Bölle,/ˈbølə/,"(Schwyz, Apenzell, Uri) onion",
Böögg,,"booger, bogey, A traditional straw figure burnt publicly",bogey
Büdel,,(Uri) belly,
Büel,,(Uri) hill,
Büsi,,"cat
Synonym: Chatz",
cha,,(Uri) to come,kweman
Chaabiß,,(Uri) white cabbage,
Chaasleb,,(Uri) rennet (enzyme used in cheesemaking),
Chachele,,(Uri) tile for walls and floors,
Chalchoufe,,"(Carcoforo) Carcoforo (a village in Piedmont, Italy)",
Challe,,(Uri) the clapper of a bell,
Chalp,,(Uri) calf (baby cattle),kalp
chalt,,"(Formazza, Uri) cold",
charre,,"(Uri) to breath with difficulty, wheeze",
Charte,,(Uri) comb for carding wool,
Chaschte,/ˈxaʃtə/,"closet, cupboard, bodybuilder",kaste
Chats,,(Uri) cat (house cat),
Chatz,/xɑts/,cat,
chatza,,"(Carcoforo, Formazza) cat",
Chatzesprung,/ˈxɑtsəˌʃpruŋ/,"(idiomatic) around the corner, nearby",
chatzu,,(Issime) cat,
chatzò,,(Gressoney) cat,
cheemen,,(Issime) to come,kweman
Cheer,,(Uri) A bend in a road.,
cheisch,,(Carcoforo) cheese,
cheme,,(Carcoforo) to come,kweman
chesch,,(Gressoney) cheese,
Chestene,,(Uri) chestnut,
Chett,,(Uri) the wooden water channel of a mill,
chiesch,,(Issime) cheese,
chifle,,"(Uri) to scold, Synonym: chiibe",
chiibe,,"(Uri) to scold, chide, Synonym: chifle",
chiide,,"(Uri) to sprout, germinate (especially regarding potatoes)",
Chilbi,/ˈxilbi/,"fair, festival, parish fair",
Chilche,/xilxə/,"(Aargau, Basel, Bern, Fribourg, Glarus, Grisons, Nidwalden,",
Chile,/xilə/,"(Aargau, Basel, Bern, Fribourg, Lucerne, Schwyz, Unterwalden,",
Chilt,,(Uri) A nighttime visit with friends and family.,
Chilwi,,"(Appenzell, Unterwalden, Uri) Alternative form of Chilbi: parish fair",
Chimmi,,"(Uri, anatomy) chin",
Chind,/xint/,"child, girl, maid",
chlaage,,"to mourn, lament, to moan, whine, complain, 1903, Robert",
Chlack,,"(Uri) fissure, crack",
Chlegti,,(Uri) lawsuit,
Chlempi,,"(Uri) clamp, clip",*klampō
Chlepfe,,(Uri) chatterbox,
chlii,/xliː/,"small, little",klein
Chlooschter,/ˈχloːʃtər/,"monastery, abbey; nunnery, 1987, Hans Schärer, ‘Oises",
Chlupf,,"(Uri) fright, terror, shock",
chlupfig,,"(Uri) fearful, afraid",
chluttere,,"(Uri, onomatopoeia) to clink, clatter",
chly,,Alternative form of chlii,
chnautsche,,"(Uri) to bite, crunch, chew loudly",
chneiste,,(Uri) to spray,
Chnoche,/ˈxnoxə/,(anatomy) bone,
Chnode,,"ankle, joint",knoto
Chnopf,/xnopf/,button,knopf
Chnëcht,,"(Uri) farmhand, (Uri) servant",
Chnüsel,,(Uri) cold (illness),
Chnüü,/xnyː/,"(Zürich, St. Gallen) knee, 1903, Robert Walser, Der",
cho,,"(Formazza, Realp (Uri)) to come",kweman
choalt,,"(Gressoney, Issime) cold",kalt
Choch,,(Uri) male cook,
Choli,,"(Uri, humorous) locomotive",
cholt,,(Carcoforo) cold,kalt
chomu,,(Rimella and Campello Monti) to come,kweman
choo,/xoː/,"to come, 1902, Robert Walser, Der Teich:, He, Fritz,",kweman
Chopf,/xopf/,(anatomy) head,
Chorn,,"(Uri) corn, maize",korn
Chornähre,,Alternative form of Chornäli,
Chornäli,,(Uri) ear (of corn),
Chrache,,"(Uri, anatomy) throat",
Chranket,[xrɑŋkxət],"illness, disease, 1978, Rolf Lyssey and Christa Maerker,",
Chrapfe,,"(Uri) A krapfen, a type of doughnut.",
Chrisam,,(Uri) chrism,
Chromme,,(Uri) A shed for small domesticated animals.,
Chrottepösche,/ˈxrotəˌpøʃə/,dandelion,
chrud,,(Carcoforo) grass,
Chruut,/xruːt/,herb,
Chräps,,(Uri) crayfish,
chrääe,/xrɛːə/,to crow,
Chrëbs,,(Uri) spindle (of a spinning wheel),
chrësme,,"(Uri) to creep, crawl",
chrüt,,(Rimella and Campello Monti) grass,
Chrüüz,/χryːt͡s/,cross,
Chuchi,[ˈxʊxːi],"kitchen, 1978, Rolf Lyssy and Christa Maerker, Die",
Chuchichäschtli,/ˈxʊxːiˌxæʃtli/,kitchen cupboard,
Chue,/xuə/,"cow, 1826, Hoffmann von Fallersleben, Alemannische",kuo
chuele,,"(Uri, intransitive) to become cool",küelen
chuute,,"(Uri) to wheeze, pant",
Chuä,,Alternative form of Chue,
Chämlete,,"(Uri) Chämleten/Kemmleten, a small settlement in Hospental,",
Chäschtli,,Diminutive of Chaschte,
Chääfer,,(Uri) beetle (insect),kever
Chääs,/xæːs/,cheese,
chääs,,(Formazza) cheese,
Chääsbrëche,,(Uri) A mixer used for separating curds and whey in cheesemaking.,
Chääschüechli,/ˈxɛːsˌxyəxli/,(traditional Swiss) quiche,
Chääsmässer,/ˈxɛːsmæsər/,cheese knife,
chéeme,,(Gressoney) to come,kweman
chélte,,(Rimella and Campello Monti) cold,kalt
Chële,,(Uri) A cleft or groove in the ground.,
chìŝch,,(Rimella and Campello Monti) cheese,
Chöchene,,(Uri) a female cook,
Chöltsch,,(Uri) colorful cotton or linen,
chöne,/ˈxønə/,"(modal) can; to be able, 1978, Rolf Lyssy and Christa",kunnan
chönne,,(Uri) Alternative form of chöne,
Chüechli,/ˈxyəxli/,Diminutive of Chueche,
Chüeni,,(Uri) cattleman,
Chüng,,"(Uri, card games) king",
Chüngel,/ˈχyŋəl/,rabbit,
Chüssi,,"cushion, pillow",küssen
chüüwe,,(Uri) to chew,kiuwan
Cillian,,(Uri) A male given name from Latin,
Cyrill,,"(Uri) A male given name from Ancient Greek, equivalent",
dankche,,(Carcoforo) thank you,
de,,(definite) the,
delekat,,"(Uri) delicate, delicious",
Didena,,"(Alsatian) Didenheim, a commune in the Haut-Rhin département, Alsace, France.",
diin,/diːn/,"your (singular), 1903, Robert Walser, Der Teich:, Aber",dīn
dine,/ˈdinə/,"inside
1903, Robert Walser, Der Teich:
I will doch go lose, was sie säge dinne.
I just want to listen to what they're saying inside.",
dontschtag,,(Formazza) Thursday,donarstag
Droogehändler,[ˈdroːɡəhændlər],"drug dealer, 1978, Rolf Lyssy and Christa Maerker,",
druus,/druːs/,"out of it, out of that/them, 1908, Meinrad Lienert,",darūz
drü,,Alternative spelling of drüü (“three”),
drüü,,(Zürich) three,
drüü,,"(Aargau, Appenzell) three",
du,/du/,"thou, you",
Dütschland,/ˈdyt͡ʃland/,"Germany, Dütschland isch e föderalische Staat in Öiropa.Germany",Diutschlant
Düütschland,,Alternative form of Dütschland,
e,/ə/,(indefinite) a/an,
Ee,[eə],"marriage, 1978, Rolf Lyssy and Christa Maerker, Die",
eerig,,(Uri) Made of iron or bronze.,
Efangeli,,(Uri) the Gospel (first section of the New Testament),
effél,,(Gressoney) apple,apfel
Egli,,European perch,
Eichhore,,(Uri) squirrel,
einlef,,Alternative form of eintlef (“eleven”),
eintlef,,(Uri) eleven,einlif
eis,,Alternative form of ais,
Eischeme,,"(Issime) Issime (a village in Aosta Valley, Italy)",
Eisten,,"(Uri) Eisten, a village in Valais, Switzerland.",
eju,,(Issime) mother,
ejò,,(Gressoney) mother,
Elifant,,(Uri) elephant,
Elsassisch,,(Alsatian) Alsatian (dialect),
eläi,/əˈlæi/,alone,alein
emaal,,once,
en,/ən/,"(indefinite) a, an",ein
End,,Alternative form of Endi,
Endi,,"(Uri) end, finish",enti
Engsti,,"(Uri, plural only) fear, anxiety",
entleene,,(Uri) to borrow,
epfel,,(Formazza) apple,apfel
epfil,,(Carcoforo) apple,apfel
epper,,"(Uri) someone, somebody",
er,,(personal) he; it,
erbe,,(Uri) to inherit,
erbroche,,past participle of erbrëche,
erbroche,,(Uri) afflicted with a hernia,
ernüüsse,,(Uri) to sneeze,
es,/əs/,"neuter of en: a/an, 1978, Rolf Lyssy & Christa Maerker,",
es,/əs/,(personal) it,
es,/əs/,(personal) it,
Eschtrych,/ˈɛʃtriχ/,"Austria, Eschtrych isch e mittelöiropäische Binnestaat",
Esel,,"(Uri) ass, donkey",
Ess,,(Uri) chimney-hood over a stove,
essen,,(Issime) to eat,ezzan
etze,,(Uri) to graze (eat grass from a pasture),
faa,,(Uri) to catch,fāhan
faahe,,Alternative form of faa,
Faane,,(Uri) flag,vane
faare,/ˈfɒːrə/,"to go, to drive; to ride, 1978, Rolf Lyssy and Christa",varn
Fachele,,(Uri) torch,
Famiili,,(Uri) family,
Fare,,"(Uri, Christianity) pastor",
Fasnacht,/ˈfɑsnɑxt/,carnival (festival held just before the beginning of,
Fasung,,"(Uri) manner, type, fashion",
fater,,(Carcoforo) father,vatter
Feire,,"(Uri, derogatory) a licentious woman",
Feister,,Alternative form of Pfeister,
Feisterramme,,(Uri) window frame,
Felli,,(Uri) A steep and dangerous drop-off often found in mountainous areas.,
fellig,,"(Uri) very, totally",
Fiiraabig,/ˈfiːrɑːbiɡ/,"hometime, knocking-off time (UK); off-hours, 1978,",
Fiire,,(Uri) firn (a type of old snow which has gone through,
flie,,(Uri) to flee,fliohan
Flo,,(Uri) flea,flōh
Floor,/floːr/,"garden flower, 1908, Meinrad Lienert, ’s Heiwili:,",
Flueh,,"(Uri) scarp, rock face",
Fluume,,(Uri) plum,
Fläsche,,"(Uri) bottle, flask",flasca
flüenig,,"(Uri) rugged, jagged",
Flüüge,,(Uri) fly (insect),fliege
Fogel,,(Uri) bird,fogal
foif,/føif/,five,fiuf
folge,/ˈfolɡə/,"to obey, to be obedient, 1902, Robert Walser, Der Teich:,",
Folle,,(Uri) milk funnel,
Frau,,"woman, wife",
Fremdi,,"stranger; foreigner, alien, 1978, Rolf Lyssy & Christa",
freuwe,,(Uri) to be happy,
Frialp,,"(Uri, archaic) Realp, a village in Uri, Switzerland",
fritog,,(Carcoforo) Friday,frīatag
frittag,,"(Gressoney, Formazza) Friday",frīatag
frontog,,(Carcoforo) Thursday,
frou,,"woman, wife",
