L2_orth,L2_ipa,L2_gloss,L2_etym
𐀀𐀂𐀴𐀍𐀦,,an ethnonym for an Ethiopian,
𐀀𐀐𐀫,,messenger,
𐀀𐀒𐀨,,"collection, flock",
𐀀𐀒𐀫,,"field, country",
𐀀𐀒𐀰𐀚,,"shaft(s), axle(s)",
𐀀𐀓𐀫,,silver,
𐀀𐀔,,harvest,
𐀀𐀖𐀛𐀰,,toponym for Amnisos on the north coast of Crete,
𐀀𐀚𐀗,,winds,
𐀀𐀠𐀡𐀩𐀸,,amphora,
𐀀𐀠𐀦𐀫,,attendant,
𐀀𐀠𐀦𐀵,,"table adjective meaning round or with a rim, 8-shaped",
𐀀𐀢,,from,
𐀀𐀢𐀉𐀯,,"delivery, attribution",
𐀀𐀩,,"Ares, Greek god of war",
𐀀𐀩𐀏𐀭𐀅𐀨,,"A female given name, equivalent to English Alexandra.",
𐀀𐀩𐀞,,ointment; unguent,
𐀀𐀭𐀖𐀵,,bath,
𐀀𐀯𐀹𐀊,,"an ethnonym for a Lydian (Asian), an epithet of the",
𐀀𐀳𐀖𐀵,,Artemis,
𐀀𐀵𐀫𐀦,,"person, human",
𐀁𐀐,,to have,
𐀁𐀔𐁀,,Hermes,
𐀁𐀨,,"a toponym, name of an unidentified location, Hera;",
𐀁𐀨𐀷,,olive tree,
𐀁𐀨𐀺,,Alternative form of 𐀁𐁉𐀺 (e-rai-wo),
𐀁𐀩𐀗,,desert,
𐀁𐀪𐀏,,"willow, wood from a willow",
𐀁𐁉𐀺,,olive oil,
𐀂𐀋𐀩𐀊,,priestess,
𐀂𐀍𐀳,,going,
𐀂𐀦,,horse,*íkkʷos
𐀃𐀏,,to hold,
𐀃𐀙𐀵,,lease field,
𐀃𐀞,,"activity, working",
𐀃𐀟𐀫,,"deficit, under obligation, of people",
𐀃𐀡𐀦,,blinker,
𐀄𐀈,,water,
𐀄𐀲𐀍,,collector (of sheep?),
𐀅,,the Linear B script letter da,
𐀅𐀗,,"village, community",
𐀅𐀢𐀪𐀵𐀍,,labyrinth,
𐀆𐀖𐀛𐀀,,bedclothes,
𐀆𐀞,,cup,
𐀇𐀅𐀏𐀩,,"unknown to an extent, possibly ""at the schoolmaster's""",
𐀇𐀸,,Zeus,
𐀇𐀺,,"Zeus, LM IIIA2,  Knossos 1503‎[1]:, 𐀇𐀺 𐀄𐀲𐀍𐀍di-wo u-ta-jo-joZeus",
𐀇𐀺𐀝𐀰,,Dionysus,
𐀈𐀁𐀨,,female slave,
𐀈𐀁𐀫,,male slave,
𐀈𐀮,,to give,
𐀉𐀬𐀵𐀗,,lumberjack (nominative plural),
𐀍,,thus,
𐀎,,flour,
𐀏𐀅𐀖𐀊,,cardamom,
𐀏𐀒,,copper,
𐀏𐀔,,(meaning uncertain; perhaps a kind of agricultural,
𐀏𐀙𐀒,,saffron,
𐀏𐀡,,fruit,
𐀏𐀫,,pork,
𐀐𐀨,,horn,
𐀐𐀩𐀙𐀂,,a crane,*gerh₂-
𐀐𐀩𐀺,,fame,
𐀑𐀲𐀜,,terebinth,
𐀑𐀴𐀕𐀙,,field,
𐀑𐀵,,"chiton, tunic",
𐀑𐀺,,column,
𐀒,,coriander,
𐀒𐀜𐀯𐀊,,"ethnic adjective, woman from 𐀒𐀜𐀰 (ko-no-so)",
𐀒𐀜𐀯𐀍,,"ethnic adjective, man from 𐀒𐀜𐀰 (ko-no-so)",
𐀒𐀜𐀰,,Knossos (place in north-central Crete),
𐀒𐀪𐀊𐀅𐀙,,coriander,
𐀒𐀵𐀙,,estate,
𐀒𐀷,,"maiden, girl",
𐀒𐀺,,"youth, boy",
𐀓,,cumin,
𐀓𐀐𐀩𐀄,,"A male given name meaning ""wheelwright"", equivalent",
𐀓𐀖𐀜,,cumin,
𐀓𐀙𐀊,,woman,
𐀓𐀬𐀰,,gold,
𐀔,,fennel,
𐀔𐀨𐀶𐀺,,fennel,
𐀔𐀪,,wool,
