L2_orth,L2_ipa,L2_gloss,L2_etym
3-dimensiona,,3-dimensional,
4-dimensiona,,4-dimensional,
-a,/a/,"suffix denoting adjective.
‎arjento (“silver”, noun) + ‎-a → ‎arjenta (“silver”, adjective)",
A,,"The first letter of the Ido alphabet, written in the Latin script.",
a,/a/,"The first letter of the Ido alphabet, written in the Latin script.",
a,/a/,The name of the Latin script letter A/a.,
a,/a/,Apocopic form of ad,
-ab,,"Secondary, in time.",
abadala,,abbatial,
abadeso,,abbotship,
abadeyala,,abbatial,
abadeyo,,abbey,
abadino,,abbess,
abado,,abbot,
abadulo,,abbot (male),
abako,,abacus,
abandonar,/abandoˈnar/,"(transitive) to abandon, (wholly) give up, (totally)",abandon
abasar,/a.baˈsar/,"(transitive) to lower: let down to a lower level, Antonyms:",abase
abase,/aˈba.se/,down with,
abatajaro,/abataˈʒarɔ/,(military) abatis,
abatar,/a.baˈtar/,"(transitive) to knock, beat, strike down, fell (a tree,",abattre
abatiso,/a.baˈti.so/,"refuse parts, as head, feet, wings, skin, etc. (of",
abceseskar,,to become or turn to an abscess,
abceso,,(medicine) abscess,
abdikar,/abdiˈkar/,(transitive) to abdicate,abdiki
abdomino,,(anatomy) abdomen (of humans),
abduktar,,(transitive) to abduct,
abelo,/aˈbelo/,bee,
abeluyo,,beehive,
abieto,/aˈbi̯eto/,"spruce (tree), fir (tree)",
abjekta,/abˈʒek.ta/,"abject, terrible, despicable",abjekt
ablativo,/ablaˈtivo/,(grammar) ablative,ablativo
abnegar,/abneˈɡar/,"(transitive) to abnegate, deny oneself",abnegate
abolisar,/aboliˈsaɾ/,(transitive) to abolish (an institution or custom),abolish
aboliseso,,abolition (state),
aboliso,/aboˈliso/,abolition,
abominar,,"(transitive) to abominate, abhor, detest, loathe, Multa",abominate
abonar,,to subscribe to,
abono,/aˈbo.no/,subscription,
abordar,/a.bɔrˈdar/,"(transitive) to land on a (shore, a wharf, etc.), (transitive)",board
abortar,/aborˈtar/,"(intransitive) to abort, miscarry, (figuratively) to",abort
abortigar,/a.bor.tiˈɡar/,to make (someone) miscarry,
aboyar,/a.boˈjar/,"(intransitive) to bark, bay (also figuratively), La",
aboyetar,,(intransitive) to yelp,
abraziva,,abrasive,
abrejar,/abreˈʒar/,"(transitive, archaic) Alternative form of abreviar;",
abreviado,,"abbreviation
Synonyms: abrevio, abreviuro",
abreviar,/abreˈvi̯ar/,"(transitive) to abbreviate (words), Synonym: abrejar",abbreviate
abrevio,/aˈbrevi̯o/,"abbreviation
Synonyms: abreviado, abreviuro",
abreviuro,,"abbreviation, abridgement",
abrikoto,/a.briˈko.to/,apricot,abrikoto
abrupta,/aˈbrupta/,abrupt,
abrupteso,,abruptness,
absenta,,absent (not present),
absenteskar,,"to absent oneself, get out of the way",
absenteso,,absence,
absinto,/abˈsinto/,absinthe,
absoluta,/ab.soˈlu.ta/,absolute,
absolute,/ab.soˈlu.te/,absolutely,
absorbar,,to absorb (physically),
abstrakta,/abˈstrak.ta/,abstract,abstrakta
abstrakte,,abstractly,
abstraktigar,,to abstract (separate in thought),
absurda,,absurd,
abundanta,/abunˈdanta/,"abundant, plentiful, exuberant, luxuriant",
abundanta,/abunˈdanta/,present active participle of abundar,
abundar,/abunˈdar/,"(intransitive) to abound, be plentiful",abundi
abundegar,/abundeˈɡar/,"(intransitive) to be very abundant, to overflow",
acefalokisto,,(zoology) acephalocyst,
acendar,/a.t͡sɛnˈdar/,"(transitive) to light (a lamp), set alight, kindle",
acendilo,/at͡senˈdilo/,lighter,
acensar,/at͡senˈsar/,"(transitive, intransitive) to go up, ascend, mount",ascend
acentizar,,"(transitive, phonology) to accent, stress (a vowel",
acento,/aˈt͡sento/,"accent (stress of voice, not written accent)",akcento
aceptanto,/at͡sepˈtanto/,acceptor,
aceptanto,/at͡sepˈtanto/,singular nominal present active participle of aceptar,
aceptar,/at͡sepˈtar/,"(transitive) to accept (something willingly, as a proposal,",akcepti
acesora,,"accessory (to a crime, etc)",
-ach-,,"Used to add a pejorative meaning, expressing a very",
aciano,,cornflower,
acida,,"acid, sour",
acidento,,accident,
acioniero,/aˈt͡sjonjeɾo/,"(finance) shareholder, stockholder, 1914, Progreso:,",
aciono,/aˈt͡sjono/,"(finance) share (of a bank, railway, joint-stock company,",
ad,/ad/,"to (movement, tendency or position), Il iris a la kirko.",
ad-,,"to (indicating that to which there is movement, tendency",
adaptar,,to adapt,
adavane,/adaˈvane/,forward (with movement),
aden,/ˈa.den/,"into, Me iras aden la gardeno.I'm going into the garden.",
adepto,/aˈdep.to/,"follower, adherent",adepto
adfluar,/adˈflu̯ar/,"(intransitive) to flow or run (to, into, as a river",
adherar,/ad.heˈrar/,"(intransitive) to adhere (to): stick close to, be attached,",adhere
adherigar,,to adhere,
adhike,,"to here, hither",
adiar,/aˈdi̯ar/,"to say goodbye, bid farewell",
adibe,/adˈibe/,"to there, thither",
